V1,V5,V6,V20,V21,V8,V14,V15,V17,V18,V19,V22,label
243.0,2.0,5.0,54.0,165.0,2,2,0,2,0,0,19,0
449.0,0.0,4.0,42.0,54.0,0,1,0,0,1,1,19,1
298.0,16.0,31.0,73.0,33.0,2,2,0,0,1,0,19,1
95.0,6.0,15.0,392.0,3.0,2,2,0,1,0,0,19,0
254.0,2.0,7.0,61.0,41.0,2,0,0,0,1,0,9,0
295.0,6.0,13.0,220.0,12.0,2,2,0,1,0,0,19,1
207.0,8.0,10.0,1.0,83.0,2,2,0,0,0,0,19,1
248.0,4.0,17.0,23.0,94.0,2,0,0,0,0,0,19,0
72.0,38.0,40.0,382.0,210.0,2,0,0,2,1,1,19,0
232.0,1.0,4.0,170.0,45.0,2,2,0,2,1,0,16,1
225.0,14.0,22.0,6.0,1.0,2,2,0,2,1,0,19,1
243.0,1.0,17.0,30.0,228.0,2,2,0,1,0,0,19,1
293.0,4.0,21.0,171.0,57.0,2,2,0,2,1,1,19,0
248.0,3.0,12.0,2.0,35.0,2,2,0,1,0,0,19,1
221.0,4.0,31.0,57.0,6.0,2,2,0,2,1,1,19,1
303.0,3.0,8.0,6.0,3.0,2,2,0,2,0,0,19,0
351.0,6.0,11.0,220.0,211.0,2,0,0,1,0,0,19,0
103.0,6.0,13.0,327.0,28.0,2,2,0,0,1,0,19,0
254.0,9.0,17.0,28.0,229.0,2,0,0,1,0,0,19,1
245.0,9.0,14.0,2.0,482.0,2,0,0,1,1,1,19,1
257.0,5.0,8.0,72.0,60.0,2,1,0,0,1,0,19,0
295.0,25.0,47.0,224.0,303.0,2,2,0,1,1,0,19,1
101.0,10.0,14.0,387.0,2.0,2,0,0,2,0,0,19,0
200.0,12.0,17.0,33.0,114.0,2,2,0,2,1,1,19,0
426.0,2.0,7.0,208.0,46.0,2,0,0,2,1,0,19,0
261.0,22.0,31.0,82.0,6.0,2,2,0,0,1,1,19,1
366.0,18.0,30.0,103.0,42.0,2,0,0,2,1,1,19,1
239.0,3.0,7.0,3.0,66.0,2,1,0,2,1,1,19,0
229.0,14.0,15.0,158.0,42.0,2,0,0,2,1,0,19,0
134.0,21.0,60.0,401.0,175.0,2,2,0,1,1,0,19,0
236.0,3.0,22.0,1.0,24.0,2,0,0,1,0,0,19,1
220.0,7.0,11.0,82.0,1.0,2,2,0,1,0,0,19,1
303.0,5.0,10.0,4.0,1.0,2,2,0,1,1,0,9,1
225.0,1.0,4.0,1.0,5.0,2,2,0,0,0,0,19,0
280.0,12.0,14.0,141.0,30.0,2,0,0,2,0,0,19,0
253.0,0.0,22.0,5.0,24.0,2,0,0,1,0,0,19,1
102.0,42.0,61.0,375.0,171.0,2,2,0,1,1,0,19,0
101.0,33.0,38.0,382.0,16.0,2,0,0,1,0,0,19,1
637.0,0.0,8.0,1.0,290.0,0,1,0,1,1,1,19,1
288.0,5.0,11.0,11.0,16.0,2,2,0,2,1,1,19,0
76.0,3.0,11.0,402.0,165.0,2,2,0,2,1,0,19,0
273.0,7.0,30.0,1.0,281.0,2,0,0,2,1,0,19,0
84.0,3.0,9.0,337.0,23.0,2,1,0,2,1,1,19,1
236.0,0.0,11.0,1.0,72.0,2,0,0,0,1,0,19,0
220.0,3.0,10.0,79.0,24.0,2,2,0,2,1,1,19,1
290.0,13.0,15.0,34.0,316.0,2,0,0,1,0,0,19,0
180.0,5.0,6.0,242.0,69.0,2,0,0,0,1,1,19,0
238.0,1.0,26.0,295.0,52.0,2,2,0,2,1,0,19,0
257.0,0.0,14.0,1.0,251.0,2,2,0,1,1,0,19,1
247.0,10.0,17.0,49.0,35.0,2,2,0,2,0,0,19,1
265.0,16.0,24.0,213.0,173.0,2,0,0,1,1,1,19,0
303.0,7.0,22.0,6.0,24.0,2,2,0,1,0,0,19,1
273.0,1.0,10.0,170.0,300.0,2,0,0,1,1,1,19,0
80.0,3.0,39.0,402.0,304.0,2,0,0,1,1,0,0,1
261.0,5.0,16.0,14.0,299.0,2,0,0,1,1,0,19,1
224.0,19.0,23.0,1.0,3.0,2,0,0,2,1,0,19,1
242.0,15.0,18.0,64.0,6.0,2,0,0,0,0,0,19,0
355.0,22.0,41.0,276.0,63.0,2,2,0,2,0,1,19,0
224.0,2.0,5.0,1.0,347.0,2,0,0,1,1,1,19,0
101.0,4.0,7.0,387.0,12.0,2,0,0,0,0,0,19,0
277.0,0.0,8.0,22.0,235.0,2,0,0,1,0,0,19,1
263.0,4.0,8.0,192.0,160.0,2,0,0,2,0,0,19,0
256.0,1.0,9.0,58.0,300.0,2,0,0,1,1,0,19,1
198.0,1.0,4.0,23.0,105.0,2,0,0,0,1,0,19,1
77.0,34.0,62.0,397.0,172.0,2,0,0,1,1,0,19,0
268.0,5.0,23.0,1.0,167.0,2,0,0,2,1,1,19,0
231.0,1.0,4.0,24.0,7.0,2,0,0,2,1,1,19,1
260.0,12.0,16.0,24.0,6.0,2,0,0,0,1,1,19,1
265.0,0.0,17.0,19.0,96.0,2,0,0,2,0,0,19,1
98.0,5.0,7.0,399.0,3.0,2,0,0,2,1,1,19,0
247.0,12.0,20.0,209.0,184.0,2,2,0,1,1,0,19,0
239.0,10.0,13.0,16.0,478.0,2,2,0,1,1,1,19,1
252.0,10.0,43.0,212.0,87.0,2,2,0,2,0,0,19,0
63.0,4.0,14.0,396.0,298.0,2,0,0,1,0,0,19,1
253.0,0.0,10.0,3.0,37.0,2,0,0,0,1,0,19,0
83.0,0.0,12.0,381.0,293.0,2,0,0,1,1,0,19,0
207.0,22.0,31.0,72.0,299.0,2,2,0,1,1,0,19,0
270.0,6.0,16.0,35.0,232.0,2,0,0,1,0,0,19,1
98.0,12.0,21.0,392.0,57.0,2,0,0,2,1,1,19,0
283.0,14.0,30.0,109.0,42.0,2,0,0,2,1,1,19,1
293.0,4.0,5.0,13.0,60.0,2,2,0,0,1,0,19,0
259.0,3.0,8.0,50.0,0.0,2,2,0,2,0,0,19,1
90.0,3.0,42.0,379.0,213.0,2,0,0,2,1,1,19,0
239.0,2.0,6.0,3.0,141.0,2,1,0,2,0,0,19,0
119.0,21.0,23.0,301.0,261.0,2,0,0,1,1,1,19,1
180.0,2.0,6.0,242.0,1.0,2,0,0,0,0,0,19,1
219.0,9.0,23.0,49.0,95.0,2,2,0,0,1,1,19,0
299.0,5.0,39.0,188.0,304.0,2,0,0,1,1,0,0,1
347.0,2.0,7.0,96.0,32.0,2,0,0,2,1,0,19,0
363.0,0.0,7.0,232.0,46.0,2,2,0,2,1,0,19,1
242.0,0.0,5.0,48.0,23.0,2,0,0,2,0,0,19,1
256.0,5.0,16.0,114.0,157.0,2,0,0,2,1,0,19,1
95.0,13.0,71.0,391.0,170.0,2,2,0,1,1,0,19,0
243.0,0.0,24.0,5.0,297.0,2,2,0,1,1,1,19,1
234.0,2.0,4.0,36.0,2.0,2,2,0,0,0,0,19,0
246.0,5.0,11.0,4.0,8.0,2,2,0,2,1,0,19,1
168.0,3.0,11.0,402.0,74.0,2,2,0,2,1,1,19,0
253.0,4.0,11.0,94.0,38.0,2,2,0,2,1,1,19,0
246.0,2.0,11.0,7.0,182.0,2,2,0,1,1,0,19,0
240.0,10.0,15.0,74.0,27.0,2,2,0,2,0,0,19,0
258.0,0.0,5.0,63.0,1.0,2,0,0,0,0,0,19,1
293.0,5.0,13.0,170.0,8.0,2,2,0,2,1,0,19,0
193.0,14.0,17.0,25.0,478.0,2,0,0,1,0,0,19,0
220.0,10.0,15.0,81.0,44.0,2,2,0,2,0,0,19,0
1448.0,4.0,9.0,4.0,205.0,0,1,0,1,1,0,19,0
293.0,3.0,10.0,178.0,125.0,2,2,0,2,1,0,19,1
121.0,1.0,24.0,311.0,517.0,2,0,0,1,1,0,19,0
273.0,7.0,8.0,128.0,51.0,2,0,0,2,1,0,19,0
243.0,1.0,5.0,9.0,46.0,2,2,0,0,1,1,19,0
351.0,2.0,10.0,217.0,24.0,2,0,0,2,1,1,19,1
489.0,0.0,3.0,14.0,153.0,0,1,0,2,1,1,19,1
215.0,3.0,8.0,25.0,176.0,2,0,0,1,1,0,19,0
225.0,4.0,9.0,82.0,178.0,2,2,0,1,1,0,19,0
251.0,5.0,8.0,73.0,69.0,2,2,0,1,1,0,19,0
63.0,2.0,11.0,402.0,291.0,2,0,0,1,1,0,19,0
303.0,0.0,22.0,7.0,11.0,2,2,0,2,0,0,19,1
243.0,0.0,5.0,5.0,368.0,2,2,0,1,0,0,19,1
187.0,5.0,9.0,28.0,241.0,2,2,0,1,0,0,19,0
63.0,3.0,12.0,396.0,14.0,2,0,0,2,0,0,19,1
191.0,2.0,4.0,20.0,9.0,2,0,0,0,1,0,19,1
243.0,0.0,12.0,4.0,111.0,2,2,0,0,1,1,19,0
238.0,1.0,5.0,295.0,379.0,2,2,0,1,1,0,19,0
582.0,0.0,6.0,33.0,95.0,0,1,0,0,1,1,19,1
211.0,0.0,8.0,12.0,28.0,2,0,0,0,0,0,18,1
241.0,8.0,39.0,246.0,2.0,2,2,0,2,1,1,19,1
180.0,2.0,9.0,242.0,13.0,2,0,0,2,1,1,19,0
253.0,0.0,10.0,1.0,13.0,2,0,0,2,1,0,19,1
293.0,1.0,13.0,172.0,377.0,2,2,0,1,1,0,19,0
95.0,43.0,47.0,401.0,303.0,2,2,0,1,1,0,19,1
253.0,0.0,19.0,1.0,304.0,2,0,0,1,0,0,19,0
229.0,3.0,40.0,1.0,7.0,2,0,0,2,1,1,19,1
180.0,4.0,24.0,238.0,31.0,2,0,0,2,1,0,19,0
263.0,0.0,14.0,219.0,32.0,2,2,0,1,0,0,19,1
217.0,16.0,23.0,40.0,261.0,2,2,0,1,1,1,19,1
237.0,3.0,9.0,29.0,102.0,2,2,0,0,0,0,19,0
63.0,0.0,6.0,402.0,375.0,2,0,0,1,1,0,19,0
277.0,6.0,10.0,122.0,28.0,2,2,0,2,1,1,19,1
97.0,22.0,27.0,350.0,30.0,2,2,0,2,1,1,19,0
272.0,0.0,9.0,13.0,31.0,2,0,0,0,0,0,19,1
213.0,11.0,39.0,97.0,2.0,2,0,0,2,1,1,19,1
280.0,14.0,16.0,9.0,62.0,2,2,0,0,0,0,19,0
231.0,1.0,5.0,64.0,153.0,2,2,0,2,1,1,19,0
199.0,0.0,9.0,17.0,243.0,2,2,0,1,1,0,19,1
251.0,8.0,38.0,275.0,16.0,2,0,0,1,0,0,19,1
197.0,10.0,16.0,13.0,43.0,2,2,0,2,1,1,19,1
229.0,3.0,24.0,1.0,46.0,2,0,0,1,0,0,19,0
135.0,7.0,38.0,402.0,285.0,2,2,0,2,1,0,19,0
95.0,3.0,10.0,403.0,6.0,2,2,0,2,1,1,19,1
270.0,10.0,27.0,110.0,303.0,2,2,0,2,1,1,15,1
261.0,0.0,9.0,57.0,9.0,2,0,0,2,0,0,19,1
500.0,0.0,7.0,256.0,58.0,2,2,0,0,1,1,19,0
199.0,21.0,32.0,89.0,281.0,2,0,0,2,1,0,19,0
243.0,3.0,8.0,5.0,26.0,2,2,0,0,0,0,19,0
215.0,7.0,9.0,36.0,227.0,2,0,0,1,0,0,19,1
239.0,7.0,17.0,26.0,27.0,2,2,0,0,0,0,19,1
324.0,1.0,15.0,149.0,44.0,2,2,0,2,1,0,19,0
246.0,7.0,13.0,2.0,44.0,2,2,0,2,1,1,19,1
100.0,16.0,23.0,345.0,346.0,2,2,0,1,1,1,19,0
236.0,0.0,11.0,1.0,2.0,2,0,0,0,0,0,19,0
257.0,2.0,6.0,1.0,4.0,2,2,0,1,0,0,19,1
236.0,6.0,9.0,73.0,299.0,2,2,0,1,1,0,19,1
239.0,5.0,11.0,4.0,153.0,2,1,0,2,1,0,19,0
284.0,6.0,10.0,172.0,211.0,2,2,0,2,1,0,19,0
90.0,6.0,25.0,377.0,160.0,2,2,0,2,1,1,19,0
279.0,3.0,12.0,1.0,31.0,2,2,0,2,1,1,19,0
137.0,33.0,44.0,380.0,205.0,2,2,0,2,1,1,19,0
320.0,20.0,34.0,232.0,67.0,2,1,0,0,1,1,19,0
101.0,10.0,22.0,388.0,4.0,2,0,0,2,0,0,19,0
78.0,34.0,38.0,375.0,208.0,2,0,0,2,1,1,19,0
228.0,2.0,41.0,12.0,292.0,2,0,0,1,0,0,19,1
349.0,8.0,14.0,70.0,482.0,0,1,0,1,1,1,19,1
228.0,1.0,22.0,18.0,1.0,2,0,0,0,0,0,15,0
168.0,4.0,11.0,402.0,46.0,2,2,0,2,0,0,19,1
273.0,13.0,24.0,1.0,2.0,2,0,0,2,1,1,19,1
84.0,20.0,47.0,337.0,303.0,2,1,0,1,1,0,19,1
168.0,7.0,40.0,403.0,15.0,2,2,0,2,0,0,19,1
256.0,10.0,13.0,2.0,16.0,2,0,0,2,1,0,19,1
101.0,7.0,12.0,385.0,3.0,2,0,0,1,1,1,19,0
224.0,5.0,32.0,87.0,27.0,2,0,0,0,1,0,19,1
86.0,20.0,62.0,387.0,172.0,2,2,0,1,1,0,19,0
270.0,0.0,4.0,111.0,45.0,2,2,0,2,1,0,16,1
239.0,1.0,10.0,3.0,40.0,2,1,0,0,0,0,19,1
242.0,6.0,9.0,5.0,310.0,2,2,0,1,1,0,19,1
243.0,3.0,16.0,151.0,26.0,2,0,0,2,1,1,19,0
246.0,1.0,30.0,8.0,301.0,2,2,0,1,1,0,19,1
228.0,5.0,10.0,15.0,21.0,2,0,0,2,0,0,19,0
772.0,13.0,26.0,105.0,161.0,0,1,0,2,1,1,19,0
221.0,33.0,37.0,209.0,284.0,2,0,0,2,1,0,19,0
226.0,1.0,4.0,33.0,333.0,2,2,0,2,0,0,19,1
95.0,0.0,15.0,403.0,47.0,2,2,0,2,1,0,19,0
250.0,1.0,9.0,12.0,243.0,2,2,0,1,1,0,19,1
98.0,7.0,12.0,398.0,12.0,2,0,0,0,0,0,19,0
253.0,12.0,30.0,89.0,301.0,2,2,0,1,1,0,19,1
257.0,14.0,39.0,97.0,2.0,2,0,0,2,1,1,19,1
76.0,6.0,15.0,353.0,175.0,2,2,0,1,1,0,19,0
109.0,9.0,13.0,364.0,88.0,2,2,0,1,0,0,19,1
76.0,9.0,11.0,353.0,182.0,2,2,0,1,1,0,19,0
94.0,2.0,7.0,389.0,293.0,2,2,0,1,1,0,19,1
256.0,1.0,22.0,1.0,68.0,2,0,0,2,0,0,19,1
268.0,2.0,32.0,34.0,27.0,2,2,0,0,1,0,19,1
267.0,25.0,39.0,180.0,284.0,2,2,0,2,1,0,19,0
133.0,0.0,39.0,295.0,2.0,2,0,0,2,1,1,19,1
211.0,18.0,29.0,197.0,32.0,2,0,0,2,1,0,19,0
344.0,0.0,7.0,124.0,47.0,2,0,0,2,0,0,19,0
256.0,20.0,29.0,6.0,27.0,2,2,0,2,1,1,19,1
247.0,0.0,9.0,44.0,300.0,2,2,0,1,1,0,19,1
86.0,12.0,14.0,367.0,20.0,2,0,0,2,0,0,19,1
101.0,8.0,14.0,353.0,298.0,2,2,0,1,0,0,19,1
80.0,0.0,5.0,402.0,346.0,2,0,0,1,1,1,19,0
92.0,3.0,12.0,382.0,67.0,2,0,0,2,1,1,19,0
215.0,5.0,9.0,62.0,264.0,2,0,0,1,0,0,19,0
273.0,1.0,4.0,1.0,204.0,2,0,0,0,0,0,19,1
194.0,4.0,25.0,15.0,519.0,2,0,0,1,1,0,19,0
296.0,0.0,7.0,48.0,41.0,2,2,0,0,0,0,19,0
251.0,8.0,17.0,19.0,30.0,2,0,0,0,0,0,19,1
266.0,3.0,8.0,101.0,34.0,2,2,0,2,1,0,19,1
239.0,21.0,29.0,90.0,48.0,2,2,0,0,0,0,19,1
96.0,31.0,39.0,347.0,208.0,2,0,0,2,1,1,19,0
343.0,5.0,16.0,50.0,50.0,2,2,0,2,1,0,19,1
76.0,7.0,12.0,349.0,14.0,2,2,0,2,0,0,19,1
301.0,2.0,7.0,101.0,10.0,2,2,0,1,0,0,19,0
243.0,1.0,5.0,12.0,420.0,2,2,0,1,0,0,19,1
206.0,7.0,9.0,24.0,8.0,2,2,0,2,1,0,7,0
74.0,6.0,38.0,327.0,16.0,2,0,0,1,0,0,19,1
253.0,0.0,6.0,3.0,24.0,2,0,0,0,0,0,19,0
239.0,1.0,11.0,3.0,32.0,2,1,0,0,0,0,19,1
192.0,7.0,14.0,38.0,20.0,2,0,0,2,0,0,19,1
304.0,6.0,9.0,49.0,9.0,2,0,0,2,0,0,19,1
243.0,8.0,17.0,54.0,10.0,2,2,0,0,0,0,19,0
622.0,0.0,4.0,1.0,202.0,0,1,0,1,1,1,19,1
227.0,0.0,8.0,4.0,83.0,2,2,0,1,0,0,19,0
238.0,5.0,30.0,96.0,335.0,2,0,0,1,1,1,9,1
63.0,1.0,5.0,402.0,73.0,2,0,0,2,1,1,19,0
256.0,1.0,7.0,147.0,29.0,2,0,0,2,0,0,19,1
257.0,0.0,8.0,1.0,40.0,2,2,0,1,0,0,19,0
260.0,0.0,30.0,52.0,42.0,2,2,0,2,1,1,19,1
230.0,6.0,14.0,6.0,30.0,2,2,0,2,0,0,19,0
238.0,37.0,41.0,2.0,300.0,2,0,0,1,0,0,19,0
95.0,1.0,8.0,402.0,1.0,2,2,0,2,0,0,19,1
259.0,0.0,9.0,37.0,57.0,2,0,0,2,1,0,19,1
572.0,0.0,28.0,21.0,302.0,0,1,0,2,1,1,12,1
303.0,18.0,30.0,72.0,281.0,2,2,0,2,1,0,19,0
193.0,5.0,9.0,16.0,243.0,2,2,0,1,1,0,19,1
106.0,2.0,6.0,330.0,2.0,2,2,0,2,1,1,19,1
76.0,26.0,42.0,392.0,212.0,2,0,0,2,1,1,19,0
241.0,1.0,23.0,1.0,1.0,2,2,0,2,0,0,19,0
194.0,2.0,8.0,38.0,281.0,2,2,0,1,1,1,19,0
290.0,2.0,9.0,67.0,35.0,2,2,0,2,1,0,19,0
102.0,9.0,12.0,351.0,14.0,2,1,0,2,0,0,19,1
256.0,0.0,10.0,1.0,1.0,2,0,0,1,1,0,9,1
243.0,2.0,9.0,9.0,23.0,2,2,0,2,1,1,19,1
286.0,12.0,16.0,236.0,64.0,2,0,0,0,1,1,19,0
293.0,0.0,12.0,9.0,5.0,2,2,0,1,0,0,19,0
88.0,35.0,47.0,379.0,205.0,2,0,0,2,1,1,19,0
81.0,36.0,39.0,366.0,208.0,2,0,0,2,1,1,19,0
240.0,4.0,8.0,39.0,297.0,2,2,0,1,1,0,19,1
219.0,1.0,14.0,27.0,43.0,2,0,0,2,1,0,19,1
170.0,5.0,16.0,114.0,62.0,2,0,0,0,0,0,19,0
293.0,2.0,9.0,38.0,243.0,2,0,0,1,1,0,19,1
351.0,7.0,39.0,222.0,4.0,2,0,0,1,0,0,19,1
237.0,4.0,15.0,13.0,58.0,2,0,0,0,1,0,19,1
229.0,0.0,30.0,9.0,334.0,2,2,0,1,1,1,14,1
242.0,3.0,9.0,67.0,177.0,2,0,0,1,1,0,19,0
246.0,5.0,26.0,174.0,30.0,2,0,0,2,0,0,19,1
295.0,0.0,11.0,13.0,48.0,2,0,0,1,1,1,19,0
237.0,0.0,8.0,134.0,30.0,2,0,0,1,1,0,19,1
267.0,3.0,4.0,3.0,104.0,2,0,0,2,1,0,19,0
257.0,2.0,11.0,1.0,46.0,2,2,0,2,0,0,19,1
478.0,2.0,7.0,62.0,1.0,2,2,0,1,0,0,19,1
228.0,4.0,12.0,17.0,2.0,2,0,0,1,0,0,19,1
239.0,1.0,6.0,6.0,413.0,2,1,0,1,1,1,19,0
304.0,5.0,17.0,52.0,9.0,2,0,0,2,1,0,17,0
231.0,0.0,8.0,64.0,128.0,2,2,0,2,1,0,19,0
384.0,4.0,7.0,4.0,61.0,0,1,0,2,1,1,19,1
224.0,4.0,18.0,90.0,131.0,2,0,0,2,1,0,19,0
176.0,1.0,9.0,37.0,8.0,2,0,0,2,0,0,19,0
236.0,3.0,7.0,1.0,32.0,2,0,0,2,0,0,19,0
248.0,1.0,4.0,2.0,409.0,2,2,0,1,1,1,19,0
83.0,2.0,12.0,380.0,10.0,2,0,0,1,0,0,19,1
248.0,6.0,10.0,178.0,26.0,2,2,0,2,0,0,19,0
84.0,37.0,38.0,336.0,285.0,2,0,0,2,1,0,19,0
242.0,5.0,22.0,15.0,183.0,2,2,0,1,1,0,19,0
257.0,3.0,21.0,2.0,53.0,2,2,0,1,0,0,19,1
296.0,15.0,38.0,271.0,206.0,2,0,0,2,1,1,19,0
418.0,2.0,15.0,176.0,61.0,2,2,0,0,1,1,19,0
398.0,8.0,10.0,194.0,1.0,2,2,0,1,1,0,9,1
281.0,8.0,9.0,36.0,333.0,2,2,0,1,1,0,19,0
110.0,34.0,38.0,374.0,16.0,2,2,0,1,0,0,19,1
387.0,4.0,23.0,50.0,380.0,0,1,0,0,1,1,19,0
227.0,5.0,9.0,57.0,57.0,2,2,0,2,1,0,19,1
278.0,14.0,29.0,23.0,27.0,2,2,0,2,1,1,19,1
191.0,2.0,31.0,12.0,267.0,2,0,0,1,0,0,19,0
954.0,0.0,12.0,64.0,366.0,0,1,0,1,1,1,19,1
92.0,7.0,13.0,339.0,65.0,2,0,0,0,0,0,19,0
211.0,1.0,4.0,18.0,112.0,2,0,0,1,1,0,15,0
293.0,4.0,11.0,171.0,219.0,2,2,0,1,1,1,19,1
252.0,1.0,9.0,23.0,53.0,2,0,0,0,1,1,19,0
257.0,4.0,5.0,3.0,269.0,2,2,0,1,0,0,19,0
78.0,4.0,5.0,389.0,39.0,2,0,0,2,1,0,19,0
109.0,6.0,26.0,375.0,162.0,2,2,0,2,1,1,19,0
301.0,0.0,8.0,98.0,34.0,2,2,0,2,0,0,19,1
90.0,3.0,13.0,185.0,12.0,2,0,0,1,0,0,19,1
111.0,69.0,71.0,368.0,170.0,2,0,0,1,1,0,19,0
242.0,2.0,19.0,1.0,337.0,2,2,0,1,0,0,19,0
421.0,8.0,15.0,60.0,90.0,0,1,0,0,1,1,19,0
76.0,8.0,10.0,350.0,13.0,2,2,0,2,1,0,19,0
251.0,1.0,18.0,20.0,135.0,2,0,0,2,0,0,19,0
87.0,11.0,14.0,340.0,68.0,2,1,0,2,1,1,19,0
153.0,6.0,10.0,40.0,369.0,2,0,0,1,0,0,19,0
92.0,9.0,19.0,346.0,521.0,2,0,0,1,1,0,19,0
218.0,5.0,8.0,17.0,107.0,2,2,0,2,1,0,19,0
89.0,5.0,13.0,358.0,16.0,2,0,0,2,1,0,19,1
237.0,2.0,9.0,36.0,75.0,2,2,0,2,0,0,19,1
277.0,2.0,9.0,65.0,359.0,2,0,0,1,0,0,19,0
82.0,6.0,14.0,364.0,65.0,2,0,0,1,0,0,19,1
63.0,7.0,13.0,394.0,20.0,2,0,0,0,1,1,19,0
93.0,3.0,12.0,370.0,69.0,2,0,0,0,0,0,19,0
220.0,2.0,10.0,79.0,13.0,2,2,0,2,1,0,19,1
186.0,28.0,31.0,25.0,6.0,2,2,0,0,1,1,19,1
243.0,0.0,13.0,4.0,356.0,2,2,0,1,1,0,19,1
253.0,0.0,9.0,2.0,61.0,2,0,0,2,1,0,19,1
273.0,14.0,32.0,67.0,332.0,2,1,0,1,1,0,19,0
194.0,5.0,32.0,9.0,332.0,2,0,0,1,1,0,19,0
192.0,5.0,11.0,34.0,10.0,2,0,0,2,1,0,19,0
90.0,1.0,24.0,190.0,46.0,2,0,0,2,0,0,19,1
240.0,1.0,8.0,39.0,25.0,2,2,0,2,0,0,19,1
239.0,0.0,17.0,29.0,134.0,2,2,0,2,0,0,19,1
197.0,5.0,18.0,57.0,2.0,2,0,0,1,1,1,19,0
179.0,10.0,16.0,170.0,44.0,2,2,0,2,1,0,19,1
179.0,7.0,15.0,170.0,30.0,2,2,0,2,0,0,19,1
257.0,4.0,12.0,3.0,382.0,2,2,0,2,0,0,19,0
215.0,2.0,10.0,43.0,9.0,2,2,0,1,1,1,19,1
206.0,3.0,5.0,32.0,2.0,2,1,0,2,1,1,19,1
217.0,7.0,9.0,24.0,62.0,2,2,0,0,1,0,14,0
253.0,0.0,6.0,3.0,3.0,2,0,0,2,0,0,19,1
178.0,0.0,9.0,18.0,111.0,2,2,0,1,1,0,19,1
90.0,4.0,23.0,191.0,3.0,2,0,0,2,1,0,19,1
235.0,14.0,17.0,57.0,35.0,2,2,0,2,0,0,19,1
203.0,2.0,10.0,4.0,493.0,2,0,0,1,0,0,19,1
292.0,6.0,13.0,221.0,10.0,2,0,0,2,1,0,19,0
267.0,4.0,38.0,185.0,285.0,2,2,0,2,1,0,19,0
103.0,3.0,24.0,329.0,26.0,2,2,0,0,1,0,19,1
242.0,19.0,25.0,14.0,338.0,2,2,0,1,1,0,19,0
180.0,2.0,11.0,242.0,32.0,2,0,0,0,0,0,19,1
95.0,3.0,11.0,402.0,111.0,2,2,0,1,1,0,19,0
304.0,5.0,8.0,50.0,5.0,2,0,0,2,1,0,19,1
180.0,21.0,23.0,244.0,3.0,2,0,0,2,1,0,19,1
274.0,5.0,9.0,10.0,68.0,2,0,0,0,0,0,19,0
194.0,0.0,4.0,47.0,6.0,2,2,0,2,0,0,19,1
303.0,11.0,17.0,109.0,61.0,2,0,0,0,0,0,19,0
95.0,1.0,4.0,402.0,42.0,2,2,0,1,1,0,19,1
76.0,0.0,13.0,402.0,40.0,2,2,0,0,1,1,19,0
281.0,6.0,17.0,37.0,30.0,2,0,0,2,1,0,19,0
314.0,1.0,17.0,186.0,2.0,2,0,0,2,1,1,19,1
76.0,4.0,28.0,338.0,49.0,2,1,0,2,1,0,19,1
88.0,10.0,12.0,352.0,298.0,2,2,0,1,1,1,19,0
312.0,21.0,28.0,168.0,28.0,2,0,0,2,0,0,19,1
285.0,28.0,33.0,82.0,38.0,2,2,0,2,0,0,19,0
256.0,0.0,16.0,61.0,11.0,2,0,0,1,0,0,19,0
76.0,0.0,10.0,402.0,17.0,2,2,0,2,0,0,19,0
265.0,1.0,11.0,210.0,7.0,2,0,0,1,0,0,19,0
291.0,10.0,17.0,60.0,58.0,2,2,0,1,0,0,19,1
301.0,3.0,9.0,56.0,10.0,2,2,0,2,1,1,19,0
313.0,3.0,16.0,145.0,39.0,2,0,0,2,1,0,19,0
213.0,1.0,4.0,66.0,11.0,2,0,0,1,1,1,19,1
303.0,9.0,17.0,59.0,35.0,2,2,0,2,0,0,19,1
263.0,6.0,23.0,218.0,35.0,2,2,0,2,0,0,19,0
154.0,7.0,8.0,149.0,52.0,2,2,0,2,0,0,19,0
330.0,6.0,19.0,136.0,39.0,2,2,0,2,1,0,19,0
257.0,1.0,11.0,1.0,7.0,2,2,0,2,0,0,19,0
252.0,28.0,47.0,213.0,303.0,2,2,0,1,1,0,19,1
76.0,3.0,30.0,353.0,167.0,2,2,0,2,1,0,19,0
193.0,12.0,17.0,26.0,27.0,2,0,0,0,0,0,19,1
94.0,3.0,5.0,382.0,67.0,2,2,0,0,0,0,19,0
271.0,2.0,8.0,48.0,235.0,2,0,0,1,0,0,19,1
265.0,0.0,12.0,209.0,2.0,2,0,0,2,0,0,2,1
230.0,10.0,39.0,6.0,2.0,2,2,0,2,1,1,19,1
293.0,5.0,11.0,15.0,43.0,2,2,0,0,0,0,19,0
410.0,14.0,28.0,140.0,28.0,2,2,0,2,0,0,19,1
764.0,8.0,11.0,43.0,96.0,0,1,0,0,1,1,19,1
238.0,0.0,13.0,292.0,44.0,2,2,0,2,1,1,19,1
80.0,4.0,17.0,402.0,114.0,2,0,0,2,1,1,19,0
76.0,9.0,10.0,352.0,246.0,2,2,0,1,1,0,19,0
260.0,2.0,4.0,230.0,49.0,2,0,0,2,1,0,19,1
224.0,2.0,5.0,1.0,2.0,2,0,0,2,0,0,19,0
209.0,0.0,23.0,295.0,1.0,2,1,0,2,0,0,19,1
131.0,25.0,35.0,301.0,65.0,2,0,0,0,1,1,19,0
