V1,V2,V5,V7,V8,V10,V11,V16,V17,V18,V20,V21,V22,V23,V24,V26,V27,V28,V29,V30,V32,V33,V35,V36,V41,V42,V43,V45,V46,V50,V52,V53,V54,V59,V60,V61,V62,V63,V65,V67,V70,V71,V72,V73,V74,V75,V76,V77,V78,V80,V82,V85,V86,V87,V88,V91,V94,V95,V3,V4,V6,V9,V12,V13,V14,V15,V19,V25,V31,V34,V37,V38,V39,V40,V44,V47,V48,V49,V51,V55,V56,V57,V58,V64,V66,V68,V69,V79,V81,V83,V84,V89,V90,V92,V93,V96,V97,V98,V99,V100,label
0.0,3.0,0.21,1.0,2.0,2.0,38713.0,0.43,271.0,33.3,36.0,80.1,0.871,188.0,2.0,1.0,430.0,4.0,0.937,877.0,0.614,647.0,5096.0,0.648,2.0,6202.0,0.0,7.8,0.0,2.0,1.0,4.9,1.0,57569.0,6361.0,41.1,1.0,60.5,1.0,14532.0,6.92,1.0,6959.0,0.15,5100.0,1.0,68.0,79.1,2.0,1.0,6.41,45.9,7.21,3.0,666.0,0.0,1.0,5552.0,v6,v3,v2,v2,v2,v1,v2,v1,v2,v3,v2,v6,v4,v1,v2,v2,v5,v5,v3,v1,v4,v2,v3,v3,v1,v5,v2,v5,v3,v4,v2,v1,v2,v6,v2,v2,v2,v1,v3,v2,v1,v5,0
0.0,4.0,0.05,1.0,1.0,0.0,72212.0,0.11,624.0,31.9,62.0,73.8,0.887,185.0,2.0,1.0,319.0,3.0,0.943,790.0,0.498,647.0,5474.0,0.287,1.0,6400.0,2.0,7.52,3.0,1.0,2.0,3.74,1.0,72035.0,6342.0,32.6,0.0,57.9,2.0,19922.0,6.99,3.0,6846.0,0.15,2631.0,1.0,72.0,79.0,3.0,1.0,5.44,45.2,4.34,0.0,870.0,1.0,0.0,5175.0,v3,v4,v3,v2,v3,v2,v1,v3,v1,v4,v2,v2,v2,v1,v4,v2,v1,v4,v3,v3,v2,v2,v1,v3,v2,v5,v1,v3,v3,v4,v4,v1,v1,v5,v3,v1,v1,v5,v2,v1,v1,v4,0
1.0,1.0,0.06,0.0,2.0,0.0,48213.0,0.11,822.0,33.3,27.0,66.0,0.898,213.0,3.0,0.0,453.0,4.0,0.909,613.0,0.499,599.0,5325.0,0.699,3.0,6369.0,4.0,7.38,0.0,0.0,1.0,4.63,0.0,53975.0,5804.0,54.4,1.0,32.4,0.0,19142.0,7.44,3.0,6399.0,0.67,3367.0,1.0,69.0,83.5,3.0,0.0,3.55,47.6,6.64,2.0,463.0,0.0,0.0,5518.0,v1,v3,v2,v1,v1,v1,v1,v1,v1,v1,v1,v1,v4,v4,v4,v1,v5,v2,v2,v5,v2,v3,v2,v3,v2,v2,v1,v4,v4,v3,v2,v1,v2,v4,v3,v2,v1,v5,v3,v6,v2,v1,0
0.0,3.0,0.16,1.0,0.0,1.0,95960.0,0.25,890.0,37.1,51.0,72.0,0.919,221.0,2.0,0.0,449.0,3.0,0.932,871.0,0.617,655.0,3980.0,0.558,3.0,5478.0,3.0,7.4,0.0,0.0,1.0,3.86,1.0,70905.0,6446.0,42.7,0.0,29.9,2.0,19274.0,6.57,1.0,6215.0,0.15,6116.0,2.0,90.0,84.1,3.0,0.0,6.62,44.3,7.63,1.0,493.0,0.0,1.0,5646.0,v2,v1,v3,v2,v1,v2,v2,v3,v2,v1,v1,v1,v2,v4,v2,v2,v5,v1,v1,v5,v3,v3,v4,v2,v3,v2,v1,v4,v2,v4,v4,v2,v2,v2,v2,v2,v1,v5,v3,v6,v2,v1,1
0.0,2.0,0.28,0.0,0.0,3.0,35514.0,0.42,516.0,32.1,31.0,74.5,0.862,241.0,4.0,1.0,464.0,4.0,0.933,871.0,0.634,656.0,6094.0,0.486,0.0,5588.0,3.0,7.79,3.0,0.0,0.0,4.38,1.0,43903.0,5668.0,50.1,0.0,46.4,1.0,16067.0,6.71,2.0,6545.0,0.16,2982.0,1.0,69.0,84.2,4.0,1.0,5.52,45.1,4.24,3.0,369.0,1.0,1.0,5221.0,v6,v3,v3,v1,v3,v2,v4,v6,v2,v1,v1,v2,v2,v1,v4,v2,v4,v1,v3,v3,v3,v4,v1,v2,v1,v4,v1,v4,v2,v1,v2,v1,v2,v5,v2,v1,v1,v5,v3,v1,v1,v2,1
0.0,2.0,0.33,0.0,3.0,1.0,42993.0,0.56,878.0,37.2,56.0,76.8,0.887,284.0,0.0,1.0,456.0,2.0,0.941,709.0,0.49,617.0,5107.0,0.428,2.0,7279.0,1.0,8.34,0.0,2.0,2.0,4.87,1.0,41065.0,5697.0,45.7,0.0,38.3,0.0,16069.0,6.92,2.0,6816.0,0.15,7564.0,0.0,83.0,83.9,4.0,1.0,3.47,46.2,4.73,0.0,444.0,2.0,1.0,5105.0,v4,v3,v3,v4,v2,v1,v5,v3,v2,v2,v1,v3,v4,v2,v4,v1,v2,v6,v1,v2,v3,v3,v5,v2,v1,v1,v2,v1,v4,v4,v1,v1,v2,v6,v1,v1,v1,v1,v1,v5,v1,v1,1
1.0,2.0,0.06,0.0,3.0,1.0,38826.0,0.12,262.0,31.1,51.0,70.4,0.909,246.0,1.0,1.0,385.0,2.0,0.94,881.0,0.455,650.0,6758.0,0.155,2.0,7364.0,4.0,8.54,3.0,0.0,0.0,6.92,1.0,62759.0,6441.0,44.5,0.0,30.6,1.0,19379.0,5.57,0.0,7027.0,0.58,2673.0,0.0,73.0,79.5,5.0,0.0,4.08,46.3,7.84,2.0,472.0,1.0,0.0,5402.0,v6,v2,v1,v4,v3,v2,v3,v2,v1,v1,v1,v2,v4,v2,v3,v1,v5,v3,v3,v2,v5,v1,v3,v3,v1,v2,v1,v5,v3,v2,v1,v2,v2,v4,v3,v1,v1,v5,v1,v4,v1,v1,2
1.0,2.0,0.32,1.0,1.0,0.0,32781.0,0.51,364.0,30.5,51.0,72.4,0.932,268.0,3.0,0.0,429.0,4.0,0.94,866.0,0.553,645.0,5333.0,0.663,2.0,6095.0,3.0,7.47,3.0,1.0,2.0,4.97,1.0,73851.0,5931.0,45.6,0.0,34.2,0.0,21311.0,7.25,1.0,7158.0,0.15,3275.0,2.0,77.0,79.0,3.0,1.0,3.65,44.9,4.64,0.0,571.0,1.0,1.0,5054.0,v1,v2,v1,v4,v3,v1,v1,v1,v2,v1,v2,v4,v2,v2,v4,v1,v2,v5,v3,v1,v4,v2,v1,v3,v3,v3,v1,v3,v1,v1,v4,v1,v1,v2,v3,v1,v1,v3,v3,v3,v2,v5,1
1.0,1.0,0.49,1.0,2.0,2.0,71932.0,0.25,800.0,26.6,44.0,74.7,0.859,276.0,3.0,0.0,459.0,2.0,0.935,822.0,0.594,604.0,5542.0,0.75,2.0,5596.0,0.0,8.84,3.0,2.0,0.0,3.67,1.0,60533.0,6771.0,51.0,1.0,48.6,0.0,15336.0,6.64,3.0,6964.0,0.49,2838.0,2.0,74.0,80.2,2.0,1.0,6.33,52.1,4.52,0.0,437.0,1.0,1.0,5984.0,v2,v4,v3,v4,v1,v1,v4,v6,v1,v1,v1,v3,v2,v3,v1,v1,v3,v2,v3,v4,v5,v5,v3,v3,v2,v4,v1,v1,v2,v4,v4,v1,v2,v4,v1,v1,v2,v4,v3,v5,v1,v3,2
0.0,2.0,0.19,1.0,1.0,2.0,34933.0,0.48,864.0,31.0,64.0,78.8,0.881,282.0,0.0,0.0,298.0,4.0,0.937,547.0,0.461,658.0,5099.0,0.504,3.0,5413.0,4.0,7.27,3.0,2.0,0.0,3.95,1.0,54115.0,6849.0,71.3,0.0,30.0,0.0,16530.0,6.98,0.0,7096.0,0.36,3030.0,1.0,69.0,81.3,5.0,1.0,5.69,58.4,4.54,1.0,372.0,2.0,1.0,5716.0,v3,v2,v2,v1,v1,v1,v4,v6,v2,v1,v2,v2,v4,v4,v3,v2,v2,v2,v3,v3,v5,v3,v3,v2,v2,v5,v1,v3,v3,v1,v3,v3,v2,v2,v3,v1,v1,v5,v2,v1,v2,v3,0
0.0,3.0,0.46,0.0,2.0,0.0,35793.0,0.29,454.0,33.4,30.0,70.3,0.921,238.0,0.0,0.0,300.0,1.0,0.936,671.0,0.491,658.0,4052.0,0.561,1.0,6277.0,4.0,7.43,0.0,0.0,3.0,4.44,0.0,60148.0,6916.0,44.5,1.0,55.3,2.0,19885.0,5.58,0.0,6819.0,0.25,6845.0,1.0,68.0,82.5,0.0,0.0,6.15,45.7,3.74,2.0,809.0,2.0,0.0,5058.0,v5,v3,v3,v1,v2,v1,v3,v3,v1,v2,v1,v2,v1,v4,v2,v1,v3,v4,v1,v2,v3,v4,v1,v3,v1,v4,v2,v1,v4,v5,v1,v3,v2,v4,v2,v2,v2,v3,v3,v2,v1,v4,1
0.0,1.0,0.49,1.0,1.0,2.0,66138.0,0.27,411.0,37.1,28.0,73.7,0.936,283.0,0.0,1.0,310.0,4.0,0.924,723.0,0.633,650.0,5598.0,0.418,2.0,6388.0,1.0,7.79,0.0,0.0,2.0,6.46,1.0,53339.0,6028.0,17.7,0.0,41.3,2.0,20018.0,5.81,2.0,7330.0,0.15,6340.0,2.0,91.0,79.7,0.0,1.0,3.62,44.8,3.84,3.0,664.0,1.0,0.0,6050.0,v3,v3,v3,v3,v1,v1,v4,v2,v1,v3,v1,v6,v2,v2,v2,v2,v4,v2,v3,v4,v2,v4,v4,v3,v2,v1,v1,v3,v1,v1,v4,v3,v1,v3,v1,v2,v1,v4,v2,v3,v2,v5,1
0.0,2.0,0.29,1.0,0.0,3.0,35262.0,0.12,702.0,32.2,27.0,82.0,0.822,204.0,0.0,0.0,332.0,4.0,0.933,879.0,0.674,648.0,5328.0,0.16,1.0,5837.0,0.0,7.35,3.0,2.0,1.0,7.18,1.0,56252.0,6274.0,44.4,0.0,30.4,0.0,20080.0,6.99,3.0,7348.0,0.72,3193.0,0.0,85.0,79.4,0.0,0.0,6.61,47.1,5.41,3.0,472.0,1.0,1.0,5307.0,v4,v4,v1,v3,v1,v2,v2,v2,v2,v1,v1,v5,v3,v3,v3,v2,v1,v4,v1,v6,v4,v2,v4,v3,v2,v3,v1,v5,v1,v1,v1,v3,v1,v6,v1,v2,v2,v5,v3,v3,v2,v5,0
1.0,0.0,0.04,1.0,1.0,3.0,48301.0,0.11,447.0,36.8,57.0,75.5,0.879,194.0,3.0,1.0,377.0,0.0,0.938,546.0,0.606,652.0,6208.0,0.154,1.0,5657.0,0.0,7.8,3.0,1.0,0.0,6.96,1.0,41806.0,5822.0,45.5,0.0,29.5,2.0,19893.0,7.2,0.0,7361.0,0.15,6362.0,2.0,89.0,83.2,5.0,0.0,6.73,45.5,4.51,3.0,765.0,0.0,0.0,5954.0,v6,v1,v2,v3,v1,v1,v1,v4,v1,v2,v1,v4,v2,v2,v1,v2,v3,v3,v3,v6,v5,v2,v3,v3,v2,v1,v2,v4,v3,v3,v4,v3,v2,v3,v1,v2,v2,v4,v3,v3,v2,v4,1
0.0,3.0,0.26,1.0,2.0,2.0,41789.0,0.29,308.0,25.7,30.0,81.7,0.939,276.0,1.0,0.0,487.0,4.0,0.926,550.0,0.486,599.0,4448.0,0.471,1.0,6266.0,2.0,7.33,3.0,1.0,2.0,6.92,0.0,44600.0,6269.0,67.5,1.0,55.7,2.0,18058.0,6.94,3.0,6435.0,0.59,2440.0,0.0,63.0,79.5,5.0,0.0,6.5,57.2,6.61,1.0,433.0,2.0,0.0,5790.0,v1,v3,v2,v4,v2,v1,v4,v1,v1,v1,v2,v4,v2,v2,v1,v1,v5,v1,v3,v6,v1,v2,v1,v1,v2,v4,v1,v4,v1,v1,v4,v1,v1,v3,v1,v2,v1,v1,v2,v5,v1,v5,1
1.0,2.0,0.04,0.0,3.0,2.0,89940.0,0.52,798.0,36.7,39.0,73.4,0.873,281.0,0.0,1.0,436.0,0.0,0.909,706.0,0.644,656.0,4174.0,0.37,3.0,6131.0,4.0,7.39,3.0,0.0,0.0,6.38,0.0,64050.0,5767.0,51.6,1.0,37.2,0.0,20381.0,6.94,3.0,6048.0,0.72,7810.0,2.0,64.0,83.3,0.0,0.0,3.97,44.2,3.37,0.0,486.0,0.0,1.0,5185.0,v4,v4,v1,v2,v2,v1,v1,v3,v2,v2,v2,v4,v2,v3,v5,v1,v4,v4,v1,v6,v5,v3,v4,v1,v1,v2,v1,v1,v3,v1,v1,v2,v1,v2,v2,v2,v1,v2,v1,v1,v1,v5,0
0.0,2.0,0.07,1.0,3.0,1.0,72103.0,0.28,482.0,31.7,60.0,77.2,0.892,264.0,2.0,0.0,322.0,0.0,0.936,838.0,0.64,650.0,5139.0,0.332,1.0,5852.0,1.0,7.81,3.0,1.0,2.0,4.83,0.0,53485.0,6282.0,40.1,1.0,29.6,0.0,20339.0,6.58,0.0,7350.0,0.62,2996.0,2.0,63.0,79.7,4.0,0.0,4.1,57.7,7.4,2.0,438.0,2.0,1.0,5159.0,v2,v3,v2,v3,v2,v2,v2,v3,v1,v2,v1,v1,v2,v1,v2,v2,v5,v4,v2,v6,v5,v1,v2,v3,v2,v3,v1,v4,v1,v3,v1,v1,v2,v3,v1,v1,v1,v3,v3,v4,v2,v5,1
1.0,4.0,0.23,0.0,2.0,2.0,43194.0,0.23,442.0,35.6,32.0,76.8,0.911,248.0,0.0,1.0,301.0,0.0,0.929,653.0,0.624,652.0,4013.0,0.583,0.0,6687.0,1.0,7.4,2.0,2.0,2.0,4.82,1.0,53816.0,6073.0,45.4,0.0,30.5,2.0,22507.0,6.77,3.0,7020.0,0.36,5538.0,2.0,69.0,81.9,0.0,0.0,4.13,53.4,3.34,3.0,384.0,1.0,1.0,5171.0,v2,v1,v3,v2,v1,v2,v2,v1,v1,v3,v1,v2,v2,v4,v4,v2,v2,v5,v1,v1,v2,v1,v2,v1,v2,v4,v2,v3,v1,v4,v4,v3,v1,v5,v3,v2,v1,v1,v2,v5,v2,v5,1
0.0,4.0,0.37,0.0,0.0,1.0,40698.0,0.1,856.0,36.4,40.0,68.7,0.942,235.0,4.0,0.0,428.0,3.0,0.925,605.0,0.657,617.0,6468.0,0.181,3.0,5686.0,4.0,7.27,3.0,2.0,3.0,5.52,1.0,52236.0,6354.0,34.5,0.0,60.3,2.0,16073.0,7.45,3.0,6871.0,0.58,3281.0,0.0,82.0,79.2,0.0,1.0,4.29,62.7,7.96,3.0,418.0,2.0,1.0,5554.0,v6,v4,v2,v2,v3,v1,v2,v5,v1,v4,v2,v1,v4,v4,v2,v1,v3,v6,v1,v1,v3,v4,v2,v2,v3,v4,v2,v5,v1,v1,v3,v3,v1,v2,v1,v2,v1,v5,v3,v4,v1,v5,1
1.0,3.0,0.1,0.0,2.0,3.0,35108.0,0.54,900.0,36.4,39.0,73.7,0.928,211.0,0.0,1.0,354.0,4.0,0.935,852.0,0.466,655.0,5185.0,0.812,0.0,7285.0,4.0,7.72,2.0,2.0,2.0,4.96,1.0,45802.0,6331.0,64.7,0.0,30.9,1.0,15330.0,6.63,0.0,6978.0,0.39,5286.0,2.0,65.0,84.5,4.0,0.0,6.48,58.2,7.24,0.0,901.0,0.0,0.0,5116.0,v6,v1,v2,v2,v2,v1,v5,v4,v1,v4,v1,v5,v3,v2,v5,v1,v3,v4,v3,v3,v5,v2,v4,v1,v1,v5,v2,v3,v1,v5,v4,v1,v2,v4,v2,v1,v2,v3,v2,v3,v2,v4,1
0.0,0.0,0.13,1.0,3.0,3.0,82415.0,0.16,874.0,35.5,39.0,84.8,0.895,273.0,3.0,1.0,467.0,0.0,0.91,822.0,0.635,648.0,5221.0,0.342,3.0,6216.0,2.0,8.26,2.0,1.0,3.0,4.95,0.0,66561.0,6897.0,40.6,1.0,58.7,0.0,20722.0,5.57,2.0,5952.0,0.23,6199.0,2.0,82.0,81.2,4.0,1.0,4.09,45.7,4.16,0.0,376.0,1.0,0.0,5541.0,v3,v4,v2,v4,v1,v1,v5,v2,v1,v2,v2,v3,v4,v2,v2,v1,v2,v4,v1,v3,v5,v1,v4,v2,v3,v2,v1,v3,v3,v2,v1,v1,v1,v5,v3,v2,v1,v1,v1,v5,v2,v1,1
0.0,1.0,0.22,1.0,1.0,3.0,85671.0,0.4,415.0,36.4,66.0,79.4,0.895,247.0,0.0,0.0,338.0,2.0,0.933,806.0,0.609,610.0,6646.0,0.462,3.0,6244.0,2.0,7.59,0.0,0.0,2.0,4.81,1.0,52559.0,6326.0,17.8,0.0,58.8,0.0,20312.0,5.57,2.0,6189.0,0.15,7362.0,0.0,86.0,79.4,2.0,1.0,5.26,47.5,4.44,0.0,672.0,2.0,1.0,5681.0,v4,v4,v2,v4,v2,v2,v3,v2,v2,v2,v1,v3,v4,v4,v4,v2,v2,v3,v2,v4,v1,v1,v1,v3,v2,v2,v2,v1,v3,v2,v2,v2,v2,v3,v1,v2,v1,v4,v1,v6,v2,v5,0
1.0,0.0,0.47,0.0,0.0,3.0,72196.0,0.26,739.0,31.0,27.0,82.9,0.951,271.0,2.0,0.0,424.0,4.0,0.932,711.0,0.637,649.0,6233.0,0.181,0.0,7076.0,1.0,7.79,0.0,1.0,1.0,6.91,0.0,46280.0,6546.0,51.5,1.0,44.1,1.0,19498.0,6.72,1.0,6719.0,0.15,6990.0,0.0,66.0,79.0,3.0,1.0,6.41,44.0,4.72,0.0,473.0,0.0,1.0,5186.0,v1,v1,v2,v1,v2,v1,v2,v3,v2,v1,v1,v5,v4,v4,v4,v2,v2,v4,v1,v2,v1,v2,v1,v3,v3,v5,v2,v4,v4,v4,v1,v3,v1,v2,v1,v1,v1,v4,v3,v6,v1,v4,1
1.0,2.0,0.05,1.0,0.0,0.0,72018.0,0.29,432.0,34.0,28.0,73.3,0.88,274.0,2.0,0.0,293.0,4.0,0.938,758.0,0.578,593.0,4054.0,0.565,3.0,6449.0,0.0,7.68,0.0,1.0,0.0,5.56,0.0,42641.0,6418.0,49.7,1.0,31.3,2.0,17425.0,6.96,0.0,7359.0,0.15,7691.0,0.0,65.0,79.3,2.0,1.0,5.93,44.3,3.3,3.0,430.0,2.0,1.0,5595.0,v4,v4,v1,v2,v2,v1,v3,v6,v1,v1,v1,v5,v4,v2,v5,v2,v5,v4,v3,v5,v4,v1,v5,v3,v1,v4,v2,v3,v1,v2,v1,v2,v2,v4,v3,v2,v1,v5,v2,v1,v1,v2,0
1.0,2.0,0.46,1.0,3.0,3.0,40397.0,0.14,573.0,31.6,50.0,81.5,0.89,252.0,4.0,1.0,407.0,3.0,0.925,826.0,0.654,602.0,3993.0,0.3,1.0,6347.0,4.0,7.27,3.0,1.0,3.0,6.82,1.0,55940.0,6326.0,40.7,1.0,35.4,1.0,19558.0,5.58,1.0,6587.0,0.37,2661.0,1.0,87.0,79.2,0.0,0.0,3.37,44.4,6.5,3.0,671.0,2.0,0.0,5180.0,v2,v1,v3,v1,v1,v2,v2,v2,v2,v3,v1,v2,v3,v4,v2,v2,v4,v3,v1,v3,v3,v2,v4,v1,v3,v4,v2,v2,v4,v4,v4,v2,v1,v3,v2,v1,v1,v2,v3,v2,v2,v4,1
1.0,3.0,0.34,1.0,3.0,2.0,32023.0,0.31,763.0,28.8,57.0,79.5,0.931,202.0,2.0,0.0,400.0,4.0,0.912,881.0,0.615,648.0,5175.0,0.844,2.0,7091.0,3.0,7.77,3.0,0.0,1.0,4.75,1.0,40050.0,6662.0,81.4,0.0,61.0,1.0,18066.0,6.89,0.0,6977.0,0.58,6609.0,0.0,69.0,80.2,5.0,1.0,4.18,46.9,6.44,0.0,440.0,2.0,0.0,5550.0,v1,v2,v3,v2,v3,v2,v1,v1,v1,v2,v1,v1,v4,v1,v1,v2,v2,v4,v2,v5,v4,v5,v3,v1,v2,v2,v1,v1,v4,v3,v1,v1,v1,v3,v3,v2,v1,v3,v1,v5,v2,v4,0
0.0,1.0,0.04,1.0,1.0,3.0,56130.0,0.1,765.0,26.7,56.0,72.2,0.829,257.0,1.0,0.0,485.0,2.0,0.943,821.0,0.648,647.0,4867.0,0.482,1.0,6391.0,2.0,7.86,1.0,0.0,3.0,6.92,0.0,55927.0,6415.0,32.2,1.0,57.6,1.0,14848.0,6.61,0.0,6859.0,0.58,6686.0,0.0,63.0,79.5,0.0,1.0,5.65,54.7,3.41,0.0,625.0,2.0,1.0,5513.0,v6,v3,v1,v4,v1,v1,v5,v2,v2,v3,v1,v4,v1,v1,v2,v2,v2,v6,v1,v3,v3,v5,v5,v2,v3,v4,v2,v1,v2,v3,v3,v2,v2,v6,v1,v1,v2,v4,v1,v1,v2,v3,1
1.0,2.0,0.44,0.0,0.0,0.0,44820.0,0.51,858.0,29.4,42.0,66.9,0.861,204.0,2.0,1.0,476.0,3.0,0.943,583.0,0.63,657.0,4021.0,0.164,0.0,6401.0,3.0,7.48,3.0,1.0,2.0,4.4,0.0,62321.0,6361.0,49.4,0.0,29.4,1.0,16078.0,5.8,2.0,6571.0,0.43,8068.0,0.0,89.0,79.8,4.0,1.0,3.31,47.1,3.65,2.0,888.0,1.0,1.0,5205.0,v5,v3,v1,v4,v2,v1,v3,v1,v2,v2,v1,v1,v2,v4,v3,v2,v1,v1,v1,v6,v4,v3,v4,v3,v2,v4,v2,v3,v1,v2,v4,v2,v2,v2,v2,v2,v1,v1,v3,v3,v1,v5,1
0.0,1.0,0.48,1.0,0.0,2.0,82492.0,0.44,829.0,31.0,31.0,72.4,0.832,192.0,3.0,1.0,389.0,1.0,0.94,807.0,0.461,643.0,4062.0,0.134,1.0,6204.0,4.0,7.54,3.0,1.0,1.0,6.88,0.0,52554.0,6680.0,17.9,0.0,31.0,1.0,19904.0,5.61,0.0,6220.0,0.31,3216.0,0.0,90.0,79.6,1.0,0.0,3.62,46.7,4.9,0.0,754.0,0.0,0.0,5239.0,v1,v1,v2,v3,v2,v1,v4,v5,v1,v3,v1,v5,v4,v3,v3,v1,v3,v2,v1,v3,v3,v4,v2,v1,v1,v5,v1,v3,v2,v3,v4,v2,v1,v2,v3,v1,v2,v5,v1,v3,v2,v2,0
1.0,4.0,0.35,1.0,1.0,1.0,42078.0,0.38,873.0,31.2,41.0,67.4,0.924,284.0,0.0,0.0,317.0,1.0,0.941,740.0,0.457,593.0,5635.0,0.301,1.0,6316.0,0.0,7.88,1.0,1.0,1.0,3.72,0.0,61478.0,6302.0,33.1,1.0,49.9,2.0,16075.0,7.1,2.0,6383.0,0.64,7634.0,1.0,73.0,79.3,3.0,0.0,5.83,63.2,3.73,1.0,475.0,1.0,1.0,5393.0,v5,v4,v2,v4,v1,v1,v3,v6,v1,v3,v1,v3,v3,v3,v5,v2,v4,v1,v2,v5,v3,v2,v4,v1,v2,v1,v1,v3,v4,v2,v3,v1,v1,v5,v2,v1,v2,v5,v1,v2,v1,v5,1
0.0,4.0,0.22,0.0,2.0,3.0,71940.0,0.51,259.0,33.5,33.0,71.1,0.935,231.0,1.0,0.0,412.0,3.0,0.936,553.0,0.463,645.0,3977.0,0.62,3.0,5379.0,1.0,8.17,0.0,1.0,2.0,6.81,0.0,45681.0,6296.0,19.8,0.0,37.9,0.0,19814.0,6.92,0.0,6624.0,0.27,4722.0,2.0,67.0,79.4,4.0,1.0,6.53,44.3,7.92,3.0,473.0,0.0,0.0,5758.0,v4,v1,v2,v4,v2,v1,v5,v2,v1,v2,v1,v4,v5,v3,v5,v2,v1,v1,v1,v3,v4,v1,v5,v3,v1,v4,v1,v1,v1,v3,v4,v3,v1,v6,v2,v2,v2,v1,v2,v3,v2,v4,0
1.0,1.0,0.04,0.0,1.0,3.0,41742.0,0.12,851.0,37.1,27.0,68.4,0.9,225.0,3.0,0.0,311.0,0.0,0.925,837.0,0.636,619.0,5081.0,0.639,2.0,7361.0,0.0,8.36,2.0,1.0,3.0,3.8,0.0,53946.0,6513.0,33.8,1.0,60.7,1.0,13829.0,5.57,0.0,6393.0,0.21,2942.0,2.0,72.0,80.6,5.0,1.0,6.29,46.5,4.35,1.0,473.0,0.0,1.0,5320.0,v1,v3,v3,v2,v2,v2,v2,v1,v2,v1,v2,v3,v4,v1,v1,v2,v3,v2,v3,v2,v1,v2,v2,v2,v3,v1,v2,v2,v2,v2,v3,v3,v2,v5,v2,v2,v1,v1,v2,v5,v1,v1,0
0.0,0.0,0.23,1.0,2.0,2.0,41735.0,0.54,625.0,33.3,34.0,73.9,0.815,272.0,4.0,1.0,468.0,3.0,0.91,848.0,0.465,600.0,6377.0,0.414,1.0,5515.0,0.0,8.31,3.0,0.0,3.0,5.93,1.0,54425.0,6896.0,45.4,1.0,61.0,2.0,18430.0,6.68,1.0,5754.0,0.5,6796.0,1.0,84.0,80.4,0.0,1.0,5.43,44.1,4.54,3.0,888.0,0.0,0.0,6027.0,v3,v3,v2,v3,v2,v2,v3,v3,v2,v1,v2,v1,v2,v2,v2,v2,v1,v4,v2,v6,v1,v2,v4,v3,v1,v5,v1,v1,v3,v2,v4,v1,v2,v5,v1,v2,v1,v1,v3,v3,v1,v2,0
1.0,4.0,0.04,1.0,1.0,2.0,37781.0,0.5,285.0,33.7,27.0,76.4,0.905,270.0,1.0,0.0,378.0,4.0,0.91,855.0,0.577,648.0,5188.0,0.499,0.0,5902.0,1.0,8.55,3.0,0.0,3.0,3.88,0.0,52931.0,6331.0,18.2,1.0,60.6,2.0,14964.0,6.71,1.0,6361.0,0.71,3145.0,0.0,75.0,83.2,0.0,0.0,6.37,44.4,4.31,3.0,444.0,2.0,0.0,5640.0,v3,v3,v2,v3,v3,v2,v3,v2,v1,v2,v1,v5,v1,v2,v2,v1,v1,v1,v2,v5,v2,v4,v2,v2,v2,v3,v1,v4,v4,v3,v2,v2,v2,v5,v3,v1,v1,v2,v1,v4,v2,v5,0
1.0,0.0,0.05,1.0,3.0,2.0,71965.0,0.17,769.0,31.8,47.0,77.3,0.947,210.0,2.0,1.0,364.0,2.0,0.925,743.0,0.616,593.0,3975.0,0.563,0.0,5657.0,0.0,8.09,0.0,0.0,3.0,5.01,1.0,45305.0,6371.0,50.8,1.0,61.4,1.0,20109.0,5.57,2.0,6564.0,0.23,4780.0,1.0,68.0,79.0,0.0,0.0,3.43,59.3,4.38,0.0,472.0,2.0,0.0,5244.0,v5,v2,v3,v3,v2,v1,v2,v1,v1,v4,v1,v3,v3,v4,v2,v2,v4,v3,v1,v3,v3,v3,v5,v1,v3,v4,v2,v4,v3,v3,v3,v3,v2,v1,v2,v2,v1,v4,v3,v5,v2,v4,1
0.0,3.0,0.04,0.0,1.0,2.0,97204.0,0.35,843.0,33.4,53.0,73.3,0.928,256.0,0.0,0.0,459.0,0.0,0.932,683.0,0.47,605.0,4034.0,0.51,3.0,6400.0,4.0,8.31,2.0,1.0,2.0,4.84,0.0,53626.0,6455.0,86.6,1.0,60.9,2.0,13450.0,5.72,3.0,6918.0,0.62,3127.0,0.0,84.0,79.2,5.0,0.0,6.41,46.4,3.47,2.0,484.0,0.0,0.0,5094.0,v2,v4,v3,v1,v2,v1,v4,v6,v2,v3,v1,v3,v1,v2,v3,v2,v3,v3,v1,v5,v1,v5,v2,v1,v2,v3,v1,v4,v3,v1,v3,v3,v1,v5,v3,v1,v1,v3,v3,v1,v2,v2,1
1.0,2.0,0.05,1.0,1.0,3.0,34798.0,0.42,889.0,34.4,64.0,66.9,0.932,203.0,1.0,0.0,321.0,1.0,0.943,571.0,0.609,648.0,6766.0,0.912,0.0,6134.0,2.0,8.55,3.0,1.0,3.0,3.89,0.0,54982.0,6451.0,47.3,0.0,34.5,1.0,22372.0,7.32,3.0,6872.0,0.3,6491.0,1.0,68.0,83.9,0.0,0.0,4.08,54.5,7.85,0.0,485.0,2.0,1.0,5554.0,v1,v2,v2,v3,v2,v1,v5,v6,v1,v3,v1,v1,v4,v4,v3,v2,v1,v2,v3,v1,v1,v5,v1,v1,v1,v2,v2,v3,v2,v1,v3,v1,v2,v2,v1,v2,v1,v2,v3,v2,v1,v1,2
