Wifes_age,Number_of_children_ever_born,Wifes_education,Husbands_education,Wifes_religion,Wifes_now_working\%3F,Husbands_occupation,Standard-of-living_index,Media_exposure,label
29.950456,3.0,1,3,1,1,3,4,0,1
25.351065,3.0,3,3,0,1,3,2,0,0
36.37587,3.0,3,4,1,1,1,4,0,1
31.363145,3.732178,2,3,1,1,2,4,1,0
32.678526,4.071675,3,3,1,0,3,4,0,2
32.010873,3.0,3,4,1,1,3,4,0,2
29.878122,4.11215,1,3,1,0,2,4,0,0
22.445544,1.276526,3,4,1,0,2,3,0,0
39.755213,3.0,2,1,1,1,3,3,0,2
44.281885,3.0,3,4,1,0,3,4,0,0
26.051235,2.0,3,4,0,1,3,4,0,1
36.310258,8.103009,4,4,1,1,2,4,0,2
24.388931,1.022786,2,3,1,1,3,3,0,1
46.616373,6.704433,3,3,0,1,2,3,0,2
31.059314,0.420167,2,4,1,1,1,4,0,1
37.395656,5.012941,1,1,1,1,2,2,0,0
37.528992,2.0,3,3,1,1,2,2,0,0
36.470596,0.467605,1,2,1,1,4,3,0,0
42.414182,7.155648,3,4,1,0,2,3,1,1
30.440231,3.0,1,1,1,1,3,1,1,0
21.069935,0.976069,3,2,0,1,3,4,0,2
35.443331,4.459533,2,2,1,1,3,3,1,0
45.434085,2.0,1,1,1,0,2,3,1,0
36.580661,3.0,4,4,0,1,2,4,0,1
41.193023,7.151435,4,4,1,1,2,4,0,0
43.462904,7.181511,3,4,1,1,3,1,0,0
21.048783,0.092236,4,4,1,1,1,2,0,2
26.379973,0.723216,4,4,1,1,3,4,0,0
35.41463,2.0,4,4,1,1,3,3,0,0
41.196264,8.451224,1,4,1,0,1,4,0,0
29.143808,3.440738,3,4,1,0,3,2,0,1
23.206879,2.0,3,4,1,1,1,4,0,0
20.991792,2.0,2,3,1,0,3,2,0,0
22.617921,0.929956,3,4,0,1,1,4,0,2
37.357209,2.0,2,3,1,1,3,3,0,2
43.307993,4.621714,4,4,1,1,1,4,0,1
26.551788,4.436179,4,4,1,1,3,3,0,2
47.623384,4.659644,2,4,1,1,2,3,0,0
39.155874,3.88895,4,4,1,1,3,2,0,2
45.062281,4.816141,4,4,1,0,1,4,0,2
25.091529,3.0,2,4,1,0,3,3,0,2
29.789513,3.0,2,2,0,1,3,2,0,2
30.431873,7.185124,4,4,0,1,1,4,0,0
26.386055,3.0,2,3,1,1,2,1,0,0
43.426934,6.703523,3,4,0,1,2,4,0,1
26.777661,0.487537,3,4,1,1,1,4,0,0
38.062794,3.979846,2,4,1,1,3,3,0,0
35.555781,4.55298,4,4,1,1,2,1,0,0
44.806236,3.0,2,2,1,0,3,1,0,0
22.565412,0.262544,4,4,0,1,2,1,0,2
46.267689,0.949674,3,4,0,1,1,4,0,0
26.587043,2.0,4,4,1,1,2,4,0,0
24.516775,0.102017,3,3,1,0,3,3,0,0
31.862156,2.0,2,3,1,1,3,3,0,2
36.858612,0.12229,2,2,1,1,3,1,0,0
36.91933,4.003207,3,3,1,1,2,4,0,2
47.232136,6.528149,3,4,1,1,1,4,0,1
26.323008,3.0,4,4,0,1,3,3,0,2
22.449957,2.0,3,4,1,0,2,4,1,2
26.927228,0.308548,4,4,1,0,2,4,0,0
35.068872,3.336829,4,4,0,1,3,2,0,1
31.26793,4.155837,1,2,1,1,2,1,1,0
24.668931,4.484376,4,2,1,0,1,4,0,0
46.260779,5.536212,2,3,1,1,3,4,0,0
33.042962,5.235382,2,2,1,1,2,4,1,2
36.016846,8.331706,2,3,1,1,2,4,0,0
32.010753,3.0,3,4,1,1,3,2,0,2
43.141715,4.413966,4,4,1,1,1,4,0,1
27.786315,0.972614,1,3,1,0,3,4,0,0
26.782955,1.237688,4,4,1,1,1,4,0,0
29.783913,6.10638,3,4,0,0,1,4,0,1
35.549953,4.273168,3,3,0,1,3,1,0,2
36.38051,2.0,3,4,0,1,2,4,0,0
28.237879,2.0,2,4,1,0,2,3,0,2
29.230238,5.06142,2,3,1,1,2,4,0,2
20.506828,2.0,2,3,1,1,3,3,0,2
36.877055,3.0,2,4,1,1,1,4,0,1
37.816991,4.218632,4,3,0,1,3,3,0,1
21.541709,2.0,1,2,1,1,2,2,0,0
40.19044,3.0,1,2,1,0,3,2,0,0
20.824521,3.0,4,4,1,0,1,4,0,1
43.577176,8.381422,1,2,1,1,3,1,0,0
36.257054,4.683645,4,4,1,1,2,3,0,0
43.400809,4.902598,4,4,1,1,3,4,0,2
22.028964,1.343678,3,4,1,1,2,3,0,0
41.85549,7.597366,3,4,1,1,2,1,0,0
38.495302,6.416208,3,4,1,1,2,4,0,1
26.253935,4.229541,3,4,1,1,1,4,0,2
33.440927,4.71639,4,4,1,1,2,4,0,2
44.000454,9.122471,4,4,0,1,3,4,0,2
29.240361,2.0,4,4,1,1,3,3,0,1
34.426071,3.940967,4,4,1,0,1,4,0,1
31.37983,3.0,4,4,1,1,2,4,0,2
36.134638,4.723682,3,4,1,1,1,2,0,2
24.145994,0.039326,4,3,0,1,3,1,0,2
46.275955,7.967738,2,4,1,1,2,4,0,0
38.990282,4.042855,4,4,0,1,2,2,0,2
25.398676,0.697052,4,4,1,0,3,4,0,0
41.600808,5.193678,3,4,1,1,1,4,0,1
29.301335,2.0,2,3,1,1,2,3,0,2
24.630456,3.0,3,4,0,1,1,4,0,2
35.979481,3.0,3,3,1,0,3,2,0,0
46.212235,5.065272,4,4,1,0,1,4,0,2
28.959443,5.465142,2,3,1,1,3,3,0,2
45.709166,3.0,4,4,1,1,2,3,0,1
37.872894,3.896762,3,4,1,1,1,3,0,2
38.788148,8.442326,2,3,1,0,3,2,0,1
28.604574,2.0,1,1,1,1,3,1,1,0
24.183425,-0.008997,1,3,1,1,2,3,0,0
45.087273,4.376777,4,4,1,0,1,3,0,1
31.281515,2.0,4,3,1,1,3,4,0,2
42.560002,4.368541,2,2,1,0,3,2,0,2
32.597681,-0.123014,3,4,1,1,1,3,0,0
37.529757,-0.271363,4,3,1,1,3,3,0,0
35.595694,4.227088,4,4,1,0,3,4,0,1
37.413986,4.107928,4,4,1,1,1,4,0,2
25.313751,0.422059,4,4,1,1,2,4,0,1
48.234426,6.407018,1,2,1,1,2,1,0,0
27.603314,1.770558,3,3,1,0,3,3,0,1
33.295632,2.0,4,4,1,1,3,4,0,0
44.354593,2.0,2,2,1,1,2,2,1,0
28.120639,4.141229,2,3,1,1,2,1,0,2
32.390479,2.0,1,1,1,1,2,3,1,0
44.188785,0.791948,3,4,1,1,3,3,0,0
44.549011,8.048758,2,3,1,0,3,4,0,0
26.736401,0.458891,2,3,1,1,1,1,0,2
47.083933,0.485844,3,4,1,1,3,3,0,0
40.616472,2.0,4,4,1,1,3,4,0,2
25.900731,-0.114474,2,3,1,1,2,3,0,0
19.62014,3.0,1,4,1,1,1,4,0,2
16.970628,0.255417,3,3,1,1,3,3,0,0
33.46265,0.516609,4,4,1,1,1,1,0,2
32.968921,0.891977,4,4,0,1,2,4,0,0
47.493874,6.69752,4,4,1,0,3,4,0,0
38.049039,4.759984,4,4,0,1,3,4,0,2
35.827398,8.125121,3,4,1,1,1,4,0,2
40.841743,2.0,4,4,1,1,2,4,0,0
45.991191,3.0,1,2,1,1,3,3,0,0
48.296254,3.0,3,4,0,1,1,2,0,1
30.097903,0.263393,2,3,0,0,3,3,0,0
32.140738,0.421761,1,1,1,1,2,1,0,0
24.810131,4.782201,3,4,1,1,1,3,0,0
46.969117,3.620371,3,2,1,1,3,1,0,0
26.88656,0.319332,3,4,0,1,1,3,0,2
25.177449,0.815771,4,4,1,1,1,4,0,1
23.309816,1.241759,4,4,1,1,1,3,0,1
43.220738,9.147373,1,1,1,0,3,2,0,0
23.230771,0.59531,2,3,1,0,3,1,1,0
34.745358,0.866062,2,2,1,0,2,2,0,0
27.323357,3.642092,2,3,1,1,1,2,0,0
22.051022,0.801826,4,4,1,1,3,3,0,0
22.797275,2.0,3,4,1,1,1,4,0,2
32.601713,2.0,4,4,1,1,3,3,0,2
31.384262,2.0,2,2,1,1,2,4,0,0
27.317694,2.0,4,4,0,1,3,4,0,2
46.33406,6.536814,3,4,1,1,1,4,0,2
25.441797,0.313813,2,2,1,1,1,4,0,0
37.844199,4.267534,2,3,1,1,2,2,0,2
45.264816,3.855975,4,4,1,1,1,1,0,0
21.566873,-0.036337,2,3,1,1,2,3,0,2
38.036845,9.690292,1,3,1,0,1,2,0,2
21.357622,2.0,2,3,1,1,3,3,0,0
23.07532,3.0,4,4,0,1,1,4,0,2
30.312086,3.961675,2,4,0,1,3,3,0,2
32.11914,4.470482,2,4,1,1,3,4,0,2
37.453553,4.30382,4,1,1,1,3,3,0,0
43.512938,3.539507,3,3,1,1,3,4,1,1
35.772001,3.0,2,4,1,1,1,4,0,1
44.816703,-0.13894,1,2,1,1,3,2,0,0
21.029742,0.768577,4,4,1,1,1,3,0,2
26.716969,3.0,1,3,1,1,2,3,1,0
47.638342,4.417073,1,1,1,1,3,3,0,1
20.752772,0.317495,4,4,1,1,1,3,0,2
23.19609,1.219877,1,2,1,1,2,3,1,2
21.022809,1.214633,2,3,1,1,2,2,0,0
27.455433,3.0,4,4,1,0,2,3,0,1
30.078242,1.079808,2,3,1,1,3,4,0,0
20.779813,0.123702,4,4,1,0,1,4,0,2
25.176051,2.0,2,4,1,1,2,4,0,2
32.480613,3.0,3,3,1,1,3,3,0,2
46.018088,8.241049,3,4,1,1,3,2,0,2
45.932592,0.946548,2,3,1,0,2,4,0,0
44.725876,7.240027,3,3,1,0,3,4,0,1
31.006003,5.131521,4,4,0,1,2,1,0,0
43.126659,9.304311,3,3,1,1,2,2,0,0
27.198894,6.889536,3,4,1,1,3,4,0,2
36.781109,4.691196,4,4,0,0,1,4,0,2
45.133467,2.0,3,3,1,0,2,1,0,0
35.095358,2.0,4,4,1,1,3,4,0,1
22.303567,0.701438,2,2,1,1,2,3,0,2
27.09861,0.895141,2,3,0,1,3,4,0,0
23.407951,2.0,3,3,1,1,3,4,0,1
21.135115,0.59538,4,4,1,0,1,4,0,1
24.766507,0.408725,3,1,1,0,3,2,0,0
34.975841,4.313127,4,4,0,1,2,3,0,1
25.117344,0.554008,2,3,1,1,2,4,0,0
20.125468,0.561981,1,3,1,1,3,2,0,2
47.947796,5.787422,4,4,1,0,3,4,0,2
42.280607,3.95304,2,2,1,1,2,2,1,1
36.485607,7.686306,3,4,1,1,2,3,0,0
26.891736,4.766524,4,4,1,1,1,4,0,1
24.413141,2.0,2,3,1,1,3,2,1,2
22.559783,1.292751,3,2,1,1,3,3,0,0
34.453175,6.575825,4,4,0,1,3,2,0,0
35.915001,4.161892,4,4,1,1,3,4,0,2
31.861478,2.0,3,3,1,1,2,3,0,0
36.249829,7.882641,2,2,0,0,1,2,0,0
30.57739,3.0,4,4,1,1,1,4,0,1
26.469285,3.0,3,4,1,1,3,4,0,0
31.444839,7.698434,1,3,1,1,3,2,0,0
22.983322,0.246358,2,4,1,0,1,4,0,0
49.766969,2.0,4,4,1,1,1,3,0,0
36.739708,4.609923,2,3,1,0,3,4,0,0
25.570167,2.0,3,4,1,1,3,1,1,0
47.253778,8.159034,3,4,1,1,2,1,0,0
32.105422,3.0,4,4,1,1,3,3,0,2
37.020266,5.246468,2,3,0,1,2,3,0,0
21.172948,4.821187,2,3,1,1,1,3,0,0
28.792232,2.0,1,2,1,1,3,3,1,0
30.02156,4.613825,4,4,1,1,1,4,0,1
43.922266,2.0,4,4,1,1,1,1,0,0
26.205557,2.0,4,4,1,1,1,4,0,2
33.605221,2.0,3,4,1,1,1,2,0,2
26.391785,0.888976,3,3,1,0,2,2,0,0
25.467483,3.0,3,4,1,1,3,3,0,0
35.951529,3.0,3,4,1,1,1,2,0,2
34.094387,4.187665,3,4,1,1,1,4,0,2
45.869881,2.0,2,3,1,1,3,2,0,0
29.018602,3.0,2,4,1,0,3,2,0,2
31.11655,5.354595,4,4,1,1,3,4,0,2
19.979941,3.0,2,2,0,1,2,2,0,2
26.952079,0.781245,2,3,1,0,2,4,0,2
29.411251,2.0,4,4,1,1,1,4,0,1
37.522904,4.483303,3,3,1,1,3,2,0,2
30.104032,2.0,3,3,1,0,1,4,0,1
22.558713,1.389539,1,2,1,1,2,1,0,0
45.97825,4.988043,4,4,1,0,2,4,0,1
21.299781,0.570741,4,4,1,0,1,4,0,2
31.83669,3.0,4,1,1,1,3,4,0,1
36.620202,4.234635,3,4,1,1,1,3,0,1
47.345811,2.920631,3,4,1,1,3,4,0,0
37.972549,4.101967,4,4,0,1,1,4,0,2
45.382901,4.293086,1,1,1,0,1,2,0,0
26.973665,1.050192,1,3,1,1,2,4,0,0
34.514865,3.0,2,2,1,0,2,3,0,0
26.451463,0.312523,4,4,0,1,2,4,0,2
21.337494,0.971495,2,4,1,1,3,4,0,1
27.307665,3.0,4,4,1,1,2,4,0,2
30.134776,2.0,2,2,1,1,3,3,1,0
42.69386,2.0,4,4,1,1,1,2,0,0
19.545992,1.677535,1,3,1,1,1,4,1,0
36.509386,3.0,3,4,0,0,1,4,1,2
28.004001,3.912373,3,4,1,1,3,4,0,0
45.658212,3.0,4,3,0,1,3,4,0,2
19.727349,0.451287,1,2,1,1,2,1,1,0
34.416542,4.425201,3,4,1,0,2,4,0,1
34.086634,4.631846,3,3,1,1,1,3,0,2
26.051784,4.847,4,4,1,1,1,3,0,0
26.861449,2.0,1,3,1,1,3,1,0,2
18.754607,2.0,2,1,1,1,2,3,0,0
41.642102,10.252777,1,2,1,1,3,3,0,2
22.870231,1.098672,1,2,1,1,3,2,0,0
26.806646,3.0,2,2,1,1,3,1,0,2
23.405226,3.0,4,4,1,1,1,4,0,0
22.02299,0.998566,2,3,1,0,3,4,0,0
26.443102,1.042529,2,3,1,1,2,2,0,0
27.882038,0.997906,2,4,1,1,2,3,0,2
27.476053,0.369819,4,4,1,1,1,4,0,2
24.960121,2.0,4,4,1,1,3,4,0,2
25.796346,3.0,2,2,1,1,2,2,0,2
29.534751,3.72132,3,3,1,1,1,3,0,2
26.313937,4.284385,3,3,1,0,2,2,0,2
28.645157,3.909923,2,3,1,1,2,3,0,2
27.215511,3.0,3,3,1,1,3,4,0,0
42.163192,4.562004,3,3,1,1,3,1,0,0
43.285548,6.431593,4,4,1,1,1,3,0,2
20.444087,2.0,1,3,1,0,2,4,0,2
32.052222,4.058039,2,3,1,1,3,3,0,2
37.029084,8.156785,2,3,1,0,3,4,0,0
37.331141,4.116194,3,4,1,0,2,3,0,1
35.835628,4.874472,2,2,1,1,3,3,0,2
30.341907,8.449197,2,2,1,1,2,2,0,1
21.820348,2.0,1,2,1,1,3,4,0,2
29.849999,5.327904,3,3,1,1,3,3,0,2
26.627209,2.0,3,3,1,1,3,3,0,0
31.723527,2.0,4,4,1,1,1,4,0,2
48.162905,6.516209,4,4,1,0,4,4,0,1
24.703025,4.129861,3,4,1,1,3,3,0,2
36.67421,5.124695,4,4,1,0,1,3,0,0
24.616623,2.0,4,4,1,1,1,4,0,0
25.104249,-0.242192,1,3,1,1,3,3,0,0
27.21604,2.0,3,4,1,1,1,3,0,0
24.602509,2.0,4,4,1,0,3,4,0,1
27.913574,2.0,4,4,1,0,1,3,0,1
46.299991,0.279188,4,4,0,1,1,4,0,0
28.288172,1.353258,4,4,1,1,1,4,0,2
23.294785,0.720523,4,4,1,1,1,4,0,0
20.821403,0.542902,4,4,1,1,3,4,0,2
39.498282,6.749193,4,4,1,0,1,4,0,1
43.004695,4.874033,3,3,1,1,2,3,0,0
31.587933,2.0,4,4,1,0,2,3,0,0
31.621443,7.314898,3,4,1,1,2,1,0,2
44.498646,4.377689,4,4,1,1,1,4,0,1
38.915633,4.120557,4,4,1,0,1,4,0,1
30.7836,4.776852,2,1,1,1,3,2,0,1
27.016945,3.582999,3,3,1,0,3,1,0,0
27.995194,0.733592,2,2,1,0,3,4,0,0
37.929518,8.229763,2,2,1,1,3,1,0,0
19.891548,0.715775,2,3,0,1,2,4,0,0
45.169289,4.355283,2,1,0,1,3,1,0,1
31.272124,2.0,4,4,1,0,1,4,0,1
45.38405,5.626757,1,3,1,1,3,2,1,0
34.457657,3.0,4,4,1,0,1,4,0,1
37.370834,7.227724,4,4,1,1,2,3,0,2
23.833541,3.0,2,4,1,1,3,3,0,2
46.166258,9.648424,4,4,1,1,1,3,0,1
27.553228,0.734831,4,4,1,1,1,4,0,0
26.169911,5.077425,3,4,1,0,3,4,0,2
25.413042,2.0,4,4,0,0,3,4,0,1
22.066681,2.0,4,4,1,1,1,4,0,2
27.616598,3.0,1,2,1,1,3,2,0,0
36.551868,7.9775,2,3,1,1,3,4,0,2
46.205897,8.406718,2,3,1,0,1,1,0,0
38.832984,3.0,2,2,1,1,3,2,0,0
31.333629,2.0,4,4,1,1,1,3,0,2
32.074329,3.0,4,4,1,1,3,2,0,0
46.131692,1.062302,3,4,1,1,3,3,1,0
37.052864,0.391545,1,4,1,1,3,4,0,0
25.019504,3.0,4,4,0,1,2,4,0,2
19.238373,0.872709,2,2,1,0,1,4,0,2
44.305361,4.694234,4,4,1,1,2,4,0,1
20.467274,2.0,2,3,1,1,3,3,0,2
26.023346,3.0,4,4,1,0,3,3,0,1
22.896492,2.0,4,4,1,1,3,4,0,2
31.245151,0.63596,4,4,1,0,3,4,0,0
35.579591,4.101517,3,3,1,1,3,3,0,2
23.01856,2.0,2,3,1,1,1,2,0,1
34.991374,6.421123,3,3,1,1,2,2,0,2
27.458049,0.861638,2,3,1,1,3,4,0,2
30.749949,3.0,1,3,1,1,3,4,1,1
30.341638,3.0,4,4,1,1,3,3,0,1
48.392904,1.144626,4,4,1,1,3,4,0,0
27.92774,3.0,3,3,1,0,3,3,0,2
43.572638,0.847024,3,4,0,1,2,3,0,0
26.365159,0.407133,1,3,1,0,3,2,1,0
23.443941,2.0,3,4,1,1,3,4,0,2
20.632006,0.604749,2,3,1,1,3,4,0,0
26.606923,4.326558,4,3,1,0,3,4,0,2
20.019607,0.801776,3,3,1,0,3,3,0,2
32.076399,1.013335,3,2,1,1,2,4,0,0
27.349533,3.0,4,4,1,1,2,3,0,1
22.047594,0.334942,1,2,1,1,1,1,1,0
24.886151,0.889981,3,3,1,0,4,2,0,0
36.12019,2.0,4,4,1,1,3,4,0,2
25.936073,3.0,3,3,1,1,3,2,0,0
25.394925,0.411768,4,4,0,1,3,2,0,2
44.033431,8.629308,4,4,0,1,1,3,0,0
39.399953,6.454195,1,4,1,1,1,4,1,0
24.179322,0.557724,4,4,1,1,2,4,0,2
36.971744,3.0,3,4,1,1,2,4,0,0
26.068463,3.0,4,4,1,1,1,4,0,0
37.355072,3.0,4,4,1,1,3,3,0,2
47.76692,7.340283,3,4,1,1,3,2,0,1
21.866058,2.0,2,3,1,1,3,3,0,2
20.399679,0.99498,3,2,1,1,2,2,0,0
37.634822,7.536662,3,3,1,0,3,2,0,2
32.886662,7.241242,4,4,1,1,1,3,0,1
37.025425,3.0,4,4,1,1,1,3,0,1
47.142123,3.440959,4,4,1,1,3,4,0,1
29.443474,3.499373,4,4,1,1,1,3,0,2
28.356553,3.0,4,4,0,1,1,3,0,1
37.198369,6.136693,3,3,0,0,4,4,0,2
22.46092,1.4073,4,4,0,1,1,4,0,1
27.164051,1.986219,1,3,1,0,4,2,1,0
36.001281,2.0,2,2,1,1,2,4,0,0
36.108707,6.711469,3,3,1,1,3,2,0,1
27.492126,2.0,3,4,1,0,1,4,0,1
30.64307,9.99711,3,4,0,1,1,3,1,0
20.5567,0.610936,2,3,1,1,3,1,1,0
27.158407,3.0,1,1,1,0,3,2,1,0
26.569912,4.290869,4,4,0,1,1,3,0,1
36.16816,6.31868,2,3,1,0,1,4,1,1
44.031826,6.188428,1,2,1,0,2,1,0,0
27.366052,1.270992,3,4,1,1,1,3,0,0
28.822413,0.665688,3,4,1,1,3,3,0,2
26.162666,3.688834,4,4,1,1,1,4,0,1
28.09056,3.0,3,4,1,0,1,2,0,0
25.48171,4.547792,3,4,1,0,3,4,0,2
36.605236,2.0,4,4,1,1,2,4,0,1
25.055933,0.886126,4,4,0,1,3,4,0,0
23.729885,2.0,1,2,1,1,2,4,0,0
38.115074,0.459144,1,3,1,0,3,4,1,2
46.17946,3.0,3,4,1,1,1,4,0,1
25.804352,3.0,2,3,1,0,2,1,1,2
30.751029,2.0,3,3,1,1,3,2,0,0
28.332729,3.0,4,4,1,1,1,4,0,2
36.716718,3.0,2,2,1,1,3,3,0,2
27.968336,3.0,2,3,0,1,3,2,0,0
37.563577,3.896457,4,4,0,1,1,4,0,1
34.17379,4.198281,2,4,1,1,2,1,0,0
31.057064,3.591268,2,4,1,0,1,2,0,2
26.003549,0.413105,3,4,1,0,3,4,0,2
22.376434,0.826784,3,3,0,0,3,3,0,2
44.095081,8.73807,3,4,1,1,1,4,0,0
17.014919,2.0,4,4,0,1,3,3,0,0
35.595939,3.0,4,4,0,1,3,4,0,0
28.477178,2.0,4,4,1,1,2,3,0,0
21.639599,0.987313,4,4,0,1,1,4,0,0
26.219109,4.789248,1,3,1,1,3,1,0,2
41.583659,0.686663,3,3,1,1,3,3,0,0
18.45753,4.57198,4,4,1,1,3,4,0,2
25.990839,2.0,3,4,1,1,3,3,0,0
44.010662,7.644621,4,4,1,1,2,4,0,1
37.220756,5.44097,4,3,1,0,3,1,0,2
21.714875,1.331514,1,2,1,0,3,4,1,0
43.864064,0.435851,3,4,1,1,1,3,0,0
19.541111,2.0,2,4,1,1,3,4,0,2
46.8406,8.403391,2,4,1,1,1,3,0,0
38.568976,3.0,3,4,1,1,3,3,0,2
30.941468,2.0,4,4,1,1,2,3,0,0
24.391171,0.876719,1,3,1,0,3,4,0,0
37.496464,5.613613,4,4,0,0,3,4,0,2
19.503716,2.0,2,2,1,1,3,1,0,0
42.525569,3.833417,3,3,1,0,3,3,0,2
36.272517,3.991737,4,4,0,1,1,4,0,2
36.279342,7.478805,4,4,0,1,3,4,0,2
40.921414,3.0,4,4,1,1,1,4,0,1
26.642315,2.0,4,4,1,1,2,3,0,2
43.840882,6.872993,4,2,1,1,3,1,0,0
36.090041,9.862021,3,4,1,1,3,4,0,2
36.784187,1.066333,4,4,1,1,2,4,0,0
46.71115,8.691773,4,4,0,0,3,3,0,2
20.891515,0.354255,4,4,1,1,1,4,0,2
26.998786,2.0,4,4,1,1,2,4,0,2
21.308938,0.495604,1,2,1,0,2,1,1,0
35.96039,4.803183,2,4,1,1,2,3,0,2
23.141747,2.0,2,4,1,1,4,3,0,2
39.693193,8.452679,4,4,1,1,1,1,0,0
31.820306,4.252874,4,4,1,1,3,4,0,2
46.827246,4.531813,2,3,1,1,2,1,1,0
26.4173,1.035551,2,2,1,0,3,2,0,0
26.880617,3.0,4,4,1,1,1,4,0,2
29.967304,5.198896,3,3,0,1,2,4,0,2
24.170148,1.370039,3,3,1,1,3,2,0,2
18.921149,2.0,4,4,1,1,2,3,0,2
36.974891,3.32988,3,4,1,1,1,4,0,0
32.72971,4.618596,1,2,1,1,2,2,1,0
31.523484,0.623617,1,1,1,0,3,4,1,0
34.749156,4.510977,2,2,1,1,2,1,0,1
24.902661,3.0,2,4,1,0,1,2,0,1
18.885245,0.063232,3,4,1,0,3,3,0,2
45.712309,3.0,4,4,1,1,3,3,0,2
18.248748,3.0,3,4,1,0,2,3,0,2
43.737781,0.629709,2,3,1,0,3,1,0,0
35.219095,4.047667,2,3,1,1,2,2,0,2
25.512204,5.149798,4,4,0,1,2,2,0,2
18.67715,0.664312,1,1,1,1,2,3,1,0
47.684628,3.468924,4,4,1,1,1,3,0,1
44.90925,4.287526,4,4,1,1,2,4,0,2
35.507815,2.0,4,4,1,0,3,2,0,2
37.69935,4.434714,4,4,1,1,2,4,0,1
20.1495,-0.012224,2,4,1,1,1,4,1,0
26.429553,0.217573,2,3,1,1,3,1,0,0
25.381434,2.0,1,2,1,1,4,1,0,0
47.14526,4.570112,4,4,1,1,2,4,0,1
26.632348,2.0,2,3,0,1,1,2,0,2
23.648864,0.778238,3,4,0,1,3,3,0,2
25.699243,0.041024,3,2,1,1,2,4,0,2
34.367148,4.826795,3,2,0,1,2,4,0,1
30.623003,1.745396,4,4,1,1,1,3,0,0
19.896733,0.305659,4,4,1,0,1,4,0,0
25.176871,4.315643,4,4,0,1,1,4,1,2
37.111402,6.791442,1,1,1,1,3,3,1,0
29.938737,1.377951,2,2,1,1,1,1,0,0
47.424752,5.869189,1,3,1,1,3,1,0,0
33.825773,4.023831,1,4,1,0,1,2,1,0
29.089479,3.0,3,3,1,1,2,4,0,1
30.766044,2.0,3,3,1,1,3,2,0,2
24.818644,4.48795,2,2,1,0,1,2,0,0
41.717367,4.512141,4,3,1,0,3,4,0,0
30.623354,4.072523,4,4,0,1,1,4,0,1
30.779924,2.0,3,4,1,1,1,4,0,2
30.531879,4.457589,3,3,1,1,3,4,0,0
49.361922,9.380592,4,4,0,0,1,4,0,1
18.922622,1.213439,3,4,1,0,3,1,0,0
42.652493,6.343571,4,4,1,1,1,4,0,0
36.146179,4.007232,4,4,0,1,1,4,0,1
26.677791,3.579448,3,4,1,1,1,4,0,2
23.279771,2.0,4,4,1,1,2,4,1,2
26.07086,3.0,1,3,1,0,3,3,1,0
32.34159,2.0,3,2,0,1,2,1,0,2
47.028309,2.0,2,2,1,1,3,4,0,2
21.705547,2.022772,2,4,1,1,3,4,0,0
30.20314,4.769475,3,3,1,0,2,3,0,1
37.159972,3.0,3,4,1,1,2,4,1,0
31.582806,2.0,2,3,0,1,3,4,0,0
30.400102,3.0,4,4,1,1,1,4,0,2
26.783611,3.0,3,3,1,1,3,4,0,2
45.878567,3.807754,3,4,1,1,1,3,0,0
26.753892,0.886016,2,3,1,0,3,4,0,0
26.692301,4.092036,4,4,1,1,1,4,0,2
36.377965,3.0,4,4,1,1,1,4,0,1
23.057395,3.0,4,4,1,0,1,4,0,2
22.099103,2.0,4,3,1,1,3,3,0,2
21.95241,2.0,1,2,1,1,3,1,0,2
45.047349,0.874088,2,3,1,1,4,4,0,0
31.961708,4.235592,3,3,0,1,3,4,0,2
19.37616,0.511699,4,4,1,1,3,4,0,1
36.301078,3.0,4,4,1,1,3,4,0,1
30.177575,4.222876,4,4,1,0,2,4,0,1
22.003085,0.158347,2,3,1,1,2,3,0,0
24.99854,1.068992,2,4,1,1,3,4,0,2
31.458651,3.0,2,2,1,1,3,4,0,2
16.810869,2.0,2,4,0,1,1,3,0,2
29.183898,3.839575,1,3,1,0,1,3,0,2
24.54934,3.0,4,3,0,1,4,4,0,2
25.441429,0.557956,2,3,1,0,3,2,0,0
40.762637,3.0,4,4,1,1,1,3,0,0
34.71756,8.289059,2,4,1,1,3,4,0,1
24.384619,0.09462,3,4,1,0,2,4,0,0
44.521124,7.772222,4,4,0,1,1,4,0,1
25.351625,2.0,4,4,0,0,3,4,0,2
45.192025,3.0,1,2,1,1,2,2,0,0
26.23209,3.0,4,4,1,1,2,4,0,1
31.845289,2.0,1,2,1,1,2,1,1,0
23.895802,-0.046229,4,4,1,1,3,4,0,1
30.378365,4.453571,4,1,1,0,3,1,0,1
36.451977,3.0,4,3,1,1,3,3,0,1
24.972561,0.999524,4,4,1,1,3,2,0,2
24.030817,3.0,3,3,1,1,2,4,0,0
41.075864,3.811305,4,4,1,1,1,4,0,1
34.09585,1.623496,4,4,1,1,3,3,0,0
35.952072,0.555361,4,4,1,1,1,4,0,0
36.478621,4.651056,2,3,1,1,3,3,0,2
17.730585,2.0,3,4,1,1,1,2,0,0
43.948108,9.260079,4,4,1,0,1,4,0,0
28.304561,4.054847,3,4,1,0,3,3,0,2
38.593762,2.0,3,4,1,1,1,4,0,2
40.451959,3.967304,4,4,0,1,2,4,0,1
29.269539,2.0,3,4,1,1,2,4,0,2
19.815075,0.817279,4,4,0,0,2,3,0,0
24.6887,1.064051,3,4,1,0,1,3,0,2
