Age,Community_Building,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_Censorship,Primary_Computing_Platform,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet,label
28,Equally,0,0,1,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,Masters,Never,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Professional,Single,Other,4,Macintosh,English,Home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,17
44,Dont_Know,0,1,0,0,0,0,0,0,New_York,0,0,0,1,0,0,Special,Never,Female,$40-49,0,0,0,0,0,0,0,0,1,USA,Professional,Divorced,Dont_Know,3,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,33
30,More,1,1,0,0,0,1,0,0,California,0,0,0,1,0,0,Doctoral,Never,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Education,Other,Censorship,1,Unix,English,Work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,0,1,Cost_too_high,Over_7_yr,13
13,More,0,1,0,0,0,0,0,0,Ohio,0,0,0,1,0,0,Grammar,51-75,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,4,Windows,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,Not_Applicable,Heterosexual,Yes,Yes,0,0,1,0,0,0,Already_paying,1-3_yr,24
57,More,0,0,0,0,0,1,0,0,Washington,0,0,0,1,0,0,Masters,Never,Female,$40-49,0,1,0,0,0,0,0,0,0,USA,Professional,Other,Taxes,1,Win95,English,Primarily_work,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,6-12_mo,17
41,Dont_Know,1,1,0,1,0,1,0,1,Texas,0,0,0,1,0,0,Some_College,NA,Female,$40-49,0,0,0,0,0,0,1,0,0,USA,Management,Married,Encryption,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Not_say,Yes,No,0,0,0,0,1,0,Other,Under_6_mo,27
21,More,1,1,0,1,0,0,0,1,Georgia,0,0,0,1,0,0,Some_College,Under_25,Female,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Other,Censorship,1,Win95,English,Primarily_work,White,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Lesbian,Yes,Yes,0,0,0,1,0,0,Poor_quality,1-3_yr,13
41,More,0,1,0,0,0,1,1,0,New_Mexico,0,0,0,1,0,0,Doctoral,Never,Male,$30-39,0,0,0,0,0,1,0,0,0,USA,Education,Single,Navigation,3,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,1,1,Other,Over_7_yr,34
37,More,1,1,0,0,1,1,0,0,Massachusetts,0,0,0,1,0,0,Masters,Under_25,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Taxes,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Poor_quality,Over_7_yr,37
20,More,1,1,0,0,0,1,0,0,Maryland,0,0,0,1,0,0,Some_College,Never,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Education,Other,Censorship,4,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,4-6_yr,13
53,Equally,1,1,0,0,0,1,1,1,Washington,0,0,0,1,0,0,College,26-50,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Management,Married,Taxes,1,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Other_sources,1-3_yr,27
17,Equally,0,0,1,0,0,0,0,0,New_Zealand,0,0,0,1,0,0,Grammar,Under_25,Male,Over_$100,0,0,0,0,0,0,0,0,1,Oceania,Education,Single,Taxes,1,Win95,English,Home,White,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,No,Heterosexual,Yes,Yes,0,0,1,0,0,0,Already_paying,6-12_mo,24
29,More,0,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Special,51-75,Female,$75-99,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Privacy,2,NT,English,Primarily_work,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Not_say,Yes,Yes,0,0,0,0,1,1,Already_paying,4-6_yr,34
48,Equally,0,0,1,0,0,0,0,0,Kentucky,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Other,1,Win95,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,4
23,More,0,0,0,0,0,0,0,1,Iowa,0,0,0,1,0,0,College,Under_25,Male,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Single,Language,4,Unix,Chinese,School,Asian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Not_Applicable,Heterosexual,No,No,0,0,0,1,0,0,Already_paying,Under_6_mo,13
46,Dont_Know,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,High_School,Never,Female,$40-49,0,0,0,0,0,0,1,0,0,USA,Other,Married,Privacy,4,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Dont_trust,1-3_yr,20
46,More,0,1,0,0,0,0,0,0,Texas,0,0,1,0,0,0,Some_College,Never,Female,$10-19,0,0,0,0,0,0,0,0,1,USA,Other,Single,Censorship,2,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,10
59,Equally,0,0,1,0,0,0,0,0,North_Carolina,0,0,0,0,0,1,Masters,Over_75,Female,$40-49,0,0,1,0,0,0,0,0,0,USA,Computer,Divorced,Taxes,3,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Not_say,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,9
24,More,1,1,0,0,0,1,0,0,Missouri,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,1,0,0,0,0,0,0,0,USA,Computer,Married,Taxes,4,Win95,English,Work,Other,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,No,Bisexual,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,34
Not_Say,Dont_Know,0,0,1,0,0,0,0,0,Nevada,0,0,0,1,0,0,Doctoral,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Married,Privacy,3,Win95,English,Home,White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,34
80,Equally,0,0,1,0,0,0,0,0,Maryland,0,0,0,1,0,0,Doctoral,Never,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Other,Married,Navigation,3,,English,Home,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,Bisexual,No,No,0,0,0,0,1,0,Other_sources,1-3_yr,39
70,More,1,1,0,0,1,1,0,1,Indiana,0,1,1,0,0,0,Doctoral,Under_25,Male,$50-74,1,0,0,0,0,0,0,0,0,USA,Professional,Married,Privacy,2,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,14
26,Equally,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,College,Under_25,Female,$40-49,0,1,0,0,0,0,0,0,0,USA,Management,Single,Censorship,1,NT,English,Primarily_work,Asian,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,1,Other_sources,1-3_yr,34
40,Dont_Know,1,0,0,0,0,0,0,0,Nevada,0,0,0,1,0,0,College,NA,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,,English,Home,White,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,34
35,More,1,1,0,0,1,0,0,0,Arkansas,0,0,0,1,0,0,College,26-50,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Censorship,4,Win95,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Cost_too_high,1-3_yr,37
40,More,1,1,0,0,0,1,0,0,Washington_D.C.,0,0,0,1,0,0,Doctoral,Under_25,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Education,Single,Navigation,1,Win95,English,Primarily_work,White,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Gay_male,Yes,Yes,0,0,0,0,1,1,Other_sources,4-6_yr,12
18,Dont_Know,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,Some_College,NA,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Dont_Know,4,Win95,English,School,White,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,No,Heterosexual,No,No,1,0,0,1,0,0,Other_sources,Under_6_mo,13
46,Equally,0,1,0,0,0,0,0,0,California,0,1,0,0,0,0,Some_College,26-50,Male,Over_$100,1,0,0,0,0,0,0,0,0,USA,Professional,Married,Taxes,4,,English,Home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Dont_trust,6-12_mo,28
25,Equally,0,0,1,0,0,0,0,0,Brazil,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,0,0,0,1,0,0,South_America,Computer,Single,Navigation,2,Win95,Portuguese,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,21
63,Equally,1,0,0,0,0,0,0,0,Florida,0,0,0,1,0,0,Masters,Never,Female,$20-29,0,0,0,0,0,0,0,0,1,USA,Other,Divorced,Privacy,3,,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,6-12_mo,39
33,More,0,0,0,0,0,1,0,0,Australia,0,0,0,1,0,0,Doctoral,26-50,Male,$40-49,0,0,0,0,0,0,0,0,1,Oceania,Education,Married,Privacy,1,Win95,English,Work,White,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,0,1,Other_sources,1-3_yr,12
61,Dont_Know,0,0,1,0,0,0,0,0,California,0,0,0,1,0,0,College,Under_25,Male,$75-99,0,0,0,0,0,0,0,1,0,USA,Other,Married,Privacy,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,6-12_mo,39
34,More,0,0,0,0,0,1,0,1,Connecticut,0,0,0,1,0,0,Masters,51-75,Male,$50-74,1,0,0,0,0,0,0,0,0,USA,Computer,Married,Taxes,1,NT,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Not_say,Yes,Yes,0,1,0,0,0,0,Other_sources,4-6_yr,37
29,Less,0,1,0,0,0,0,0,0,California,0,0,0,1,0,0,College,Under_25,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Professional,Other,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Gay_male,Yes,No,0,0,0,0,1,1,Other_sources,1-3_yr,1
Not_Say,More,1,1,0,0,0,1,0,0,Minnesota,0,0,0,1,0,0,Special,NA,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Taxes,2,,English,Primarily_home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Dont_trust,Under_6_mo,34
27,More,0,1,0,1,0,0,1,1,Pennsylvania,0,0,0,1,0,0,High_School,Not_Say,Female,Not_Say,0,0,0,1,0,0,0,0,0,USA,Other,Single,Privacy,4,,English,Home,White,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other,Under_6_mo,34
50,Dont_Know,0,0,1,0,0,0,0,0,Texas,0,0,0,1,0,0,High_School,Under_25,Female,Not_Say,0,0,0,1,0,0,0,0,0,USA,Other,Married,Privacy,1,,English,Home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Not_Applicable,Bisexual,No,No,0,0,0,0,1,0,Other_sources,6-12_mo,20
6,Dont_Know,0,0,0,0,0,1,0,0,Florida,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,1,0,0,0,0,0,0,0,0,USA,Professional,Divorced,Other,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Not_Say,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,34
Not_Say,Dont_Know,0,0,1,0,0,0,0,0,Nevada,0,0,0,1,0,0,College,Not_Say,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Other,Single,Navigation,1,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Gay_male,Dont_know,No,0,0,0,0,1,0,Already_paying,6-12_mo,34
26,More,0,1,0,1,0,1,0,0,Australia,0,0,0,1,0,0,Some_College,Not_Say,Female,$50-74,0,1,0,0,0,0,0,0,0,Oceania,Computer,Not_Say,Dont_Know,1,Unix,English,Primarily_work,Other,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other,Over_7_yr,34
41,More,0,1,0,0,0,1,0,0,Switzerland,0,0,0,1,0,0,Masters,Never,Female,Over_$100,0,0,0,0,1,0,0,0,0,Europe,Management,Married,Navigation,1,Windows,French,Home,White,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Payment_mechanism,1-3_yr,41
59,Dont_Know,0,1,0,1,0,0,0,0,Colorado,0,0,0,1,0,0,Masters,Never,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,Win95,English,Home,White,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,34
48,Equally,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,Masters,Not_Say,Male,$40-49,0,1,0,1,0,0,0,0,0,USA,Computer,Married,Privacy,1,OS2,English,Work,White,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,4-6_yr,37
32,Equally,0,1,0,1,0,0,0,0,New_Jersey,0,0,0,1,0,0,Some_College,Never,Male,$20-29,1,0,0,0,0,0,0,0,0,USA,Other,Single,Censorship,1,,English,Home,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Poor_quality,6-12_mo,42
62,Dont_Know,1,0,0,0,0,0,0,1,Arizona,0,0,1,0,0,0,Some_College,Under_25,Female,$10-19,0,0,0,0,0,0,0,0,1,USA,Other,Divorced,Privacy,4,,English,Home,White,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,39
42,Dont_Know,0,1,0,0,0,0,0,0,Florida,0,0,0,1,0,0,Some_College,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Other,Other,1,,English,Home,White,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Bisexual,Yes,No,0,0,0,0,1,0,Other,Under_6_mo,34
28,Dont_Know,0,0,0,0,0,1,0,0,Georgia,0,0,0,0,0,1,Some_College,Never,Male,$30-39,0,0,0,1,0,0,0,0,0,USA,Computer,Single,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,37
40,Equally,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,College,Never,Male,$75-99,0,0,0,0,0,0,1,0,0,USA,Professional,Divorced,Navigation,2,Win95,English,Primarily_work,Not_Say,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,0,1,Already_paying,6-12_mo,40
18,More,0,0,1,0,0,0,0,0,Illinois,0,0,0,1,0,0,Some_College,Under_25,Female,Over_$100,0,0,0,0,0,0,0,0,1,USA,Education,Single,Encryption,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,1,0,0,Other_sources,Over_7_yr,13
50,More,1,1,0,0,0,1,0,0,Texas,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Encryption,1,NT,English,Primarily_work,White,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,Over_7_yr,34
48,Dont_Know,0,0,1,0,0,0,0,0,California,0,0,0,1,0,0,Some_College,NA,Female,$30-39,1,0,0,0,0,0,0,0,0,USA,Professional,Married,Navigation,1,Win95,English,Primarily_home,White,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,1,Other_sources,Under_6_mo,34
48,More,0,1,0,0,0,1,0,0,Michigan,0,0,0,1,0,0,High_School,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Encryption,4,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,No,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo,40
20,More,0,1,0,1,0,1,0,0,Ontario,0,0,0,1,0,0,Some_College,Under_25,Male,Under_$10,0,0,0,0,0,0,0,0,1,Canada,Education,Other,Other,1,Win95,English,Primarily_home,Indigenous,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,1,0,Other_sources,Over_7_yr,13
33,Equally,0,1,0,0,0,0,0,0,Manitoba,0,0,0,1,0,0,College,NA,Female,$30-39,0,0,0,0,0,0,0,0,1,Canada,Computer,Single,Privacy,2,Unix,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,37
36,Equally,0,1,0,0,0,0,0,0,Indiana,0,0,0,1,0,0,Some_College,Never,Female,$20-29,0,0,0,1,0,0,0,0,0,USA,Professional,Divorced,Privacy,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,34
24,Dont_Know,0,0,1,0,0,0,0,0,Australia,0,0,0,0,0,1,High_School,Never,Male,$20-29,0,0,0,0,0,0,0,0,1,Oceania,Other,Single,Censorship,2,Win95,English,Home,White,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,26
25,More,0,0,0,1,0,0,0,0,Texas,0,0,0,1,0,0,College,26-50,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Censorship,1,NT,English,Primarily_work,Asian,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,1,1,Cost_too_high,4-6_yr,37
45,More,1,1,0,0,0,0,0,0,Georgia,0,0,0,1,0,0,College,Never,Female,Not_Say,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Censorship,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,34
43,More,0,1,0,0,0,1,0,0,Ontario,0,0,0,1,0,0,Doctoral,Never,Male,$50-74,0,0,1,0,0,0,0,0,0,Canada,Education,Married,Privacy,1,Unix,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Cost_too_high,Over_7_yr,12
42,More,1,1,0,0,0,1,0,1,Indiana,0,0,0,1,0,0,Masters,Never,Female,$50-74,0,1,1,0,0,0,0,0,0,USA,Education,Married,Dont_Know,3,Win95,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,4-6_yr,13
30,Dont_Know,0,1,0,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,College,Never,Male,Not_Say,0,0,0,0,0,0,1,0,0,USA,Computer,Single,Privacy,1,NT,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,0,1,Other_sources,1-3_yr,34
42,Dont_Know,0,1,0,1,0,1,0,0,Wisconsin,0,0,0,1,0,0,Grammar,NA,Male,Not_Say,0,0,0,0,0,1,0,1,1,USA,Computer,Single,Censorship,1,Win95,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,No,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo,34
21,Dont_Know,0,0,1,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,Some_College,Never,Female,$10-19,0,0,0,0,0,0,0,1,0,USA,Education,Single,Dont_Know,1,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,13
32,More,1,1,0,1,1,1,0,1,Colorado,0,0,0,1,0,0,Some_College,51-75,Female,$30-39,0,1,0,0,0,0,0,0,0,USA,Management,Single,Other,1,Windows,English,Primarily_home,White,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,27
26,Dont_Know,0,0,1,0,0,0,0,0,United_Kingdom,0,0,0,1,0,0,Masters,Under_25,Male,Over_$100,0,0,0,0,0,0,0,0,1,Europe,Professional,Single,Encryption,3,NT,English,Work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,6-12_mo,40
37,Equally,0,0,1,0,0,0,0,0,Washington,0,0,0,1,0,0,Special,NA,Male,$40-49,0,0,0,0,0,0,1,0,0,USA,Other,Divorced,Taxes,2,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,34
42,Dont_Know,0,0,1,0,0,0,0,0,Arizona,0,0,0,1,0,0,Some_College,Never,Male,$75-99,1,0,0,0,0,0,0,0,0,USA,Professional,Single,Censorship,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Not_Applicable,Gay_male,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo,33
18,Dont_Know,0,1,0,0,1,0,0,0,Texas,0,0,0,1,0,0,Some_College,NA,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,1,Win95,English,School,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No,Not_say,No,No,0,0,0,1,0,0,Other,Under_6_mo,13
37,More,0,0,0,0,0,1,0,0,Belgium,0,0,0,1,0,0,Doctoral,Under_25,Female,$20-29,0,0,0,0,0,1,0,0,0,Europe,Computer,Other,Navigation,1,NT,French,Work,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,4-6_yr,21
46,Equally,0,0,0,1,0,1,0,0,Quebec,0,0,0,1,0,0,Some_College,Never,Male,$20-29,0,0,0,0,0,0,0,0,1,Canada,Other,Single,Dont_Know,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,6-12_mo,45
