age,income96,height,weight,famsize,illegalact,charged,jobsnum90,afqt89,race,gender,grade90,partner,genhealth,typejob90,jobtrain90,label
19.0,5.0,510.0,200.0,4.0,0.0,0.0,12.0,54.0,BLACK,Male,4TH YR COL,No,Fair,transp,No,1
21.0,2.8,506.0,145.0,3.0,1.0,1.0,10.0,2.0,NATIVE-AMERICAN,Male,11TH GRADE,Yes,Good,manuf,No,1
15.0,3.2249,501.0,124.0,6.0,0.0,0.0,7.0,22.0,MEXICAN-AMERICAN,Female,12TH GRADE,Yes,Fair,manuf,No,1
18.0,2.15,507.0,240.0,2.0,0.0,0.0,12.0,97.0,NATIVE-AMERICAN,Female,1ST YR COL,No,Fair,pro,No,1
14.0,0.0,503.0,190.0,8.0,0.0,0.0,7.0,4.0,MEXICAN,Female,11TH GRADE,No,Poor,personal,No,0
20.0,2.1,508.0,150.0,11.0,0.0,0.0,7.0,7.0,BLACK,Female,4TH YR COL,No,Fair,transp,No,1
14.0,3.0,508.0,140.0,7.0,0.0,0.0,10.0,32.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Very Good,transp,Yes,1
19.0,0.0,503.0,148.0,6.0,0.0,0.0,5.0,23.0,BLACK,Female,11TH GRADE,No,Very Good,pub,No,0
16.0,0.9,411.0,110.0,8.0,0.0,0.0,6.0,8.0,ENGLISH,Female,9TH GRADE,No,Very Good,retail,No,0
21.0,2.65,601.0,225.0,5.0,0.0,0.0,7.0,96.0,OTHER,Female,4TH YR COL,No,Good,manuf,No,1
20.0,4.1,600.0,215.0,1.0,0.0,1.0,6.0,74.0,GERMAN,Male,12TH GRADE,No,Excellent,transp,No,1
14.0,0.8,604.0,150.0,9.0,0.0,0.0,13.0,11.0,BLACK,Male,12TH GRADE,No,Very Good,retail,No,0
20.0,2.0,507.0,175.0,1.0,0.0,0.0,8.0,17.0,OTHER-HISPANIC,Male,6TH YR COL,No,Excellent,pro,Yes,1
14.0,5.5,603.0,200.0,3.0,4.0,0.0,11.0,66.0,NATIVE-AMERICAN,Male,4TH YR COL,No,Very Good,manuf,No,1
19.0,4.64,511.0,175.0,2.0,0.0,0.0,9.0,93.0,OTHER,Male,4TH YR COL,No,Very Good,manuf,No,1
18.0,2.8,506.0,128.0,7.0,0.0,0.0,5.0,53.0,ENGLISH,Female,2ND YR COL,No,Very Good,fin,No,1
18.0,6.1,507.0,220.0,6.0,0.0,1.0,16.0,42.0,IRISH,Male,12TH GRADE,No,Good,manuf,No,1
21.0,1.9,506.0,136.0,2.0,0.0,0.0,2.0,8.0,AMERICAN,Female,12TH GRADE,No,Very Good,fin,No,1
21.0,0.2,501.0,135.0,1.0,0.0,0.0,5.0,78.0,ENGLISH,Female,7TH YR COL,No,Very Good,retail,No,0
19.0,3.0,503.0,145.0,1.0,0.0,0.0,24.0,39.0,BLACK,Female,2ND YR COL,No,Very Good,busi,No,1
16.0,1.3,503.0,190.0,6.0,0.0,0.0,1.0,19.0,BLACK,Female,12TH GRADE,No,Very Good,pro,No,0
19.0,2.9,506.0,159.0,6.0,0.0,0.0,4.0,54.0,AMERICAN,Female,12TH GRADE,No,Very Good,wholesale,No,1
20.0,5.4,601.0,198.0,3.0,2.0,1.0,7.0,77.0,ENGLISH,Male,12TH GRADE,No,Excellent,manuf,Yes,1
15.0,2.1,507.0,145.0,8.0,0.0,0.0,7.0,23.0,FRENCH,Male,12TH GRADE,No,Very Good,manuf,No,1
15.0,0.9,508.0,125.0,6.0,0.0,0.0,9.0,19.0,BLACK,Female,4TH YR COL,No,Very Good,busi,No,0
15.0,2.15,511.0,145.0,5.0,3.0,0.0,18.0,32.0,IRISH,Male,6TH YR COL,No,Very Good,manuf,Yes,1
16.0,1.0,504.0,135.0,6.0,0.0,0.0,4.0,18.0,BLACK,Female,1ST YR COL,No,Very Good,retail,No,0
16.0,5.3,601.0,180.0,5.0,0.0,0.0,7.0,99.0,SCOTTISH,Male,5TH YR COL,No,Good,pro,No,1
20.0,1.8,600.0,170.0,1.0,0.0,0.0,11.0,32.0,BLACK,Male,2ND YR COL,No,Very Good,retail,No,1
16.0,0.2,502.0,135.0,8.0,0.0,0.0,9.0,1.0,PUERTORICAN,Male,12TH GRADE,Yes,Poor,manuf,No,0
20.0,3.2,600.0,160.0,5.0,0.0,0.0,6.0,69.0,BLACK,Male,3RD YR COL,No,Very Good,retail,Yes,1
16.0,4.3,600.0,180.0,2.0,0.0,0.0,10.0,41.0,GERMAN,Male,12TH GRADE,No,Excellent,construction,No,1
21.0,3.1,508.0,160.0,2.0,0.0,0.0,1.0,79.0,IRISH,Female,5TH YR COL,No,Excellent,pro,No,1
16.0,2.0473,500.0,178.0,5.0,0.0,0.0,9.0,79.0,GERMAN,Female,12TH GRADE,No,Good,retail,No,1
22.0,0.0,508.0,152.0,1.0,0.0,0.0,4.0,8.0,MEXICAN-AMERICAN,Female,10TH GRADE,No,Good,retail,No,0
18.0,0.0,507.0,200.0,7.0,0.0,0.0,11.0,3.0,BLACK,Female,10TH GRADE,Yes,Very Good,retail,No,0
19.0,2.5,504.0,137.0,1.0,0.0,1.0,6.0,27.0,BLACK,Female,2ND YR COL,No,Good,pro,No,1
18.0,0.5,500.0,102.0,2.0,0.0,0.0,10.0,62.0,OTHER-SPANISH,Female,12TH GRADE,No,Very Good,retail,No,0
21.0,0.0,508.0,198.0,5.0,1.0,0.0,1.0,20.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Good,retail,No,0
18.0,2.5,509.0,160.0,6.0,0.0,0.0,7.0,16.0,MEXICAN,Male,9TH GRADE,No,Fair,manuf,No,1
20.0,1.17,506.0,155.0,4.0,1.0,0.0,1.0,25.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Very Good,busi,No,0
15.0,1.0,503.0,121.0,5.0,0.0,0.0,9.0,11.0,BLACK,Female,4TH YR COL,Yes,Good,transp,No,0
14.0,1.195,505.0,143.0,6.0,0.0,0.0,6.0,13.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
15.0,0.0,501.0,164.0,4.0,0.0,0.0,12.0,45.0,ENGLISH,Female,12TH GRADE,No,Good,pro,No,0
16.0,0.0,505.0,118.0,11.0,0.0,0.0,13.0,10.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Excellent,manuf,No,0
18.0,3.12,502.0,124.0,5.0,0.0,0.0,2.0,66.0,ENGLISH,Female,5TH YR COL,No,Very Good,pro,No,1
17.0,1.52,601.0,180.0,8.0,0.0,0.0,9.0,64.0,GERMAN,Male,12TH GRADE,No,Good,transp,No,0
18.0,6.8,510.0,155.0,5.0,3.0,1.0,6.0,27.0,BLACK,Male,3RD YR COL,No,Very Good,busi,No,1
17.0,4.9,510.0,175.0,3.0,0.0,0.0,10.0,77.0,BLACK,Male,4TH YR COL,No,Very Good,pub,Yes,1
18.0,2.8,600.0,200.0,5.0,1.0,0.0,13.0,96.0,OTHER,Male,4TH YR COL,No,Excellent,pro,No,1
15.0,1.63,501.0,107.0,6.0,0.0,0.0,6.0,15.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Very Good,pub,No,0
20.0,0.0,601.0,220.0,1.0,6.0,1.0,7.0,32.0,GERMAN,Male,11TH GRADE,Yes,Very Good,transp,No,0
19.0,4.6,600.0,215.0,4.0,0.0,0.0,1.0,90.0,ENGLISH,Male,12TH GRADE,Yes,Good,manuf,No,1
21.0,0.0,504.0,165.0,6.0,0.0,0.0,14.0,35.0,POLISH,Female,12TH GRADE,No,Very Good,pro,Yes,0
17.0,0.3,506.0,160.0,11.0,0.0,0.0,4.0,8.0,BLACK,Female,12TH GRADE,No,Fair,personal,No,0
17.0,2.8,509.0,210.0,3.0,0.0,0.0,11.0,34.0,OTHER,Male,5TH YR COL,No,Very Good,pro,No,1
16.0,4.3,510.0,150.0,4.0,1.0,1.0,6.0,52.0,MEXICAN-AMERICAN,Male,1ST YR COL,No,Very Good,pub,No,1
14.0,0.78,504.0,130.0,3.0,0.0,0.0,7.0,93.0,POLISH,Female,5TH YR COL,No,Very Good,pro,No,0
16.0,1.5,508.0,150.0,5.0,2.0,0.0,9.0,42.0,MEXICAN,Male,12TH GRADE,Yes,Poor,fin,No,0
16.0,3.2,504.0,130.0,6.0,0.0,0.0,5.0,5.0,OTHER,Male,12TH GRADE,No,Excellent,manuf,Yes,1
19.0,3.8,510.0,180.0,7.0,0.0,0.0,1.0,15.0,GERMAN,Male,12TH GRADE,No,Very Good,wholesale,No,1
17.0,0.0,605.0,202.0,8.0,1.0,0.0,6.0,80.0,ENGLISH,Male,2ND YR COL,No,Excellent,manuf,No,0
20.0,1.74,503.0,116.0,6.0,0.0,0.0,3.0,49.0,MEXICAN-AMERICAN,Female,2ND YR COL,No,Very Good,pro,No,1
21.0,1.6,601.0,195.0,4.0,0.0,0.0,15.0,29.0,BLACK,Male,6TH YR COL,No,Good,manuf,No,0
21.0,5.4,510.0,145.0,2.0,2.0,0.0,4.0,75.0,GERMAN,Male,2ND YR COL,No,Very Good,fin,No,1
18.0,0.0,601.0,156.0,4.0,3.0,1.0,15.0,6.0,BLACK,Male,12TH GRADE,Yes,Fair,agri,No,0
16.0,0.1,510.0,165.0,4.0,5.0,1.0,10.0,63.0,FRENCH,Male,12TH GRADE,No,Very Good,fin,No,0
20.0,2.2,507.0,118.0,2.0,0.0,0.0,19.0,38.0,FRENCH,Female,12TH GRADE,No,Very Good,transp,No,1
17.0,3.7,510.0,220.0,5.0,5.0,0.0,7.0,57.0,GERMAN,Male,1ST YR COL,No,Very Good,manuf,No,1
15.0,2.08,508.0,160.0,6.0,0.0,0.0,21.0,54.0,ENGLISH,Female,12TH GRADE,No,Good,construction,No,1
14.0,0.0,501.0,90.0,4.0,0.0,0.0,6.0,53.0,OTHER,Female,4TH YR COL,No,Very Good,wholesale,No,0
21.0,3.0,511.0,130.0,5.0,0.0,1.0,15.0,81.0,GERMAN,Female,4TH YR COL,Yes,Very Good,pro,No,1
22.0,4.7,607.0,225.0,1.0,0.0,0.0,8.0,84.0,GERMAN,Male,4TH YR COL,Yes,Excellent,manuf,No,1
18.0,2.0,505.0,115.0,5.0,0.0,0.0,2.0,61.0,GERMAN,Female,12TH GRADE,No,Very Good,manuf,No,1
17.0,2.3,504.0,120.0,5.0,0.0,1.0,5.0,11.0,FILIPINO,Male,12TH GRADE,No,Excellent,construction,No,1
15.0,0.2185,506.0,165.0,5.0,0.0,0.0,2.0,80.0,GERMAN,Female,1ST YR COL,No,Very Good,agri,No,0
18.0,0.0,506.0,225.0,7.0,0.0,0.0,8.0,10.0,PUERTORICAN,Female,11TH GRADE,No,Fair,pro,No,0
15.0,1.274,600.0,170.0,4.0,1.0,0.0,9.0,71.0,ENGLISH,Male,12TH GRADE,Yes,Good,busi,No,0
15.0,2.5,508.0,185.0,4.0,0.0,0.0,8.0,71.0,GERMAN,Female,3RD YR COL,No,Good,pub,No,1
16.0,3.2,601.0,186.0,8.0,0.0,0.0,12.0,5.0,BLACK,Male,12TH GRADE,No,Good,transp,No,1
17.0,3.0,508.0,135.0,6.0,0.0,0.0,13.0,54.0,FRENCH,Female,4TH YR COL,No,Very Good,pro,No,1
21.0,3.2,508.0,185.0,3.0,0.0,0.0,1.0,12.0,PUERTORICAN,Male,12TH GRADE,No,Excellent,manuf,No,1
15.0,2.7,504.0,115.0,4.0,0.0,0.0,10.0,78.0,GERMAN,Female,4TH YR COL,No,Excellent,pro,No,1
21.0,2.0,504.0,129.0,4.0,0.0,0.0,13.0,94.0,GERMAN,Female,4TH YR COL,No,Very Good,pro,No,1
22.0,1.2,508.0,170.0,7.0,0.0,1.0,11.0,36.0,BLACK,Male,2ND YR COL,Yes,Good,agri,No,0
17.0,3.1,601.0,185.0,4.0,0.0,0.0,13.0,69.0,GERMAN,Male,2ND YR COL,No,Excellent,retail,No,1
17.0,2.0,602.0,165.0,2.0,0.0,0.0,11.0,75.0,ENGLISH,Male,12TH GRADE,No,Good,manuf,No,1
14.0,1.2,503.0,140.0,8.0,0.0,0.0,10.0,43.0,OTHER,Female,4TH YR COL,No,Excellent,wholesale,Yes,0
15.0,3.2,601.0,188.0,5.0,0.0,0.0,10.0,79.0,OTHER,Male,4TH YR COL,No,Excellent,personal,No,1
19.0,7.7,506.0,230.0,4.0,0.0,0.0,6.0,13.0,MEXICAN,Male,12TH GRADE,No,Good,manuf,No,1
21.0,0.0,503.0,127.0,4.0,0.0,0.0,2.0,1.0,MEXICAN,Female,6TH GRADE,No,Good,personal,No,0
18.0,3.5,511.0,170.0,3.0,1.0,0.0,2.0,81.0,OTHER,Male,12TH GRADE,No,Excellent,agri,No,1
21.0,0.0,504.0,140.0,3.0,0.0,0.0,6.0,13.0,ENGLISH,Female,10TH GRADE,No,Good,retail,No,0
14.0,3.2,508.0,158.0,5.0,3.0,0.0,6.0,27.0,BLACK,Male,12TH GRADE,No,Very Good,retail,No,1
15.0,3.2,509.0,150.0,4.0,1.0,0.0,8.0,5.0,BLACK,Male,12TH GRADE,No,Excellent,pro,Yes,1
15.0,3.0,502.0,117.0,3.0,0.0,0.0,18.0,37.0,NATIVE-AMERICAN,Female,8TH YR COL OR MORE,No,Very Good,pro,No,1
15.0,8.2,509.0,160.0,4.0,0.0,0.0,9.0,89.0,FRENCH,Male,8TH YR COL OR MORE,No,Very Good,pro,No,1
20.0,5.3,600.0,235.0,3.0,0.0,0.0,8.0,67.0,OTHER-SPANISH,Male,12TH GRADE,No,Excellent,manuf,No,1
20.0,4.6,602.0,230.0,2.0,0.0,0.0,7.0,64.0,BLACK,Male,4TH YR COL,No,Good,transp,No,1
17.0,5.2,507.0,200.0,3.0,0.0,0.0,4.0,27.0,IRISH,Male,9TH GRADE,No,Very Good,construction,No,1
20.0,0.035,506.0,135.0,5.0,0.0,0.0,10.0,13.0,BLACK,Male,2ND YR COL,No,Excellent,retail,No,0
15.0,2.4736,602.0,159.0,5.0,0.0,0.0,15.0,21.0,ENGLISH,Male,12TH GRADE,No,Very Good,transp,No,1
17.0,1.3,600.0,165.0,6.0,0.0,1.0,9.0,25.0,BLACK,Male,12TH GRADE,No,Good,retail,No,0
17.0,1.8,508.0,133.0,3.0,0.0,0.0,5.0,45.0,OTHER-SPANISH,Female,12TH GRADE,No,Very Good,retail,No,1
15.0,1.3,505.0,130.0,4.0,1.0,1.0,13.0,40.0,FRENCH,Female,12TH GRADE,Yes,Fair,manuf,Yes,0
20.0,2.4,505.0,155.0,3.0,0.0,0.0,8.0,42.0,ENGLISH,Female,12TH GRADE,Yes,Good,fin,No,1
16.0,3.6,508.0,155.0,2.0,2.0,0.0,14.0,39.0,FRENCH,Male,10TH GRADE,No,Good,construction,No,1
15.0,3.6,506.0,140.0,3.0,1.0,0.0,8.0,66.0,FRENCH,Male,12TH GRADE,No,Excellent,manuf,Yes,1
14.0,2.0,503.0,130.0,5.0,0.0,0.0,14.0,19.0,OTHER,Male,12TH GRADE,No,Very Good,manuf,No,1
17.0,5.6,505.0,130.0,5.0,0.0,0.0,6.0,99.0,GERMAN,Female,4TH YR COL,No,Very Good,manuf,No,1
18.0,2.3,510.0,180.0,7.0,0.0,0.0,2.0,72.0,GERMAN,Male,12TH GRADE,Yes,Fair,construction,No,1
15.0,13.8775,601.0,230.0,4.0,0.0,0.0,8.0,69.0,GERMAN,Male,2ND YR COL,No,Fair,wholesale,No,1
17.0,0.7007,508.0,155.0,8.0,0.0,1.0,13.0,12.0,MEXICAN-AMERICAN,Male,11TH GRADE,No,Poor,manuf,No,0
17.0,5.6,601.0,150.0,6.0,1.0,0.0,3.0,72.0,CUBAN,Male,4TH YR COL,Yes,Excellent,manuf,No,1
15.0,3.12,500.0,112.0,8.0,1.0,0.0,9.0,23.0,BLACK,Female,2ND YR COL,No,Good,fin,No,1
18.0,6.1,601.0,220.0,4.0,1.0,0.0,5.0,79.0,ENGLISH,Male,12TH GRADE,No,Very Good,manuf,No,1
15.0,2.5,601.0,210.0,7.0,0.0,0.0,4.0,18.0,BLACK,Male,12TH GRADE,No,Excellent,busi,No,1
17.0,2.85,511.0,190.0,4.0,0.0,0.0,7.0,90.0,AMERICAN,Male,4TH YR COL,No,Very Good,fin,No,1
19.0,4.8,508.0,155.0,2.0,0.0,0.0,7.0,86.0,GERMAN,Male,4TH YR COL,No,Good,manuf,Yes,1
18.0,2.8,506.0,120.0,6.0,0.0,0.0,4.0,84.0,GERMAN,Female,1ST YR COL,No,Very Good,transp,No,1
20.0,3.0,602.0,170.0,1.0,0.0,1.0,8.0,92.0,ITALIAN,Male,12TH GRADE,No,Very Good,wholesale,No,1
18.0,3.0,510.0,165.0,4.0,3.0,0.0,3.0,32.0,IRISH,Male,1ST YR COL,No,Very Good,pro,No,1
20.0,3.5,602.0,245.0,4.0,1.0,0.0,4.0,52.0,ENGLISH,Male,12TH GRADE,No,Very Good,manuf,No,1
17.0,3.5,510.0,180.0,4.0,0.0,0.0,8.0,12.0,BLACK,Male,5TH YR COL,No,Excellent,manuf,Yes,1
19.0,1.2,500.0,145.0,13.0,0.0,1.0,2.0,6.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
20.0,13.8775,509.0,174.0,1.0,3.0,0.0,2.0,34.0,BLACK,Male,12TH GRADE,No,Very Good,transp,No,1
18.0,5.0,600.0,165.0,3.0,0.0,0.0,10.0,64.0,IRISH,Male,4TH YR COL,No,Excellent,manuf,No,1
21.0,3.2737,503.0,145.0,2.0,1.0,0.0,8.0,87.0,MEXICAN-AMERICAN,Female,3RD YR COL,No,Very Good,pro,No,1
17.0,1.6,510.0,169.0,6.0,0.0,0.0,6.0,28.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Good,retail,No,0
20.0,0.72,508.0,145.0,3.0,3.0,0.0,7.0,86.0,FRENCH,Female,2ND YR COL,No,Good,pro,No,0
19.0,0.12,602.0,155.0,2.0,0.0,0.0,7.0,4.0,AMERICAN,Male,9TH GRADE,No,Good,transp,No,0
18.0,1.9635,506.0,187.0,4.0,0.0,0.0,5.0,63.0,AMERICAN,Female,12TH GRADE,No,Very Good,pro,No,1
18.0,4.2,501.0,98.0,3.0,1.0,0.0,16.0,45.0,SCOTTISH,Female,4TH YR COL,No,Excellent,pro,No,1
15.0,0.32,500.0,120.0,4.0,1.0,0.0,1.0,3.0,ENGLISH,Male,9TH GRADE,Yes,Very Good,pro,No,0
19.0,0.26,502.0,119.0,2.0,0.0,0.0,8.0,16.0,GERMAN,Female,10TH GRADE,No,Fair,manuf,No,0
22.0,0.0,511.0,150.0,4.0,0.0,0.0,10.0,86.0,ENGLISH,Male,4TH YR COL,No,Very Good,fin,No,0
16.0,3.0,509.0,220.0,6.0,0.0,0.0,8.0,99.0,FRENCH,Male,7TH YR COL,No,Good,pro,Yes,1
14.0,2.5,502.0,118.0,5.0,0.0,0.0,6.0,32.0,BLACK,Female,12TH GRADE,No,Good,retail,No,1
20.0,2.8,602.0,217.0,3.0,0.0,0.0,3.0,62.0,BLACK,Male,3RD YR COL,No,Very Good,transp,No,1
17.0,0.0,510.0,160.0,3.0,0.0,0.0,10.0,6.0,BLACK,Female,12TH GRADE,No,Fair,busi,No,0
17.0,1.9,509.0,117.0,6.0,0.0,0.0,7.0,44.0,CHICANO,Female,12TH GRADE,No,Very Good,pro,No,1
14.0,2.7,600.0,210.0,6.0,2.0,0.0,12.0,7.0,GERMAN,Male,12TH GRADE,No,Good,manuf,No,1
17.0,1.4,602.0,220.0,7.0,0.0,0.0,4.0,2.0,AMERICAN,Male,9TH GRADE,No,Very Good,wholesale,No,0
15.0,2.74,510.0,185.0,5.0,4.0,0.0,17.0,57.0,FRENCH,Male,2ND YR COL,No,Very Good,retail,Yes,1
17.0,1.75,601.0,227.0,3.0,4.0,1.0,19.0,38.0,GERMAN,Male,2ND YR COL,No,Very Good,pro,No,1
16.0,6.7,602.0,205.0,3.0,5.0,0.0,12.0,54.0,ITALIAN,Male,3RD YR COL,No,Very Good,busi,No,1
15.0,1.6,603.0,180.0,5.0,1.0,0.0,8.0,49.0,GERMAN,Male,5TH YR COL,No,Good,retail,No,0
18.0,3.2,506.0,135.0,5.0,0.0,0.0,3.0,27.0,GERMAN,Female,12TH GRADE,No,Good,manuf,No,1
16.0,2.5,602.0,170.0,5.0,0.0,0.0,6.0,61.0,GERMAN,Male,6TH YR COL,No,Very Good,pro,No,1
16.0,2.0,506.0,110.0,5.0,0.0,0.0,6.0,25.0,NATIVE-AMERICAN,Female,12TH GRADE,Yes,Good,retail,Yes,1
15.0,1.8,504.0,134.0,6.0,0.0,0.0,4.0,2.0,BLACK,Female,1ST YR COL,No,Good,manuf,No,1
17.0,2.0,511.0,133.0,7.0,0.0,0.0,18.0,62.0,GERMAN,Female,1ST YR COL,No,Very Good,fin,No,1
16.0,0.7,509.0,130.0,6.0,0.0,0.0,11.0,28.0,BLACK,Female,1ST YR COL,No,Good,retail,No,0
16.0,2.7,510.0,240.0,2.0,1.0,0.0,8.0,84.0,OTHER,Male,3RD YR COL,No,Good,agri,No,1
20.0,1.5,506.0,155.0,4.0,0.0,0.0,4.0,35.0,IRISH,Female,12TH GRADE,No,Good,pro,No,0
19.0,1.9,508.0,190.0,7.0,0.0,0.0,11.0,10.0,MEXICAN-AMERICAN,Male,11TH GRADE,No,Good,pro,No,1
17.0,2.1,510.0,220.0,6.0,2.0,0.0,22.0,21.0,AMERICAN,Male,12TH GRADE,No,Excellent,manuf,No,1
14.0,4.2,508.0,150.0,4.0,1.0,0.0,9.0,29.0,ENGLISH,Male,1ST YR COL,No,Good,construction,No,1
20.0,1.99,502.0,132.0,8.0,0.0,0.0,7.0,56.0,GERMAN,Female,5TH YR COL,No,Very Good,pro,No,1
21.0,2.4,509.0,105.0,5.0,0.0,0.0,6.0,33.0,GERMAN,Female,4TH YR COL,Yes,Good,pro,No,1
14.0,2.7,507.0,150.0,4.0,4.0,0.0,10.0,58.0,GERMAN,Male,12TH GRADE,Yes,Good,pub,Yes,1
16.0,1.9,511.0,185.0,7.0,0.0,0.0,3.0,1.0,BLACK,Male,8TH GRADE,Yes,Fair,manuf,Yes,1
18.0,1.0,407.0,125.0,6.0,1.0,0.0,6.0,24.0,MEXICAN-AMERICAN,Female,8TH GRADE,No,Good,construction,No,0
18.0,0.8888,502.0,120.0,7.0,2.0,0.0,9.0,46.0,BLACK,Female,5TH YR COL,No,Very Good,fin,Yes,0
15.0,0.3,505.0,140.0,4.0,0.0,0.0,10.0,22.0,GERMAN,Female,1ST YR COL,No,Excellent,retail,No,0
16.0,3.0,601.0,235.0,3.0,0.0,0.0,2.0,41.0,BLACK,Male,4TH YR COL,No,Very Good,fin,No,1
19.0,0.975,602.0,180.0,4.0,0.0,0.0,7.0,74.0,GERMAN,Male,3RD YR COL,No,Very Good,manuf,Yes,0
17.0,0.0,508.0,220.0,3.0,0.0,0.0,16.0,70.0,AMERICAN,Female,2ND YR COL,No,Good,pro,Yes,0
19.0,4.5,600.0,190.0,5.0,2.0,0.0,12.0,88.0,IRISH,Male,4TH YR COL,No,Very Good,fin,No,1
18.0,0.59,502.0,100.0,4.0,0.0,0.0,6.0,58.0,IRISH,Female,2ND YR COL,No,Very Good,wholesale,No,0
19.0,2.3,507.0,160.0,1.0,1.0,1.0,4.0,32.0,GERMAN,Male,12TH GRADE,Yes,Excellent,manuf,No,1
16.0,3.6,601.0,180.0,4.0,0.0,1.0,2.0,59.0,ENGLISH,Male,12TH GRADE,No,Very Good,manuf,No,1
22.0,1.9737,504.0,165.0,2.0,0.0,0.0,7.0,75.0,NATIVE-AMERICAN,Female,12TH GRADE,No,Very Good,fin,No,1
17.0,4.0,600.0,175.0,2.0,0.0,0.0,4.0,86.0,GERMAN,Male,1ST YR COL,No,Very Good,wholesale,No,1
16.0,3.2,505.0,130.0,8.0,0.0,0.0,3.0,27.0,MEXICAN,Male,6TH YR COL,No,Excellent,retail,No,1
16.0,1.9,508.0,170.0,6.0,0.0,0.0,8.0,61.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Good,transp,Yes,1
16.0,3.6,503.0,149.0,4.0,0.0,0.0,7.0,52.0,ENGLISH,Female,1ST YR COL,No,Excellent,pro,No,1
18.0,1.5671,502.0,120.0,4.0,0.0,0.0,10.0,9.0,MEXICAN-AMERICAN,Female,9TH GRADE,No,Excellent,pub,Yes,0
17.0,1.8,505.0,123.0,6.0,0.0,0.0,13.0,53.0,ENGLISH,Female,12TH GRADE,No,Very Good,pro,Yes,1
19.0,0.9,504.0,230.0,3.0,0.0,0.0,1.0,53.0,ENGLISH,Female,12TH GRADE,No,Fair,retail,No,0
17.0,0.25,505.0,115.0,3.0,0.0,1.0,7.0,13.0,ENGLISH,Female,10TH GRADE,No,Good,busi,No,0
20.0,3.6,506.0,130.0,2.0,0.0,0.0,4.0,71.0,BLACK,Female,3RD YR COL,No,Excellent,manuf,No,1
21.0,3.85,601.0,155.0,7.0,0.0,0.0,2.0,39.0,GERMAN,Male,12TH GRADE,No,Excellent,manuf,No,1
15.0,4.6,501.0,170.0,6.0,0.0,0.0,6.0,19.0,BLACK,Female,2ND YR COL,No,Good,transp,No,1
14.0,4.5,506.0,165.0,6.0,0.0,0.0,4.0,7.0,BLACK,Male,1ST YR COL,No,Excellent,retail,No,1
19.0,0.0,508.0,120.0,6.0,0.0,0.0,11.0,84.0,ENGLISH,Female,4TH YR COL,No,Excellent,manuf,No,0
20.0,6.2,508.0,144.0,6.0,0.0,0.0,5.0,99.0,GERMAN,Male,4TH YR COL,No,Excellent,pub,Yes,1
19.0,2.5,504.0,120.0,4.0,0.0,0.0,13.0,68.0,AMERICAN,Female,3RD YR COL,No,Good,busi,No,1
14.0,0.0,510.0,150.0,6.0,3.0,0.0,7.0,82.0,FRENCH,Male,2ND YR COL,No,Excellent,mining,No,0
14.0,0.0,502.0,108.0,4.0,0.0,0.0,8.0,44.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Fair,retail,No,0
19.0,0.0,504.0,133.0,3.0,0.0,0.0,7.0,1.0,BLACK,Female,11TH GRADE,No,Fair,retail,No,0
17.0,0.0,503.0,118.0,4.0,0.0,0.0,8.0,73.0,INDIAN,Female,6TH YR COL,No,Fair,pub,No,0
19.0,0.0,500.0,100.0,6.0,0.0,0.0,3.0,3.0,BLACK,Female,7TH GRADE,No,Good,personal,No,0
19.0,1.63,504.0,168.0,4.0,0.0,0.0,11.0,16.0,BLACK,Female,1ST YR COL,Yes,Good,manuf,No,0
15.0,0.733,503.0,125.0,7.0,5.0,0.0,15.0,61.0,ENGLISH,Female,12TH GRADE,No,Very Good,retail,No,0
20.0,6.1,510.0,160.0,1.0,0.0,0.0,5.0,98.0,ENGLISH,Male,1ST YR COL,No,Very Good,transp,No,1
19.0,1.5,505.0,160.0,4.0,0.0,0.0,6.0,25.0,ENGLISH,Female,1ST YR COL,No,Excellent,retail,No,0
14.0,1.6,509.0,130.0,5.0,0.0,0.0,5.0,8.0,BLACK,Male,1ST YR COL,No,Excellent,agri,No,0
18.0,13.8775,508.0,127.0,6.0,0.0,0.0,10.0,89.0,GERMAN,Female,4TH YR COL,No,Very Good,pro,Yes,1
15.0,2.1,504.0,130.0,5.0,0.0,0.0,6.0,13.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,No,1
19.0,0.0,600.0,220.0,4.0,1.0,1.0,8.0,17.0,ENGLISH,Male,11TH GRADE,Yes,Very Good,construction,No,0
20.0,4.409,511.0,175.0,6.0,0.0,0.0,3.0,96.0,GERMAN,Male,2ND YR COL,No,Excellent,pro,Yes,1
20.0,3.5,600.0,220.0,8.0,5.0,0.0,14.0,21.0,GERMAN,Male,12TH GRADE,No,Very Good,construction,No,1
17.0,6.98,600.0,180.0,3.0,0.0,0.0,12.0,93.0,ENGLISH,Male,6TH YR COL,No,Excellent,pro,Yes,1
