ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,label
117902,117903,117945,128422,130134,118453,128424,1
117961,118052,119986,122551,128532,118762,122552,1
117961,118327,127470,118321,117906,290919,118322,1
138798,138799,120539,118321,117906,290919,118322,1
117932,117933,117878,117879,117897,19721,117880,1
117961,117962,118791,118396,300044,118398,118399,1
117961,118343,123476,120006,294485,118424,120008,1
117961,118386,120361,118784,147114,290919,118786,1
117961,118327,118492,132692,174445,270488,132694,1
117961,118225,123173,118054,120716,117887,118055,1
118212,118213,120551,118321,240983,290919,118322,1
121005,121006,118575,259173,142741,292795,118943,1
117876,117877,117878,118568,292195,19721,118570,1
119178,119179,117878,119192,135350,119184,119194,1
120864,121013,121961,125171,174005,118424,125173,1
117961,118343,120722,118784,117906,290919,118786,1
117961,118343,118514,118321,124844,290919,118322,1
117961,118300,119181,118321,118448,290919,118322,1
117961,118052,120096,118321,117906,290919,118322,1
118090,118091,117912,117885,117913,117887,117888,1
117961,118386,118635,118536,132799,308574,118539,1
117989,117990,117884,118568,151645,19721,118570,1
117961,118300,120297,118321,240983,290919,118322,1
117961,118300,118631,118422,126423,118424,118425,1
117961,117962,118910,118685,137802,308574,118687,1
117961,117962,118352,118685,237731,308574,118687,1
117961,118446,120317,117905,117906,290919,117908,1
117961,118327,118518,118207,190710,270488,118209,1
117961,118343,120270,119997,278014,118131,119998,1
117961,118446,120317,118321,117906,290919,118322,1
117961,118386,128823,118784,118785,290919,118786,1
117961,118343,120347,120344,311701,118424,120346,1
118212,118213,123614,123615,301534,118424,123617,1
117961,118225,122870,118207,279443,270488,118209,1
117961,118327,118933,117905,172635,290919,117908,1
117961,118300,118810,123082,197687,19793,123084,1
117961,118343,118660,119065,119212,118667,119067,1
117902,117903,118507,120990,120991,118398,120992,1
117929,117930,117920,117879,281735,19721,117880,1
117961,118327,118929,120575,172007,249618,120577,1
117961,118413,277693,118777,279443,308574,118779,1
117961,118413,122007,117905,290878,290919,117908,1
117961,118327,121645,120690,120691,290919,120692,1
117961,118300,147589,118826,236735,118424,118828,1
119134,119135,125821,118422,300136,118424,118425,1
117961,117962,118352,117905,117906,290919,117908,1
117961,118300,125872,118422,249904,118424,118425,1
117961,118052,118821,118321,240983,290919,118322,1
117961,118343,118514,118784,121556,290919,118786,1
117961,118052,118881,118321,117906,290919,118322,1
118114,118115,117920,120632,127390,118131,120634,1
117926,118266,117941,117879,117886,19721,117880,1
117961,118300,125872,120344,267223,118424,120346,1
117978,117979,117912,117879,117886,19721,117880,1
117932,117933,117878,118568,126753,19721,118570,1
117916,117917,117884,117885,117913,117887,117888,1
117961,118300,118360,118685,279443,308574,118687,1
117902,118041,118556,280788,280788,292795,119082,1
117961,117969,6725,126264,146516,6725,126266,1
117961,118327,118492,118747,125738,118453,118749,1
117961,118300,118458,307024,301218,118331,118332,1
117961,118327,118518,118043,118756,270488,118046,1
117961,118386,121668,117905,117906,290919,117908,1
117961,118300,118395,118396,300044,118398,118399,1
11146,118491,117941,118568,281735,19721,118570,1
117961,118300,119181,118321,117906,290919,118322,1
117961,118386,121668,117905,117906,290919,117908,1
117961,118343,118700,117905,117906,290919,117908,1
117961,118300,119195,117905,117906,290919,117908,1
117961,118327,118320,118641,306399,118643,118644,1
117961,117962,118352,118321,117906,290919,118322,1
117961,118225,120535,118396,233714,118398,118399,1
117961,118413,126229,118784,117906,290919,118786,1
117961,117969,120574,119976,148648,19793,119978,0
117961,118300,121405,117905,117906,290919,117908,1
91261,118026,118202,118321,117906,290919,118322,1
117961,118386,119214,117905,117906,290919,117908,1
117961,118343,120666,118777,279443,308574,118779,1
117961,118343,118911,118834,133686,118424,118836,1
117902,117903,118507,121527,166118,118398,121529,1
117978,117979,117920,117879,117886,19721,117880,1
117961,118413,122007,117905,117906,290919,117908,1
117916,118011,117884,117879,117886,19721,117880,1
117961,118300,118535,118321,147045,290919,118322,1
117961,118225,118403,118321,117906,290919,118322,1
117961,118300,118514,118259,287351,290919,118261,1
118573,118574,117945,117946,129731,292795,117948,1
117961,117962,117904,118368,123030,117887,118486,1
117961,118446,119961,119962,180629,118205,119964,1
119596,119597,169899,119928,306404,118331,119929,1
117961,118327,118507,118890,311441,118398,118892,1
117961,118386,118746,118321,117906,290919,118322,1
117902,117903,118437,122129,305057,121916,122131,1
117961,117962,118352,117905,117906,290919,117908,1
117961,118225,119924,118321,117906,290919,118322,1
117961,118300,121405,118321,240983,290919,118322,1
124034,124035,117945,280788,126042,292795,119082,1
117961,118386,118746,118747,152307,118453,118749,1
121518,121519,117895,118568,212837,19721,118570,1
117961,118343,118514,117905,117906,290919,117908,1
118256,118257,118623,117946,119722,292795,117948,0
118216,118217,117884,117885,117913,117887,117888,1
117961,118225,120054,119587,176103,118704,119589,1
117961,118343,121747,118784,130735,290919,118786,1
118315,118463,118522,129229,129659,119788,129231,1
117961,117962,119223,127723,305057,118643,127725,1
117961,118225,120383,120690,120690,290919,120692,1
117916,118150,117884,117885,117913,117887,117888,1
117961,118327,118328,119172,184011,118467,119174,1
117961,118343,122299,119949,121350,290919,119951,1
117961,118446,118684,118361,127527,118363,118364,1
117961,118343,118344,120812,120812,118638,120814,1
117961,118300,118458,118834,223125,118424,118836,1
117961,118052,119408,118536,132799,308574,118539,1
117961,118386,118635,118685,120316,308574,118687,1
117961,118343,123494,118784,121926,290919,118786,1
117929,117930,117912,117879,117886,19721,117880,1
117961,118386,118692,118321,240983,290919,118322,1
117961,118052,119986,132583,164746,118762,132585,1
117961,118343,118292,118422,300136,118424,118425,1
118212,118213,120823,118396,269406,118398,118399,1
117961,118343,119987,117905,117906,290919,117908,1
117961,118300,120410,128230,302830,4673,128231,0
117961,118386,118746,118321,117906,290919,118322,0
118315,118316,118317,307024,310608,118331,118332,1
117902,118041,117945,259173,270820,292795,118943,1
91261,118026,121533,119962,168365,118205,119964,1
117961,118225,120323,122849,120324,119095,122850,1
117918,117919,117912,117885,117913,117887,117888,1
117961,118413,126229,118784,117906,290919,118786,1
117961,118343,118437,119949,127527,290919,119951,1
117961,118052,123144,118396,300044,118398,118399,1
117961,118446,118447,118784,121926,290919,118786,1
118315,118316,225010,118321,117906,290919,118322,1
117961,117962,119223,125793,305057,118643,125795,1
118887,118888,119031,118912,236285,118424,118914,1
117961,118386,118746,118747,160002,118453,118749,1
117961,118343,118833,118834,309123,118424,118836,1
117961,118327,119830,120773,118959,118960,120774,0
117961,118300,119181,118784,117906,290919,118786,1
118602,118603,117941,118568,118568,19721,118570,1
117961,118327,118391,123045,123107,120518,123047,1
117961,118300,119181,128230,302830,4673,128231,1
122880,122974,117945,117946,149467,292795,117948,1
117961,118300,119181,117905,240983,290919,117908,1
117961,118327,118328,130857,161026,308574,130858,1
4292,126095,118378,179731,179731,117887,117973,1
117961,118343,120722,118784,117906,290919,118786,1
91261,118026,118317,119962,168365,118205,119964,1
118163,118164,117878,117879,208308,19721,117880,1
117961,118446,120620,118801,160106,19793,118803,1
117961,118225,120663,118321,117906,290919,118322,1
119134,119135,123007,120789,305850,118424,120791,1
91261,118026,118202,117905,117906,290919,117908,1
117961,119256,119257,117946,119235,292795,117948,1
117961,118225,118403,118321,117906,290919,118322,1
117961,118343,118856,118321,150358,290919,118322,1
117961,118300,127168,118321,240983,290919,118322,1
117961,118225,120663,121594,131163,4673,121596,0
118315,118463,123089,118784,134929,290919,118786,1
117961,118343,118856,118451,130134,118453,118454,1
117961,118343,118395,118396,300044,118398,118399,1
118181,118182,117920,117885,117886,117887,117888,1
91261,118026,118202,118278,151426,290919,118279,1
117961,118446,119064,120690,136365,290919,120692,1
117961,118225,120054,118702,303450,118704,118705,1
119062,119091,118514,119962,168365,118205,119964,1
118290,118291,119598,120344,260942,118424,120346,1
117961,118386,128823,118318,168365,118205,118319,1
117961,118052,119742,118321,117906,290919,118322,1
117961,118225,121716,120611,221283,249618,120613,1
131853,131854,120370,117905,117906,290919,117908,1
117926,118124,117941,117879,117886,19721,117880,1
117961,118327,118391,118321,117906,290919,118322,1
117961,118052,122938,117905,117906,290919,117908,1
118256,118257,117945,118995,118806,292795,118997,1
119062,119091,6104,118451,130134,118453,118454,1
117961,118413,120370,118777,279443,308574,118779,1
117961,118413,277693,123737,127475,118960,123738,1
118290,118291,118825,118293,196697,118295,118296,0
126918,126919,118042,118043,118043,270488,118046,1
117961,118300,118458,307024,215389,118331,118332,0
118169,118170,119262,117946,139510,292795,117948,1
117961,118300,119181,121594,126485,4673,121596,1
118163,118164,117878,117879,117879,19721,117880,1
126974,126975,118518,118043,118756,270488,118046,1
117961,118446,118447,119346,302830,4673,119348,0
117902,117903,120171,120990,137612,118398,120992,1
117961,118300,119181,118321,117906,290919,118322,1
5110,117954,117878,119192,186208,119184,119194,1
117961,118327,120171,120647,256168,118398,120649,1
117961,118300,124725,118784,117906,290919,118786,0
117961,118225,118403,117905,117906,290919,117908,1
117961,118343,118660,118826,158101,118424,118828,1
117961,118225,118403,118321,117906,290919,118322,1
117961,118386,118404,118321,117906,290919,118322,1
117961,118225,118403,117905,117906,290919,117908,1
117961,118343,123125,119849,244844,118638,119851,1
117943,117944,117945,117946,125533,292795,117948,1
117961,117962,118910,117905,240983,290919,117908,1
117929,117940,117941,117879,281735,19721,117880,1
117961,118300,118066,120560,304465,118643,120562,1
118976,118977,117895,118194,118195,117887,118196,1
117961,118052,118821,118321,117906,290919,118322,0
117961,118343,121747,118321,117906,290919,118322,1
117961,118327,118391,118321,117906,290919,118322,1
117961,118327,118328,123651,121927,118467,123652,1
117961,118343,118821,117905,117906,290919,117908,1
117961,118300,118631,120812,159134,118638,120814,1
120342,120343,119076,118834,311236,118424,118836,1
118990,118991,118992,117905,117906,290919,117908,0
117961,118225,120050,118259,118260,290919,118261,1
117961,118327,118378,120618,304465,118643,120619,1
117961,118343,120666,118777,279443,308574,118779,1
118006,118007,118008,118568,226012,19721,118570,1
117961,118225,121716,120418,259239,249618,120419,1
91261,118026,118202,118278,118260,290919,118279,1
117961,118343,123125,118536,118536,308574,118539,1
117961,117962,118910,117905,240983,290919,117908,1
117961,118343,119598,118980,133686,118295,118982,1
117961,118300,147589,118912,309291,118424,118914,1
117961,118225,120663,118641,306399,118643,118644,1
117961,117962,118910,119949,230830,290919,119951,1
118555,118178,118320,118321,117906,290919,118322,1
117961,118343,118856,118321,117906,290919,118322,1
117929,117940,117941,117885,117913,117887,117888,1
117902,117903,119181,117905,118036,290919,117908,1
117961,118446,120368,118685,122058,308574,118687,1
117961,118327,120318,118841,152788,118643,118843,1
117961,117962,118501,120702,126111,118504,120704,1
117961,118386,125016,118451,126309,118453,118454,1
117961,118446,119064,118784,117906,290919,118786,1
118315,118463,122636,120773,123148,118960,120774,1
117961,118413,118481,118321,117906,290919,118322,1
117961,118343,120722,117905,117906,290919,117908,1
117961,118343,117970,179731,118342,117887,117973,1
117961,117962,118910,119346,4673,4673,119348,1
117961,118386,118522,118777,279443,308574,118779,1
117961,118343,118833,119928,310608,118331,119929,1
91261,118026,118202,118278,118260,290919,118279,1
117961,118343,119598,118422,300136,118424,118425,1
117961,118300,125872,120344,311360,118424,120346,0
91261,118026,118317,118278,118260,290919,118279,1
117929,117940,117920,118568,163031,19721,118570,1
117961,118052,118821,117905,117906,290919,117908,1
118290,118291,119837,120344,142386,118424,120346,1
118752,119070,119781,118563,171750,270488,118565,1
5110,117954,122672,118777,306530,308574,118779,1
118269,118270,117878,118568,118568,19721,118570,1
117961,118300,123719,118321,240983,290919,118322,1
117961,118052,118992,118321,117906,290919,118322,1
117929,117940,117878,118568,281735,19721,118570,1
118003,118004,117878,117879,117879,19721,117880,1
117961,117962,118840,118641,306399,118643,118644,1
117961,118225,120323,119093,120324,119095,119096,1
117929,117940,117941,117885,117913,117887,117888,1
117961,118413,120370,118321,240983,290919,118322,1
118212,118213,123201,117905,117906,290919,117908,1
117961,118446,118447,118321,117906,290919,118322,1
118290,118291,120171,118890,261801,118398,118892,1
117961,118300,118783,118321,117906,290919,118322,1
117961,118343,119598,119928,310608,118331,119929,1
118090,118091,117941,117879,117886,19721,117880,1
117961,118343,118514,117905,117906,290919,117908,1
117961,118446,16232,118321,117906,290919,118322,1
117961,118300,118301,124152,300136,118424,124154,1
117961,118343,120291,120497,234773,118424,120499,1
117961,118386,118746,118321,117906,290919,118322,1
138798,138799,120539,120952,130134,118453,120954,1
117961,118446,118447,118321,222729,290919,118322,1
117961,118225,118403,118777,131444,308574,118779,1
117961,118052,120398,118054,121311,117887,118055,1
117961,118343,120126,124576,124577,118424,124578,1
117961,118225,120535,179731,137925,117887,117973,1
117961,118300,118514,117905,290878,290919,117908,1
117961,118327,120383,120690,120691,290919,120692,1
118887,118888,124656,126869,236007,118295,126870,1
119596,119597,118597,120789,194103,118424,120791,1
117961,118300,119181,126184,295130,118762,126186,1
117961,118343,118700,118321,117906,290919,118322,1
117961,118343,118292,118422,300136,118424,118425,1
117961,118413,120370,117905,240983,290919,117908,1
