N1,N2,N3,N4,N5,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,label
130.0,133.0,12.4,0.5,1.79,1.0,1.0,1.0,9130.0,1.0,1.0,1.0,3.0,19.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,8.0,6.0,0.0,2
126.0,124.3,9.4,-0.8,-3.12,1.0,1.0,2.0,9500.0,1.0,1.0,1.0,1.0,38.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,2
131.0,118.0,12.7,3.7,-1.7,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,8.0,8.0,7.0,0.0,1
136.0,131.3,7.6,2.6,0.32,1.0,43.0,2.0,9500.0,1.0,1.0,1.0,38.0,38.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,11.0,14.0,15.0,12.0,1.0,11.0,14.0,15.0,12.0,1.0,2
160.0,160.0,16.2,0.3,-0.92,1.0,44.0,1.0,9003.0,1.0,39.0,1.0,37.0,38.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,6.0,10.0,6.0,0.0,2
120.0,120.0,10.8,1.4,1.74,2.0,7.0,1.0,8014.0,0.0,3.0,1.0,38.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
133.1,100.0,15.5,2.8,-4.06,1.0,39.0,1.0,9556.0,1.0,19.0,1.0,37.0,37.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0
120.0,120.0,7.6,2.6,0.32,1.0,43.0,1.0,171.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
142.0,128.4,15.5,2.8,-4.06,1.0,1.0,1.0,9500.0,1.0,1.0,1.0,19.0,38.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,7.0,0.0,0.0,8.0,8.0,8.0,0.0,2
130.0,130.0,12.7,3.7,-1.7,1.0,7.0,3.0,9130.0,1.0,3.0,1.0,19.0,37.0,90.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,5.0,5.0,1.0,0.0,0
132.0,119.4,7.6,2.6,0.32,1.0,17.0,1.0,9119.0,1.0,1.0,1.0,37.0,37.0,9.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
150.0,140.0,15.5,2.8,-4.06,2.0,39.0,1.0,9003.0,1.0,1.0,1.0,37.0,37.0,9.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,0.0,17.0,18.0,18.0,18.0,0.0,11.0,13.0,13.0,13.0,0.0,2
156.0,132.3,7.6,2.6,0.32,1.0,17.0,3.0,9500.0,1.0,1.0,1.0,19.0,37.0,4.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,7.0,7.0,6.0,0.0,2
125.0,119.8,16.2,0.3,-0.92,1.0,17.0,1.0,9238.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,0.0,0.0,6.0,8.0,6.0,0.0,2
118.0,110.0,10.8,1.4,1.74,1.0,43.0,2.0,9853.0,1.0,1.0,1.0,19.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,6.0,8.0,4.0,0.0,1
140.0,127.5,12.7,3.7,-1.7,1.0,1.0,4.0,9500.0,1.0,1.0,1.0,1.0,19.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
109.0,109.0,8.9,1.4,3.51,1.0,18.0,2.0,9773.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
126.0,111.0,11.1,0.6,2.02,1.0,51.0,1.0,9670.0,1.0,1.0,1.0,3.0,3.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,0.0,5.0,11.0,12.0,10.0,0.0,2.0,8.0,9.0,8.0,0.0,2
152.0,146.1,10.8,1.4,1.74,1.0,1.0,1.0,9130.0,1.0,1.0,1.0,2.0,22.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,4.0,2.0,0.0,5.0,9.0,0.0,3.0,0
110.0,110.0,9.4,-0.8,-3.12,1.0,7.0,1.0,9670.0,1.0,3.0,1.0,27.0,37.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,7.0,12.0,12.0,9.0,0.0,6.0,11.0,11.0,6.0,0.0,0
108.0,105.9,11.1,0.6,2.02,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,1.0,38.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,6.0,9.0,5.0,0.0,1
136.0,133.9,15.5,2.8,-4.06,1.0,1.0,4.0,9500.0,1.0,1.0,1.0,38.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,0.0,0.0,8.0,9.0,8.0,0.0,2
126.0,126.0,9.4,-0.8,-3.12,1.0,17.0,1.0,9254.0,1.0,1.0,1.0,37.0,37.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0
125.0,118.4,11.1,0.6,2.02,1.0,1.0,6.0,9238.0,1.0,1.0,1.0,38.0,1.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,7.0,6.0,0.0,2
130.0,130.0,12.4,0.5,1.79,1.0,44.0,1.0,9085.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,13.0,5.0,0.0,0.0,6.0,19.0,4.0,0.0,1
123.0,120.8,10.8,1.4,1.74,1.0,1.0,2.0,9500.0,1.0,1.0,1.0,19.0,19.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,11.0,7.0,0.0,0.0,8.0,11.0,7.0,0.0,2
120.0,122.0,7.6,2.6,0.32,1.0,42.0,1.0,9773.0,1.0,6.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,8.0,10.0,11.0,10.0,0.0,5.0,10.0,12.0,9.0,0.0,2
144.0,150.5,7.6,2.6,0.32,1.0,1.0,1.0,9500.0,1.0,1.0,1.0,37.0,37.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,7.0,7.0,6.0,0.0,2
160.0,149.2,7.6,2.6,0.32,1.0,1.0,1.0,9130.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,2
153.0,147.8,16.2,0.3,-0.92,1.0,43.0,1.0,9147.0,1.0,1.0,1.0,1.0,19.0,9.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,5.0,13.0,5.0,5.0,2
130.0,129.4,13.9,-0.3,0.79,1.0,44.0,1.0,9119.0,1.0,1.0,1.0,37.0,12.0,9.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0
102.0,99.6,11.1,0.6,2.02,1.0,1.0,1.0,9147.0,1.0,1.0,1.0,38.0,38.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,5.0,7.0,5.0,0.0,2
135.0,149.0,11.1,0.6,2.02,1.0,1.0,2.0,171.0,1.0,1.0,1.0,19.0,19.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,14.0,17.0,21.0,17.0,0.0,15.0,17.0,20.0,17.0,0.0,2
131.0,127.9,9.4,-0.8,-3.12,1.0,1.0,1.0,9670.0,1.0,1.0,1.0,38.0,38.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,2
160.0,159.3,7.6,2.6,0.32,1.0,1.0,1.0,9147.0,1.0,1.0,1.0,38.0,37.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,2
133.1,114.0,12.7,3.7,-1.7,2.0,39.0,1.0,8014.0,0.0,1.0,1.0,37.0,19.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,2.0,8.0,11.0,8.0,0.0,0.0,6.0,7.0,6.0,0.0,2
140.0,137.6,8.9,1.4,3.51,1.0,1.0,2.0,9670.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,6.0,7.0,6.0,0.0,2
137.0,125.3,7.6,2.6,0.32,1.0,1.0,1.0,9500.0,1.0,1.0,1.0,1.0,19.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,0.0,1
133.1,150.0,11.1,0.6,2.02,1.0,17.0,1.0,9670.0,1.0,1.0,1.0,1.0,37.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,6.0,9.0,5.0,0.0,2
133.8,184.0,15.5,2.8,-4.06,1.0,39.0,1.0,9500.0,1.0,3.0,1.0,3.0,37.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0,9.0,7.0,0.0,1.0,8.0,9.0,8.0,0.0,2
139.0,126.1,12.7,3.7,-1.7,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,37.0,38.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,6.0,7.0,6.0,0.0,2
133.1,108.5,12.4,0.5,1.79,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,19.0,19.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,0.0,0.0,8.0,12.0,6.0,0.0,2
130.0,123.8,7.6,2.6,0.32,1.0,17.0,1.0,9130.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,5.0,6.0,5.0,0.0,2
139.0,130.3,9.4,-0.8,-3.12,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,1.0,19.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,2
130.0,143.4,10.8,1.4,1.74,1.0,39.0,1.0,9119.0,1.0,3.0,1.0,1.0,38.0,90.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0
128.0,118.6,13.9,-0.3,0.79,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,38.0,38.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,6.0,0.0,0.0,8.0,8.0,7.0,0.0,2
122.0,116.1,8.9,1.4,3.51,1.0,17.0,3.0,9147.0,1.0,1.0,1.0,3.0,38.0,123.0,171.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,5.0,13.0,2.0,0.0,1
140.0,140.0,12.7,3.7,-1.7,1.0,44.0,1.0,9130.0,1.0,39.0,1.0,1.0,19.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
112.0,117.3,11.1,0.6,2.02,1.0,1.0,6.0,9147.0,1.0,1.0,1.0,38.0,38.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,8.0,4.0,0.0,0.0,5.0,8.0,5.0,0.0,2
130.0,110.4,7.6,2.6,0.32,1.0,17.0,6.0,9147.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,13.0,15.0,15.0,13.0,0.0,11.0,14.0,15.0,12.0,0.0,0
150.0,130.2,16.2,0.3,-0.92,1.0,39.0,1.0,9991.0,0.0,1.0,1.0,1.0,37.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,5.0,9.0,5.0,1.0,2
143.0,141.3,11.1,0.6,2.02,1.0,1.0,1.0,9130.0,1.0,1.0,1.0,3.0,3.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,6.0,10.0,6.0,0.0,0.0,6.0,11.0,4.0,0.0,1
133.1,105.0,12.7,3.7,-1.7,1.0,1.0,1.0,9773.0,1.0,1.0,1.0,3.0,19.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
149.0,158.1,10.8,1.4,1.74,1.0,1.0,1.0,171.0,1.0,1.0,1.0,19.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
124.0,119.1,16.2,0.3,-0.92,1.0,1.0,1.0,171.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
126.0,120.1,12.4,0.5,1.79,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,1.0,19.0,131.0,181.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,12.0,4.0,0.0,0.0,7.0,8.0,6.0,0.0,1
140.0,100.8,16.2,0.3,-0.92,1.0,39.0,1.0,171.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135.0,135.4,11.1,0.6,2.02,1.0,1.0,1.0,9500.0,1.0,1.0,1.0,38.0,19.0,194.0,193.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,7.0,9.0,6.0,0.0,0.0,8.0,12.0,5.0,0.0,1
146.0,135.8,7.6,2.6,0.32,1.0,17.0,4.0,9500.0,1.0,1.0,1.0,19.0,37.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,7.0,7.0,6.0,0.0,2
134.0,123.9,9.4,-0.8,-3.12,1.0,16.0,5.0,9085.0,1.0,1.0,1.0,19.0,37.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,11.0,5.0,2.0,0.0,5.0,7.0,5.0,0.0,1
140.0,127.3,10.8,1.4,1.74,2.0,39.0,1.0,9500.0,1.0,1.0,1.0,37.0,37.0,9.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,8.0,8.0,7.0,0.0,2
144.0,129.0,16.2,0.3,-0.92,1.0,1.0,4.0,9500.0,1.0,1.0,1.0,3.0,39.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,8.0,9.0,8.0,0.0,0
114.0,112.6,16.2,0.3,-0.92,1.0,1.0,1.0,9500.0,1.0,1.0,1.0,19.0,38.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,8.0,10.0,7.0,0.0,2
136.0,132.5,12.7,3.7,-1.7,1.0,17.0,6.0,9500.0,1.0,1.0,1.0,19.0,38.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,7.0,0.0,0.0,8.0,9.0,7.0,0.0,2
123.0,113.2,7.6,2.6,0.32,1.0,43.0,1.0,9147.0,1.0,1.0,1.0,3.0,19.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,3.0,10.0,18.0,6.0,2.0,4.0,10.0,16.0,7.0,0.0,1
143.0,135.0,11.1,0.6,2.02,1.0,17.0,2.0,9254.0,1.0,1.0,1.0,1.0,19.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
131.0,118.4,7.6,2.6,0.32,1.0,17.0,3.0,9119.0,1.0,1.0,1.0,37.0,37.0,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,10.0,2.0,4.0,0
133.1,103.5,13.9,-0.3,0.79,4.0,39.0,1.0,9238.0,1.0,19.0,1.0,37.0,37.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
158.0,153.6,8.9,1.4,3.51,1.0,1.0,3.0,9085.0,1.0,1.0,1.0,1.0,19.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,8.0,6.0,0.0,2
141.0,133.7,11.1,0.6,2.02,1.0,17.0,1.0,9773.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
139.0,125.0,7.6,2.6,0.32,1.0,1.0,6.0,9147.0,1.0,1.0,1.0,19.0,12.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,5.0,7.0,4.0,0.0,2
127.0,137.5,7.6,2.6,0.32,1.0,1.0,2.0,9853.0,1.0,1.0,1.0,37.0,19.0,9.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,8.0,6.0,0.0,2
120.0,115.1,10.8,1.4,1.74,1.0,1.0,1.0,9670.0,1.0,1.0,1.0,38.0,19.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,3.0,0.0,0.0,6.0,11.0,5.0,0.0,1
129.0,117.5,12.7,3.7,-1.7,1.0,1.0,1.0,9085.0,1.0,1.0,1.0,19.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,5.0,1.0,0.0,5.0,5.0,5.0,0.0,2
150.0,150.0,13.9,-0.3,0.79,1.0,44.0,1.0,9130.0,1.0,39.0,1.0,5.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,1.0,6.0,13.0,5.0,0.0,1.0,6.0,12.0,2.0,0.0,1
150.0,173.3,13.9,-0.3,0.79,1.0,39.0,1.0,9085.0,1.0,3.0,1.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,6.0,7.0,6.0,0.0,1.0,6.0,6.0,6.0,0.0,2
112.0,112.0,16.2,0.3,-0.92,1.0,17.0,4.0,9147.0,1.0,1.0,1.0,19.0,38.0,9.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,3.0,0.0,0.0,5.0,9.0,4.0,2.0,1
118.0,117.8,11.1,0.6,2.02,1.0,17.0,6.0,9556.0,1.0,1.0,1.0,38.0,38.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,7.0,8.0,6.0,0.0,2
95.0,95.0,12.7,3.7,-1.7,1.0,1.0,1.0,9670.0,1.0,1.0,1.0,37.0,37.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,6.0,9.0,4.0,0.0,0.0,6.0,6.0,5.0,0.0,0
139.0,128.2,10.8,1.4,1.74,1.0,1.0,3.0,171.0,1.0,1.0,1.0,19.0,19.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
125.0,125.0,10.8,1.4,1.74,1.0,17.0,6.0,9670.0,1.0,1.0,1.0,38.0,1.0,9.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,6.0,10.0,5.0,0.0,2
120.0,117.0,10.8,1.4,1.74,2.0,39.0,1.0,8014.0,0.0,1.0,1.0,37.0,37.0,9.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
130.0,145.6,13.9,-0.3,0.79,2.0,39.0,1.0,9991.0,0.0,1.0,1.0,38.0,38.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,5.0,10.0,4.0,0.0,1
142.0,127.3,9.4,-0.8,-3.12,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,34.0,38.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,12.0,4.0,0.0,0.0,6.0,9.0,6.0,0.0,2
110.0,110.0,13.9,-0.3,0.79,2.0,7.0,1.0,9670.0,1.0,3.0,1.0,37.0,37.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,4.0,11.0,15.0,8.0,0.0,2.0,8.0,10.0,8.0,0.0,2
120.0,111.3,12.4,0.5,1.79,1.0,1.0,4.0,9147.0,1.0,1.0,1.0,38.0,38.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,5.0,7.0,5.0,0.0,1
148.0,118.4,8.9,1.4,3.51,1.0,51.0,1.0,9147.0,1.0,1.0,1.0,1.0,19.0,9.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,5.0,7.0,4.0,0.0,0
140.0,131.3,12.4,0.5,1.79,1.0,1.0,1.0,9070.0,1.0,1.0,1.0,19.0,19.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,6.0,6.0,6.0,0.0,1.0,6.0,6.0,5.0,0.0,2
135.0,133.3,11.1,0.6,2.02,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,7.0,6.0,0.0,2
144.0,132.1,12.7,3.7,-1.7,1.0,1.0,2.0,9085.0,1.0,1.0,1.0,1.0,19.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,10.0,3.0,1.0,0.0,5.0,7.0,3.0,0.0,2
150.0,145.2,8.9,1.4,3.51,1.0,53.0,1.0,9085.0,1.0,42.0,1.0,1.0,19.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,7.0,11.0,13.0,11.0,0.0,4.0,9.0,11.0,9.0,0.0,2
133.1,149.5,12.4,0.5,1.79,2.0,39.0,1.0,8014.0,0.0,19.0,1.0,19.0,37.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0
141.0,140.7,7.6,2.6,0.32,1.0,1.0,1.0,9670.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,6.0,4.0,1.0,2
120.0,120.0,10.8,1.4,1.74,5.0,42.0,1.0,9254.0,1.0,2.0,1.0,37.0,37.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,9.0,15.0,21.0,13.0,0.0,12.0,15.0,22.0,13.0,0.0,2
141.0,131.9,15.5,2.8,-4.06,1.0,17.0,5.0,9500.0,1.0,1.0,1.0,19.0,19.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,8.0,8.0,8.0,0.0,2
130.0,124.8,8.9,1.4,3.51,1.0,1.0,4.0,9238.0,1.0,1.0,1.0,1.0,19.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,8.0,5.0,0.0,2
135.0,136.8,9.4,-0.8,-3.12,1.0,1.0,1.0,9085.0,1.0,1.0,1.0,19.0,38.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,11.0,5.0,3.0,0.0,5.0,7.0,5.0,0.0,1
110.0,117.4,11.1,0.6,2.02,1.0,1.0,5.0,9773.0,1.0,1.0,1.0,19.0,38.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
110.0,110.0,13.9,-0.3,0.79,1.0,44.0,1.0,9130.0,1.0,39.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,15.0,4.0,0.0,0.0,6.0,12.0,2.0,0.0,0
