N1,N2,N3,N4,N5,N6,N7,label
868,126,742,2,31,1,1,0
70,70,0,1,0,1,0,2
70,70,0,1,5,1,0,0
235,90,145,2,33,1,1,0
9747,537,9210,14,16,6,8,0
66,66,0,1,0,1,0,2
66,66,0,1,0,1,0,1
318,192,126,6,25,4,2,0
70,70,0,1,0,1,0,2
82,82,0,1,0,1,0,1
70,70,0,1,0,1,0,2
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,2
62,62,0,1,0,1,0,1
4425,2899,1526,24,34,14,10,0
82,82,0,1,0,1,0,1
62,62,0,1,0,1,0,1
6382,2331,4051,24,109,13,11,0
164,78,86,2,30,1,1,0
1026,417,609,7,19,5,2,0
318,192,126,6,39,4,2,0
177,94,83,2,31,1,1,0
1624,126,1498,4,31,2,2,0
70,70,0,1,0,1,0,2
5413,3344,2069,32,87,16,16,0
143,143,0,1,0,1,0,3
168,78,90,2,30,1,1,0
70,70,0,1,0,1,0,2
168,78,90,2,30,1,1,0
178,94,84,2,30,1,1,0
10056,2310,7746,27,36,14,13,0
62,62,0,1,0,1,0,1
168,78,90,2,30,1,1,0
62,62,0,1,0,1,0,1
60,60,0,1,0,1,0,1
193,102,91,2,29,1,1,0
600,306,294,6,0,3,3,0
5744,2534,3210,24,80,14,10,0
106,106,0,1,60,1,0,0
216,110,106,2,30,1,1,0
145,145,0,1,0,1,0,1
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,1
86,86,0,1,30,1,0,0
11156,3899,7257,31,234,17,14,0
377,94,283,2,30,1,1,0
288,94,194,2,29,1,1,0
66,66,0,1,0,1,0,2
78,78,0,1,5,1,0,0
184,94,90,2,30,1,1,0
70,70,0,2,5,2,0,0
70,70,0,1,0,1,0,1
21179,8150,13029,46,153,25,21,0
1497,108,1389,4,53,2,2,0
7135,1346,5789,21,32,10,11,0
70,70,0,1,5,1,0,0
70,70,0,1,0,1,0,2
60,60,0,1,0,1,0,1
25048,2850,22198,45,26,23,22,0
70,70,0,1,0,1,0,2
145,145,0,1,0,1,0,1
3444,1730,1714,16,33,8,8,0
220,100,120,2,30,1,1,0
192,98,94,2,31,1,1,0
214,110,104,2,30,1,1,0
70,70,0,1,0,1,0,2
959,544,415,11,315,6,5,0
214,140,74,4,35,3,1,0
353,166,187,2,1200,1,1,0
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
114197,7285,106912,177,77,85,92,0
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
70,70,0,1,0,1,0,2
41925,30922,11003,68,186,38,30,0
4297,3719,578,14,15,8,6,0
195,102,93,2,30,1,1,0
62,62,0,1,0,1,0,1
254,87,167,4,31,2,2,0
9711,3950,5761,38,28,22,16,0
62,62,0,1,0,1,0,1
209,110,99,2,29,1,1,0
70,70,0,1,0,1,0,2
70,70,0,1,5,1,0,0
344,94,250,2,30,1,1,0
198,93,105,2,30,1,1,0
21782,2162,19620,28,20,11,17,0
12350,2504,9846,41,137,21,20,0
60,60,0,1,0,1,0,1
5724,3966,1758,25,38,14,11,0
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
754,94,660,2,30,1,1,0
70,70,0,1,0,1,0,2
70,70,0,1,4,1,0,0
886,126,760,2,31,1,1,0
4005,1162,2843,17,142,8,9,0
62,62,0,1,0,1,0,1
12166,8765,3401,52,561,25,27,0
70,70,0,1,0,1,0,2
214,110,104,2,29,1,1,0
316,136,180,6,6,3,3,0
100,100,0,1,0,1,0,1
3893,2046,1847,29,56,16,13,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,2
66,66,0,2,8,2,0,0
3166,2097,1069,24,46,12,12,0
66,66,0,1,0,1,0,2
62,62,0,1,0,1,0,1
4216,771,3445,16,26,9,7,0
62,62,0,1,0,1,0,1
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
74,74,0,1,0,1,0,1
499,425,74,4,0,3,1,0
1373,734,639,17,134,10,7,0
3354,1792,1562,46,194,23,23,0
179,94,85,2,30,1,1,0
192,98,94,2,30,1,1,0
1115,562,553,13,362,6,7,0
78,78,0,1,30,1,0,0
2981,1514,1467,12,38,7,5,0
194,99,95,2,31,1,1,0
70,70,0,1,0,1,0,2
199,102,97,2,30,1,1,0
1584,953,631,17,124,9,8,0
196,102,94,2,31,1,1,0
204,104,100,2,30,1,1,0
756,95,661,2,31,1,1,0
450036,17745,432291,541,217,241,300,0
66,66,0,1,0,1,0,1
118,118,0,1,30,1,0,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,1
148,148,0,1,0,1,0,1
70,70,0,1,0,1,0,2
492,306,186,8,15,5,3,0
183,94,89,2,30,1,1,0
5663,4227,1436,27,47,16,11,0
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
184,94,90,2,31,1,1,0
10684454,328574,10355880,11599,77,3693,7906,0
66,66,0,1,0,1,0,1
62,62,0,1,0,1,0,1
6495,1547,4948,19,318,10,9,0
239,78,161,2,30,1,1,0
62,62,0,1,0,1,0,1
196,100,96,2,31,1,1,0
101354,1343,100011,89,15,19,70,0
7639,948,6691,25,395,9,16,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
12947,4309,8638,29,152,15,14,0
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
13949172,164502,13784670,11537,135,2287,9250,0
70,70,0,1,0,1,0,2
194,99,95,2,31,1,1,0
413,170,243,6,30,3,3,0
197,102,95,2,30,1,1,0
145,145,0,1,0,1,0,1
66,66,0,1,0,1,0,1
214,140,74,4,15,3,1,0
4427,1520,2907,19,30,11,8,0
8977,3570,5407,30,31,15,15,0
60,60,0,1,0,1,0,1
2168,1031,1137,8,166,5,3,0
60,60,0,1,0,1,0,1
199,94,105,2,30,1,1,0
185,102,83,2,30,1,1,0
66,66,0,1,0,1,0,2
711,87,624,2,30,1,1,0
62,62,0,1,0,1,0,1
170,87,83,2,31,1,1,0
146,146,0,1,0,1,0,1
185,102,83,2,30,1,1,0
1413,876,537,12,26,6,6,0
186,95,91,2,31,1,1,0
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
45554,1695,43859,50,30,15,35,0
767,102,665,2,31,1,1,0
215,102,113,2,29,1,1,0
4375,1230,3145,16,30,8,8,0
41915,4128,37787,59,64,29,30,0
167,86,81,2,30,1,1,0
6065,1772,4293,27,1587,15,12,0
12624,5203,7421,48,274,24,24,0
247,94,153,2,30,1,1,0
70,70,0,1,5,1,0,0
188,96,92,2,30,1,1,0
177,94,83,2,30,1,1,0
66,66,0,1,0,1,0,1
70,70,0,1,5,1,0,0
145,145,0,1,0,1,0,1
132198,5466,126732,140,109,45,95,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,2
200,102,98,2,30,1,1,0
3734,1750,1984,24,203,12,12,0
70,70,0,1,5,1,0,0
34758,2573,32185,50,320,21,29,0
70,70,0,1,4,1,0,0
70,70,0,1,0,1,0,2
70,70,0,1,0,1,0,2
240,76,164,2,30,1,1,0
881,126,755,2,30,1,1,0
880,126,754,2,30,1,1,0
70,70,0,1,0,1,0,2
7532,3051,4481,13,120,6,7,0
66,66,0,1,0,1,0,1
196,102,94,2,30,1,1,0
7087,1705,5382,19,128,10,9,0
278,78,200,2,29,1,1,0
70,70,0,1,5,1,0,0
323,77,246,4,30,2,2,0
66,66,0,1,0,1,0,1
756,95,661,2,30,1,1,0
239,110,129,2,30,1,1,0
70,70,0,1,0,1,0,2
858,126,732,2,30,1,1,0
1716,1716,0,27,2188,27,0,0
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
752,93,659,2,31,1,1,0
161,161,0,2,1199,2,0,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,1
857,857,0,1,0,1,0,1
761,100,661,2,31,1,1,0
70,70,0,2,8,2,0,0
66,66,0,1,0,1,0,2
11217,3882,7335,42,164,19,23,0
70,70,0,1,0,1,0,2
165,78,87,2,30,1,1,0
183,94,89,2,29,1,1,0
62,62,0,1,0,1,0,1
197,94,103,2,29,1,1,0
60,60,0,1,0,1,0,1
70,70,0,1,4,1,0,0
62,62,0,1,0,1,0,1
62,62,0,1,0,1,0,1
777,87,690,2,30,1,1,0
130,66,64,2,4,1,1,0
9555,4200,5355,25,86,15,10,0
3117,1867,1250,19,16,9,10,0
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
186,95,91,2,30,1,1,0
280,140,140,5,130,3,2,0
195,102,93,2,30,1,1,0
70,70,0,1,0,1,0,2
236,94,142,2,30,1,1,0
9348,1018,8330,22,256,11,11,0
314,192,122,6,15,4,2,0
6410,2001,4409,27,28,16,11,0
70,70,0,1,0,1,0,2
178,94,84,2,30,1,1,0
74,74,0,1,0,1,0,1
2669,1434,1235,11,21,6,5,0
70,70,0,2,8,2,0,0
70,70,0,1,0,1,0,2
348,348,0,1,0,1,0,1
2303,1334,969,18,16,10,8,0
228,110,118,2,30,1,1,0
66,66,0,1,0,1,0,1
216,90,126,2,30,1,1,0
4635,1572,3063,12,15,7,5,0
130,70,60,2,15,1,1,0
210,110,100,2,30,1,1,0
70,70,0,1,0,1,0,2
499,425,74,4,0,3,1,0
70,70,0,1,0,1,0,2
183,94,89,2,29,1,1,0
66,66,0,1,0,1,0,1
2959,793,2166,10,120,5,5,0
66,66,0,1,0,1,0,1
70,70,0,1,0,1,0,2
70,70,0,2,7,2,0,0
168,78,90,2,30,1,1,0
7712,4248,3464,23,51,12,11,0
66,66,0,1,0,1,0,1
711,87,624,2,31,1,1,0
66,66,0,1,0,1,0,1
216,102,114,2,30,1,1,0
60,60,0,1,0,1,0,1
192,98,94,2,30,1,1,0
70,70,0,1,0,1,0,2
60,60,0,1,91,1,0,0
66,66,0,1,5,1,0,0
942,527,415,11,342,6,5,0
62,62,0,1,0,1,0,1
146,146,0,1,0,1,0,1
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
413,170,243,6,30,3,3,0
258,70,188,4,8,2,2,0
260,102,158,2,30,1,1,0
66,66,0,1,0,1,0,2
66,66,0,1,0,1,0,2
4942,429,4513,12,15,6,6,0
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
1149,709,440,13,38,8,5,0
194,102,92,2,30,1,1,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
295,126,169,4,1,2,2,1
7002,1252,5750,28,258,15,13,0
70,70,0,1,0,1,0,2
86,86,0,1,29,1,0,0
2614,1689,925,18,20,10,8,0
8022,2002,6020,20,16,11,9,0
9876,5607,4269,66,122,35,31,0
216,94,122,2,30,1,1,0
3287,2049,1238,12,31,7,5,0
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
318,192,126,6,34,4,2,0
199,94,105,2,29,1,1,0
6975,2168,4807,20,15,11,9,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,1
119425284,929428,118495856,93687,498,9675,84012,0
6718,3126,3592,16,77,8,8,0
1243,530,713,10,20,5,5,0
146,146,0,1,0,1,0,1
17803069,497380,17305689,17583,219,5899,11684,0
624,188,436,6,60,3,3,0
7738,2230,5508,24,45,14,10,0
8493,2314,6179,33,16,18,15,0
66,66,0,1,0,1,0,2
19536,7593,11943,76,151,37,39,0
146,146,0,1,0,1,0,1
70,70,0,1,0,1,0,2
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
199,102,97,2,29,1,1,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,2
495,421,74,4,0,3,1,0
62,62,0,1,0,1,0,1
311,311,0,3,1200,3,0,0
198,94,104,2,30,1,1,0
177,94,83,2,30,1,1,0
173,94,79,2,30,1,1,0
4564,2466,2098,20,119,11,9,0
177,94,83,2,30,1,1,0
66,66,0,1,5,1,0,0
60,60,0,1,0,1,0,1
448,184,264,6,30,3,3,0
66,66,0,1,0,1,0,1
135755,6750,129005,160,22,68,92,0
66,66,0,1,0,1,0,1
3221,705,2516,15,135,7,8,0
146,146,0,1,0,1,0,1
814,110,704,2,30,1,1,0
60,60,0,1,90,1,0,0
70,70,0,1,5,1,0,0
78,78,0,1,0,1,0,1
66,66,0,1,0,1,0,2
165,86,79,2,31,1,1,0
145,145,0,1,0,1,0,1
12215,7275,4940,26,26,16,10,0
51574,3466,48108,63,156,23,40,0
206,105,101,2,31,1,1,0
3363,797,2566,14,135,7,7,0
261,102,159,2,30,1,1,0
782,428,354,12,25,7,5,0
255,78,177,2,29,1,1,0
197,90,107,2,30,1,1,0
146,146,0,1,0,1,0,1
70,70,0,2,8,2,0,0
66,66,0,1,0,1,0,2
130,70,60,2,15,1,1,0
62,62,0,1,0,1,0,1
195,102,93,2,29,1,1,0
66,66,0,1,0,1,0,2
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,2
11436,5021,6415,38,126,20,18,0
70,70,0,1,0,1,0,2
60,60,0,1,0,1,0,1
168,78,90,2,31,1,1,0
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
7083,2786,4297,24,81,14,10,0
70,70,0,1,0,1,0,2
70,70,0,1,0,1,0,2
6776,1542,5234,21,3600,12,9,0
196,102,94,2,30,1,1,0
4401,1654,2747,10,120,5,5,0
66,66,0,1,0,1,0,2
70,70,0,1,4,1,0,0
2794,2075,719,15,30,9,6,0
66,66,0,1,0,1,0,2
1410,797,613,10,302,6,4,0
70,70,0,1,0,1,0,2
238,118,120,2,1199,1,1,0
62,62,0,1,0,1,0,1
742,88,654,2,31,1,1,0
66,66,0,1,0,1,0,2
194,102,92,2,30,1,1,0
62,62,0,1,0,1,0,1
481,150,331,2,1200,1,1,0
70,70,0,1,4,1,0,0
66,66,0,1,0,1,0,1
6999,1563,5436,18,186,3,15,0
66,66,0,1,0,1,0,1
6944,2404,4540,21,15,10,11,0
177,94,83,2,30,1,1,0
199,102,97,2,30,1,1,0
70,70,0,1,0,1,0,2
195,94,101,2,29,1,1,0
8391,5178,3213,41,256,20,21,0
3603,2013,1590,21,42,12,9,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,2
148,148,0,1,0,1,0,1
66,66,0,1,0,1,0,1
179,86,93,2,29,1,1,0
8155,1999,6156,22,81,13,9,0
350,210,140,6,15,4,2,0
7579,3093,4486,25,21,14,11,0
179,94,85,2,30,1,1,0
62,62,0,1,0,1,0,1
60,60,0,1,61,1,0,0
330,330,0,6,1200,6,0,0
266,110,156,2,30,1,1,0
1203,703,500,14,42,8,6,0
196,102,94,2,35,1,1,0
1092,575,517,10,145,5,5,0
523,92,431,4,48,2,2,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
184,94,90,2,29,1,1,0
88,88,0,1,0,1,0,1
181,94,87,2,32,1,1,0
200,102,98,2,30,1,1,0
2227,1018,1209,17,16,8,9,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
70,70,0,1,0,1,0,2
156,156,0,2,0,2,0,1
66,66,0,1,5,1,0,0
950,502,448,12,15,7,5,0
66,66,0,1,0,1,0,1
168,86,82,2,29,1,1,0
771,102,669,2,30,1,1,0
4904,1934,2970,17,135,8,9,0
62,62,0,1,0,1,0,1
146,146,0,1,0,1,0,1
6293,1501,4792,22,16,11,11,0
491,150,341,2,1200,1,1,0
312,94,218,2,30,1,1,0
832,106,726,2,30,1,1,0
5343,1102,4241,22,152,11,11,0
21567,1666,19901,35,46,18,17,0
66,66,0,1,0,1,0,2
268,87,181,4,35,2,2,0
3595,1468,2127,13,135,6,7,0
3787,2434,1353,29,72,16,13,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,2
5724,1509,4215,18,55,10,8,0
145,145,0,1,0,1,0,1
146,146,0,1,0,1,0,1
194,102,92,2,29,1,1,0
60,60,0,1,0,1,0,1
2731,1895,836,18,28,10,8,0
71320,1026,70294,64,52,12,52,0
62,62,0,1,0,1,0,1
9889,2800,7089,28,82,17,11,0
5413,968,4445,20,15,11,9,0
225,106,119,2,30,1,1,0
66,66,0,1,0,1,0,1
148,148,0,1,0,1,0,1
70,70,0,1,0,1,0,1
220,90,130,2,29,1,1,0
499,425,74,4,0,3,1,0
193,102,91,2,30,1,1,0
70,70,0,2,8,2,0,0
240,78,162,2,30,1,1,0
631,74,557,2,30,1,1,0
62,62,0,1,0,1,0,1
8090,2462,5628,22,21,12,10,0
62,62,0,1,0,1,0,1
7578,2358,5220,18,121,8,10,0
1484,1484,0,1,0,1,0,1
70,70,0,1,0,1,0,2
7084,1703,5381,19,128,10,9,0
199,94,105,2,30,1,1,0
195,102,93,2,31,1,1,0
1746,980,766,15,151,8,7,0
66,66,0,1,0,1,0,1
184,94,90,2,31,1,1,0
66,66,0,1,0,1,0,2
66,66,0,1,0,1,0,1
70,70,0,1,5,1,0,0
70,70,0,2,8,2,0,0
3258,1197,2061,14,136,7,7,0
211,78,133,2,30,1,1,0
62,62,0,1,0,1,0,1
214,110,104,2,30,1,1,0
166,86,80,2,30,1,1,0
195,102,93,2,30,1,1,0
9753,2821,6932,39,201,22,17,0
60,60,0,1,0,1,0,1
225,90,135,2,29,1,1,0
62,62,0,1,0,1,0,1
3959,1738,2221,15,15,8,7,0
7093,2235,4858,39,111,20,19,0
374,96,278,4,55,2,2,0
62,62,0,1,0,1,0,1
5578,1646,3932,23,16,13,10,0
10878,4815,6063,60,196,31,29,0
70,70,0,1,0,1,0,2
198,102,96,2,30,1,1,0
183,94,89,2,31,1,1,0
747,90,657,2,31,1,1,0
24070,16123,7947,82,6308,42,40,0
66,66,0,1,0,1,0,2
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
772,100,672,2,30,1,1,0
66,66,0,1,0,1,0,1
47948,40338,7610,82,17,43,39,0
8074,2261,5813,22,19,13,9,0
70,70,0,1,0,1,0,2
150,150,0,1,1200,1,0,0
70,70,0,1,0,1,0,2
193,102,91,2,30,1,1,0
233,90,143,2,32,1,1,0
66,66,0,1,0,1,0,1
147113,4021,143092,144,65,41,103,0
278,71,207,2,30,1,1,0
62,62,0,1,0,1,0,1
526,156,370,8,14,3,5,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,2
5200,3745,1455,18,15,10,8,0
19523,5346,14177,37,87,17,20,0
156,94,62,2,30,1,1,0
74,74,0,1,0,1,0,1
60,60,0,1,0,1,0,1
235,90,145,2,32,1,1,0
1152,712,440,10,15,5,5,0
847673,42767,804906,1045,89,441,604,0
66,66,0,1,0,1,0,1
273,86,187,2,30,1,1,0
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
197,94,103,2,29,1,1,0
259,108,151,2,31,1,1,0
66,66,0,1,0,1,0,2
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,2
237,118,119,2,1200,1,1,0
168,86,82,2,30,1,1,0
60,60,0,1,0,1,0,1
8006,1986,6020,20,15,11,9,0
62,62,0,1,0,1,0,1
194,87,107,2,30,1,1,0
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
6259,1816,4443,30,2615,16,14,0
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
190,97,93,2,31,1,1,0
229,98,131,2,30,1,1,0
70,70,0,1,0,1,0,2
210,110,100,2,30,1,1,0
2013,1363,650,12,134,7,5,0
70,70,0,1,0,1,0,2
70,70,0,1,0,1,0,2
60,60,0,1,0,1,0,1
274,110,164,2,31,1,1,0
70,70,0,1,5,1,0,0
21634,11226,10408,54,402,35,19,0
10418,1427,8991,27,16,12,15,0
4145,1976,2169,22,18,13,9,0
177,94,83,2,29,1,1,0
66,66,0,1,0,1,0,1
70,70,0,1,5,1,0,0
70,70,0,1,0,1,0,2
197,102,95,2,33,1,1,0
66,66,0,1,0,1,0,1
130,70,60,2,15,1,1,0
66,66,0,1,0,1,0,2
193,102,91,2,29,1,1,0
78,78,0,1,30,1,0,0
200,94,106,2,29,1,1,0
62,62,0,1,0,1,0,1
70,70,0,2,8,2,0,0
4096,3455,641,13,15,8,5,0
177,94,83,2,30,1,1,0
132,132,0,3,1200,3,0,0
212,110,102,2,30,1,1,0
1056,682,374,10,15,6,4,0
145,145,0,1,0,1,0,1
1636,126,1510,4,31,2,2,0
164,70,94,2,4,1,1,0
62,62,0,1,0,1,0,1
208,106,102,2,31,1,1,0
216,110,106,2,30,1,1,0
66,66,0,1,0,1,0,1
66,66,0,2,7,2,0,0
70,70,0,1,0,1,0,2
307,86,221,2,30,1,1,0
62,62,0,1,0,1,0,1
2118,1093,1025,22,44,9,13,0
7424,2381,5043,24,18,13,11,0
183,94,89,2,30,1,1,0
66,66,0,1,0,1,0,2
70,70,0,2,8,2,0,0
198,110,88,2,30,1,1,0
66,66,0,1,0,1,0,1
132,132,0,3,1199,3,0,0
7875,1817,6058,41,255,19,22,0
70,70,0,1,0,1,0,2
177,94,83,2,29,1,1,0
70,70,0,1,0,1,0,2
7805,1949,5856,22,126,12,10,0
184,94,90,2,31,1,1,0
2081,1632,449,10,19,6,4,0
70,70,0,1,4,1,0,0
248,110,138,2,30,1,1,0
70,70,0,1,0,1,0,2
70,70,0,1,5,1,0,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
1114,534,580,12,15,7,5,0
199,102,97,2,30,1,1,0
66,66,0,1,0,1,0,2
7889,1900,5989,20,15,11,9,0
264,89,175,4,48,2,2,0
3389,2054,1335,19,25,11,8,0
268,150,118,2,1199,1,1,0
162,102,60,2,5,1,1,0
190,97,93,2,30,1,1,0
6169,4980,1189,28,16,15,13,0
70,70,0,1,0,1,0,2
6205,1316,4889,27,301,14,13,0
62,62,0,1,0,1,0,1
62,62,0,1,0,1,0,1
416,210,206,7,27,4,3,0
86,86,0,1,30,1,0,0
997,582,415,11,315,6,5,0
4551,2140,2411,14,135,6,8,0
70,70,0,1,0,1,0,2
258,107,151,2,31,1,1,0
66,66,0,1,0,1,0,1
499,425,74,4,0,3,1,0
1638,1324,314,10,14,5,5,0
93,93,0,1,31,1,0,0
70,70,0,1,0,1,0,2
212,102,110,2,30,1,1,0
200,102,98,2,30,1,1,0
70,70,0,2,8,2,0,0
150,150,0,1,1200,1,0,0
182,93,89,2,31,1,1,0
2270,1645,625,9,26,6,3,0
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,2
168,78,90,2,29,1,1,0
145,145,0,1,0,1,0,1
711,87,624,2,30,1,1,0
62,62,0,1,0,1,0,1
70,70,0,2,8,2,0,0
66,66,0,1,0,1,0,1
60,60,0,1,0,1,0,1
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,2
295,101,194,4,31,2,2,0
70,70,0,1,0,1,0,2
168,86,82,2,30,1,1,0
62,62,0,1,0,1,0,1
4398,1491,2907,19,26,11,8,0
193,102,91,2,29,1,1,0
66,66,0,1,3600,1,0,0
94,94,0,1,30,1,0,0
70,70,0,2,7,2,0,0
384,166,218,2,29,1,1,0
66,66,0,1,0,1,0,1
70,70,0,1,4,1,0,0
70,70,0,1,0,1,0,2
70,70,0,1,5,1,0,0
70,70,0,1,120,1,0,0
4960,1114,3846,21,51,12,9,0
62,62,0,1,0,1,0,1
177,94,83,2,30,1,1,0
184,94,90,2,30,1,1,0
211,94,117,2,30,1,1,0
66,66,0,2,7,2,0,0
310,94,216,2,30,1,1,0
295,93,202,4,30,2,2,0
74,74,0,1,0,1,0,1
195,102,93,2,30,1,1,0
4652,3109,1543,25,95,14,11,0
130,70,60,2,15,1,1,0
196,102,94,2,31,1,1,0
70,70,0,1,0,1,0,2
753,93,660,2,31,1,1,0
6648,1556,5092,23,29,13,10,0
166,86,80,2,30,1,1,0
454,262,192,8,42,5,3,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,2
66,66,0,1,0,1,0,1
10517,2926,7591,29,20,16,13,0
189,78,111,2,30,1,1,0
330,330,0,6,3609,6,0,0
70,70,0,1,0,1,0,2
5667,1393,4274,19,16,9,10,0
70,70,0,1,0,1,0,2
1114,534,580,12,16,7,5,0
66,66,0,1,0,1,0,1
66,66,0,1,0,1,0,1
70,70,0,1,0,1,0,2
8058,1806,6252,22,15,12,10,0
66,66,0,2,8,2,0,0
62,62,0,1,0,1,0,1
4149,2263,1886,46,708,23,23,0
66,66,0,1,0,1,0,1
70,70,0,2,8,2,0,0
4736,1759,2977,20,26,11,9,0
260,106,154,2,32,1,1,0
70,70,0,1,0,1,0,2
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
214,102,112,2,29,1,1,0
70,70,0,1,5,1,0,0
1444,723,721,15,121,8,7,0
66,66,0,1,5,1,0,0
62,62,0,1,0,1,0,1
70,70,0,1,0,1,0,2
135574,9426,126148,201,183,102,99,0
429,102,327,2,31,1,1,0
198,110,88,2,31,1,1,0
209,110,99,2,29,1,1,0
66,66,0,1,0,1,0,1
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,2
62,62,0,1,0,1,0,1
7261,3272,3989,22,45,13,9,0
193,102,91,2,29,1,1,0
66,66,0,1,0,1,0,1
11976,5066,6910,83,2475,43,40,0
120,60,60,3,4,2,1,0
62,62,0,1,0,1,0,1
3465,2532,933,20,47,12,8,0
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,2
471,269,202,4,1199,2,2,0
66,66,0,1,5,1,0,0
763,102,661,2,30,1,1,0
70,70,0,1,0,1,0,2
66,66,0,1,0,1,0,1
71,71,0,1,30,1,0,0
70,70,0,2,8,2,0,0
1251,722,529,11,147,6,5,0
62,62,0,1,0,1,0,1
1134,490,644,18,42,8,10,0
167,78,89,2,30,1,1,0
140,140,0,1,0,1,0,1
70,70,0,1,4,1,0,0
17247,1619,15628,26,25,11,15,0
554,554,0,1,0,1,0,1
62,62,0,1,0,1,0,1
183,94,89,2,30,1,1,0
62,62,0,1,0,1,0,1
196,102,94,2,35,1,1,0
70,70,0,1,0,1,0,2
5291,3987,1304,19,255,11,8,0
199,102,97,2,30,1,1,0
70,70,0,1,5,1,0,0
70,70,0,1,0,1,0,2
756,95,661,2,31,1,1,0
66,66,0,1,0,1,0,1
146,146,0,1,0,1,0,1
2525,1403,1122,22,272,12,10,0
62,62,0,1,0,1,0,1
893,126,767,2,30,1,1,0
36209,28887,7322,65,364,34,31,0
101654,1739,99915,95,15,25,70,0
199,94,105,2,30,1,1,0
4648,1885,2763,20,95,10,10,0
214,110,104,2,29,1,1,0
762,98,664,2,30,1,1,0
70,70,0,2,8,2,0,0
6156,2009,4147,26,18,14,12,0
72,72,0,1,0,1,0,1
177,94,83,2,29,1,1,0
178,94,84,2,31,1,1,0
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
7139,1751,5388,32,1372,10,22,0
197,94,103,2,30,1,1,0
146,146,0,1,0,1,0,1
202,103,99,2,31,1,1,0
70,70,0,1,0,1,0,2
62,62,0,1,0,1,0,1
62,62,0,1,0,1,0,1
66,66,0,1,0,1,0,1
68198,5503,62695,102,40,43,59,0
70,70,0,1,4,1,0,0
18805,1162,17643,28,135,11,17,0
66,66,0,1,0,1,0,1
70,70,0,2,8,2,0,0
6053,974,5079,20,66,10,10,0
66,66,0,1,0,1,0,2
70,70,0,1,0,1,0,2
70,70,0,1,0,1,0,2
3330,737,2593,10,121,5,5,0
66,66,0,1,0,1,0,2
232,110,122,2,30,1,1,0
62,62,0,1,0,1,0,1
272,93,179,4,32,2,2,0
70,70,0,1,0,1,0,2
231,90,141,2,30,1,1,0
224,86,138,2,30,1,1,0
66,66,0,1,0,1,0,1
62,62,0,1,0,1,0,1
1984,1233,751,16,20,8,8,0
